loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit
5029475,IL,Kane    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,375000,2021-09-06,2021-10-01,2051-09-01,360,1502.91,2.625,480770,20975.98000000005,19200.00000000005,1775.9800000000005,,,,False,0,0,False,Primary residence,False,1,250,7292.0,755,FICO Risk Score Classic,DU,UMBS 30YR 2.0,18750.00000000002
5029482,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,425000,2021-09-07,2021-10-01,2051-09-01,360,1759.08,2.875,513844,10680.500000000002,7692.500000000002,2988,,,,False,0,0,False,Primary residence,False,1,102,3825.0,755,FICO Risk Score Classic,LP,UMBS 30YR 2.5,21250.00000000002
5029504,FL,Lee    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,185000,2021-09-07,2021-10-01,2051-09-01,360,815.59,3.375,232529,574.5,0.0,574.5,,,,False,0,0,False,Primary residence,False,1,106,3269.0,755,Experian Fair Isaac,LP,UMBS 15YR 3.0,9250.00000000001
5029584,FL,Duval    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home improvement,1,False,False,65000,2021-09-07,2021-10-01,2051-09-01,360,308.92,3.99,213535,1138.6000000000117,-500.4999999999882,1639.1,,,,False,0,0,False,Primary residence,False,1,83,830.0,755,FICO Risk Score Classic,DU,UMBS 30YR 3.5,3250.0000000000027
5030047,SD,Union    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-07,2021-10-01,2031-09-01,120,987.78,2.5,283784,6524.500000000014,5376.000000000014,1148.5,,,,False,0,0,False,Primary residence,False,1,100,2417.0,755,FICO Risk Score Classic,DU,UMBS 30YR 2.0,5250.000000000005
5030105,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,545000,2021-09-08,2021-10-01,2051-09-01,360,2148.94,2.5,944378,29604.200000000073,27904.000000000073,1700.2,,,,False,0,0,False,Primary residence,False,1,249,4980.0,755,FICO Risk Score Classic,DU,UMBS 30YR 2.0,27250.000000000025
5030118,AZ,Pima    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,225000,2021-09-08,2021-10-01,2051-09-01,360,916.45,2.75,281250,7204.719999999999,4072.5,3132.2199999999993,,,,False,0,0,False,Primary residence,False,1,78,2405.0,755,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,11250.00000000001
5030392,AL,Lauderdale    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,285000,2021-09-09,2021-10-01,2051-09-01,360,1256.45,3.375,487013,456.5,0.0,456.5,,,,False,0,0,False,Primary residence,False,1,142,3905.0,755,Equifax Beacon 5.0,DU,UMBS 15YR 3.0,14250.000000000013
5030424,PA,Blair    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-09,2021-10-01,2034-09-01,156,1171.26,2.625,234352,4918.000000000008,3053.500000000008,1864.5,,,,False,0,0,False,Primary residence,False,1,108,4320.0,755,Experian Fair Isaac,DU,UMBS 15YR 2.0,7750.000000000007
5030428,CA,Santa Clara   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-09,2021-10-01,2041-09-01,240,1340.28,2.875,805657,3127.4499999999944,2033.4999999999945,1093.95,,,,False,0,0,False,Investment property,False,1,238,5950.0,755,FICO Risk Score Classic,DU,UMBS 15YR 2.5,12250.000000000011
5030515,TX,Tarrant    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-09-11,2021-10-01,2051-09-01,360,1565.04,3.375,449595,5006.150000000003,1384.5000000000036,3621.6499999999996,,,,False,0,0,False,Primary residence,False,1,78,2600.0,755,Experian Fair Isaac,DU,UMBS 30YR 3.0,17750.000000000015
5030607,CA,Orange    ,False,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,1585000,2021-09-11,2021-10-01,2051-09-01,360,6772.12,3.125,1981250,38163.65000000001,28688.500000000007,9475.150000000001,,,,False,0,0,False,Primary residence,False,1,300,9750.0,755,Equifax Beacon 5.0,,UMBS 30YR 2.5,79250.00000000007
5031272,AZ,Maricopa    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-11,2021-10-01,2051-09-01,360,441.02,2.99,255351,2602.499999999997,871.4999999999973,1730.9999999999995,,,,False,0,0,False,Primary residence,False,1,27,855.0,755,FICO Risk Score Classic,DU,UMBS 15YR 2.5,5250.000000000005
5031283,FL,Polk    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,75000,2021-09-11,2021-10-01,2036-09-01,180,507.81,2.75,198939,3048.99,1357.5,1691.4899999999998,,,,False,0,0,False,Primary residence,False,1,36,630.0,755,Experian Fair Isaac,DU,UMBS 30YR 2.5,3750.000000000003
5031581,TX,Bexar    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,275000,2021-09-14,2021-10-01,2041-09-01,240,1555.58,3.25,343750,3396.25,0.0,3396.25,,,,False,0,0,False,Primary residence,False,1,129,4300.0,755,FICO Risk Score Classic,DU,UMBS 15YR 3.0,13750.000000000013
5031667,GA,Barrow    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,135000,2021-09-14,2021-10-01,2051-09-01,360,567.03,2.99,274057,4490.500000000001,2443.500000000001,2047,,,,False,0,0,False,Primary residence,False,1,28,1144.0,755,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,6750.000000000006
5031730,TN,Smith    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-15,2021-11-01,2051-10-01,360,957.18,2.75,407774,5378.500000000002,4253.500000000002,1125.0000000000005,,,,False,0,0,False,Primary residence,False,1,102,1955.0,755,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,11750.000000000011
5032077,TN,Shelby    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,325000,2021-09-17,2021-11-01,2041-10-01,240,1679.73,2.25,464286,18320.500000000044,16640.000000000044,1680.5,,,,False,0,0,False,Primary residence,False,1,134,3127.0,755,FICO Risk Score Classic,LP,UMBS 30YR 2.0,16250.000000000015
5032179,IL,DuPage    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,135000,2021-08-11,2021-09-01,2036-08-01,180,914.05,2.75,207597,1827.2199999999975,1120.4999999999973,706.7200000000003,,,,False,0,0,False,Primary residence,False,1,61,1322.0,756,Experian Fair Isaac,LP,UMBS 15YR 2.5,6750.000000000006
5032196,MD,Anne Arundel   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-08-24,2021-10-01,2051-09-01,360,947.85,3.375,286667,1917.0,0.0,1917,,,,False,0,0,False,Investment property,False,1,87,3480.0,756,Equifax Beacon 5.0,LP,UMBS 15YR 3.0,10750.00000000001
5033151,OH,Butler    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,185000,2021-08-25,2021-10-01,2036-09-01,180,1296.43,3.25,231250,3191.5000000000036,721.5000000000036,2470,,,,False,0,0,False,Primary residence,False,1,103,2146.0,756,Equifax Beacon 5.0,LP,UMBS 30YR 3.0,9250.00000000001
5033197,MD,Baltimore city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,155000,2021-08-25,2021-10-01,2051-09-01,360,651.03,2.99,261471,2801.4999999999964,1286.4999999999964,1515,,,,False,0,0,False,Primary residence,False,1,62,517.0,756,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,7750.000000000007
5033253,CA,Placer    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,455000,2021-08-30,2021-10-01,2051-09-01,360,1823.53,2.625,651676,8963.500000000025,8963.500000000025,0,,,,False,0,0,False,Primary residence,False,1,155,3100.0,756,FICO Risk Score Classic,LP,UMBS 15YR 2.0,22750.000000000022
5033352,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,395000,2021-08-31,2021-10-01,2051-09-01,360,1634.91,2.875,802031,7149.500000000002,7149.500000000002,0,,,,False,0,0,False,Primary residence,False,1,126,2835.0,756,FICO Risk Score Classic,DU,UMBS 30YR 2.5,19750.00000000002
5033389,AR,Benton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,335000,2021-09-01,2021-10-01,2051-09-01,360,1431.34,3.125,352632,5243.999999999991,2780.499999999991,2463.5,,,,False,0,0,False,Primary residence,False,1,92,3297.0,756,FICO Risk Score Classic,DU,UMBS 15YR 2.5,16750.000000000015
5033483,CA,Placer    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-09-01,2021-10-01,2051-09-01,360,1785.08,2.99,531250,9662.000000000002,7692.500000000002,1969.5,,,,False,0,0,False,Primary residence,False,1,76,2090.0,756,FICO Risk Score Classic,DU,UMBS 30YR 2.5,21250.00000000002
5033555,MD,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,365000,2021-09-02,2021-10-01,2051-09-01,360,1462.83,2.625,745964,20037.500000000047,18688.000000000047,1349.5,,,,False,0,0,False,Primary residence,False,1,136,3967.0,756,FICO Risk Score Classic,LP,UMBS 30YR 2.0,18250.000000000015
5033677,PA,Lehigh    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,425000,2021-09-03,2021-10-01,2051-09-01,360,1844.64,3.25,575413,5823.000000000007,1657.5000000000073,4165.5,,,,False,0,0,False,Primary residence,False,1,129,3763.0,756,FICO Risk Score Classic,DU,UMBS 30YR 3.0,21250.00000000002
5033857,CA,Kern    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,385000,2021-09-03,2021-10-01,2051-09-01,360,1697.3,3.375,481491,3291.0000000000073,1501.5000000000073,1789.5,,,,False,0,0,False,Primary residence,False,1,150,3750.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,19250.00000000002
5034193,CA,Sacramento    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,195000,2021-09-06,2021-10-01,2051-09-01,360,819.04,2.99,229412,5487.000000000002,3529.500000000002,1957.5,,,,False,0,0,False,Primary residence,False,1,75,1563.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,9750.00000000001
5034314,WA,Okanogan    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,95000,2021-09-07,2021-10-01,2051-09-01,360,399.02,2.99,115152,3312.900000000001,1719.500000000001,1593.4,,,,False,0,0,False,Primary residence,False,1,81,1485.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,4750.000000000005
5034514,MD,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-09,2021-10-01,2036-09-01,180,1013.49,2.25,364449,8098.560000000021,7936.000000000021,162.55999999999995,,,,False,0,0,False,Primary residence,False,1,68,1587.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,7750.000000000007
5034553,CO,Douglas    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,465000,2021-09-10,2021-10-01,2036-09-01,180,2985.23,1.99,664761,35107.50000000001,35107.50000000001,0,,,,False,0,0,False,Primary residence,False,1,132,4730.0,756,Equifax Beacon 5.0,LP,UMBS 30YR 1.5,23250.000000000022
5035214,CT,New Haven   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,115000,2021-09-11,2021-10-01,2039-09-01,216,660.33,2.5,194916,7121.0000000000155,5888.0000000000155,1233,,,,False,0,0,False,Primary residence,False,1,55,1971.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,5750.0000000000055
5035365,MN,Ramsey    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-13,2021-10-01,2051-09-01,360,903.04,2.99,359893,5100.000000000001,3891.500000000001,1208.5,,,,False,0,0,False,Primary residence,False,1,62,1654.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,10750.00000000001
5035504,NY,Westchester    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,685000,2021-09-13,2021-10-01,2051-09-01,360,2973.1200000000003,3.25,839564,3273.0,0.0,3273,,,,False,0,0,False,Primary residence,False,2,149,5836.0,756,FICO Risk Score Classic,LP,UMBS 15YR 3.0,34250.00000000003
5035567,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,665000,2021-09-13,2021-10-01,2051-09-01,360,2708.6000000000004,2.75,1108334,12036.500000000004,12036.500000000004,0,,,,False,0,0,False,Primary residence,False,1,148,4564.0,756,FICO Risk Score Classic,DU,UMBS 30YR 2.5,33250.00000000003
5035629,FL,Charlotte    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-14,2021-10-01,2051-09-01,360,933.17,3.25,268885,2088.8100000000018,838.5000000000018,1250.31,,,,False,0,0,False,Primary residence,False,1,48,1840.0,756,Equifax Beacon 5.0,LP,UMBS 30YR 3.0,10750.00000000001
5035847,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-09-14,2021-10-01,2049-09-01,336,837.03,3.25,369853,1731.0000000000034,721.5000000000036,1009.4999999999998,,,,False,0,0,False,Primary residence,False,1,111,2775.0,756,FICO Risk Score Classic,LP,UMBS 30YR 3.0,9250.00000000001
5036146,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,295000,2021-09-14,2021-10-01,2036-09-01,180,1893.86,1.99,690705,23796.740000000005,22272.500000000004,1524.24,,,,False,0,0,False,Primary residence,False,1,252,5250.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 1.5,14750.000000000013
5037092,GA,Gwinnett    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,145000,2021-09-14,2021-10-01,2036-09-01,180,956.45,2.375,292752,4862.520000000008,2856.5000000000073,2006.0200000000004,,,,False,0,0,False,Primary residence,False,1,78,1820.0,756,Equifax Beacon 5.0,LP,UMBS 15YR 2.0,7250.000000000006
5037451,NC,Mecklenburg    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-15,2021-11-01,2051-10-01,360,1064.25,2.94,513079,5822.660000000001,4615.500000000001,1207.16,,,,False,0,0,False,Primary residence,False,1,132,1980.0,756,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,12750.000000000011
5037612,CA,Los Angeles   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,515000,2021-09-15,2021-11-01,2051-10-01,360,2030.65,2.5,991148,26368.00000000007,26368.00000000007,0,,,84.0,False,0,0,False,Primary residence,False,1,128,4374.0,756,Experian Fair Isaac,DU,UMBS 30YR 2.0,25750.000000000022
5024051,TX,Collin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,375000,2021-09-16,2021-11-01,2051-10-01,360,1527.41,2.75,548246,9288.550000000003,6787.500000000004,2501.0499999999993,,,,False,0,0,False,Primary residence,False,1,137,4567.0,756,Experian Fair Isaac,DU,UMBS 30YR 2.5,18750.00000000002
5024087,VT,Addison    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,255000,2021-09-16,2021-11-01,2051-10-01,360,1106.78,3.25,268422,5415.000000000004,994.5000000000036,4420.5,,,,False,0,0,False,Primary residence,False,1,87,2538.0,756,FICO Risk Score Classic,DU,UMBS 30YR 3.0,12750.000000000011
5024114,TX,Collin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-08-26,2021-10-01,2036-09-01,180,1400.05,2.875,273626,3968.1999999999944,1701.4999999999945,2266.7,,,,False,0,0,False,Investment property,False,1,251,6275.0,757,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,10250.00000000001
5024215,NC,Forsyth    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,105000,2021-08-27,2021-10-01,2041-09-01,240,561.59,2.625,175000,6985.960000000014,5376.000000000014,1609.96,,,,False,0,0,False,Primary residence,False,1,33,1348.0,757,Experian Fair Isaac,DU,UMBS 30YR 2.0,5250.000000000005
5024289,CO,Montezuma    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,195000,2021-08-30,2021-10-01,2036-09-01,180,1275.03,2.25,409664,11016.210000000028,9984.000000000027,1032.21,,,,False,0,0,False,Primary residence,False,1,119,1290.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,9750.00000000001
5024311,CA,Stanislaus    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-09-01,2021-10-01,2051-09-01,360,848.5,2.875,360029,4683.500000000001,3710.500000000001,973,,,,False,0,0,False,Primary residence,False,1,54,1845.0,757,Experian Fair Isaac,LP,UMBS 30YR 2.5,10250.00000000001
5024396,FL,St. Lucie   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-01,2021-10-01,2051-09-01,360,462.9,3.375,256787,2210.2200000000016,409.5000000000018,1800.7199999999998,,,,False,0,0,False,Primary residence,False,1,72,2220.0,757,FICO Risk Score Classic,LP,UMBS 30YR 3.0,5250.000000000005
5024632,TX,Bexar    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,75000,2021-09-02,2021-10-01,2051-09-01,360,315.02,2.99,150000,2527.75,1357.5,1170.25,,,,False,0,0,False,Primary residence,False,1,114,3800.0,757,FICO Risk Score Classic,DU,UMBS 30YR 2.5,3750.000000000003
5024753,DE,New Castle   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,155000,2021-09-02,2021-10-01,2036-09-01,180,1022.41,2.375,267242,8791.400000000021,7936.000000000021,855.4000000000001,,,,False,0,0,False,Primary residence,False,1,67,1787.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,7750.000000000007
5024777,WA,Yakima    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,135000,2021-09-02,2021-10-01,2051-09-01,360,567.03,2.99,253094,3223.900000000001,2443.500000000001,780.4000000000001,,,,False,0,0,False,Primary residence,False,1,101,842.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,6750.000000000006
5024805,MO,Clay    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-02,2021-10-01,2036-09-01,180,831.76,2.5,250000,7484.400000000016,6400.000000000016,1084.4,,,,False,0,0,False,Primary residence,False,1,52,1300.0,757,Experian Fair Isaac,DU,UMBS 30YR 2.0,6250.0000000000055
5024959,PA,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,125000,2021-09-03,2021-10-01,2051-09-01,360,585.91,3.875,166667,1808.800000000023,-962.4999999999773,2771.3,,,,False,0,0,False,Investment property,False,2,149,2856.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 3.5,6250.0000000000055
5024983,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,585000,2021-09-03,2021-10-01,2051-09-01,360,2382.76,2.75,902639,11875.500000000004,10588.500000000004,1287,,,,False,0,0,False,Primary residence,False,1,258,6020.0,757,Experian Fair Isaac,DU,UMBS 30YR 2.5,29250.000000000025
5025043,NY,Erie    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,95000,2021-09-04,2021-10-01,2041-09-01,240,519.7,2.875,150056,2964.500000000001,1719.500000000001,1245,,,,False,0,0,False,Primary residence,False,1,65,1300.0,757,Experian Fair Isaac,DU,UMBS 30YR 2.5,4750.000000000005
5025048,MS,DeSoto    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,125000,2021-09-06,2021-10-01,2036-09-01,180,817.33,2.25,500000,3818.0000000000064,2462.5000000000064,1355.5,,,,False,0,0,False,Primary residence,False,1,110,1742.0,757,Equifax Beacon 5.0,DU,UMBS 15YR 2.0,6250.0000000000055
5025051,VA,Virginia Beach city  ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,405000,2021-09-06,2021-10-01,2051-09-01,360,1492.46,1.99,426316,30577.500000000007,30577.500000000007,0,,,60.0,False,0,0,False,Primary residence,False,1,na,,757,Equifax Beacon 5.0,DU,UMBS 30YR 1.5,20250.00000000002
5025160,GA,Cobb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,195000,2021-09-06,2021-10-01,2051-09-01,360,807.11,2.875,261185,5455.000000000002,3529.500000000002,1925.5,,,,False,0,0,False,Primary residence,False,1,74,1665.0,757,FICO Risk Score Classic,LP,UMBS 30YR 2.5,9750.00000000001
5025184,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,485000,2021-09-07,2021-10-01,2051-09-01,360,2007.42,2.875,607009,8778.500000000002,8778.500000000002,0,,,,False,0,0,False,Primary residence,False,1,126,3780.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.5,24250.000000000022
5025558,NY,Kings    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,655000,2021-09-07,2021-10-01,2051-09-01,360,2842.9100000000003,3.25,1123692,658.0,0.0,658,,,,False,0,0,False,Primary residence,False,2,117,4095.0,757,FICO Risk Score Classic,LP,UMBS 15YR 3.0,32750.00000000003
5025572,TX,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,265000,2021-09-08,2021-10-01,2051-09-01,360,1259.44,3.99,331250,393.8000000000475,-2040.4999999999527,2434.3,,,,False,0,0,False,Primary residence,False,1,77,2760.0,757,Experian Fair Isaac,DU,UMBS 30YR 3.5,13250.000000000011
5025703,MI,Oakland    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,285000,2021-09-08,2021-10-01,2051-09-01,360,1256.45,3.375,300000,3097.0000000000036,1111.5000000000036,1985.5,,,,False,0,0,False,Primary residence,False,1,64,1974.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,14250.000000000013
5025706,MT,Gallatin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,95000,2021-09-09,2021-10-01,2034-09-01,156,728.83,2.875,589331,2242.9999999999977,788.4999999999977,1454.5,,,,False,0,0,False,Primary residence,False,1,143,2026.0,757,Equifax Beacon 5.0,DU,UMBS 15YR 2.5,4750.000000000005
5025714,LA,Orleans Parish   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-10,2021-10-01,2036-09-01,180,710.93,2.75,180165,3228.3400000000006,1900.5000000000005,1327.8400000000001,,,,False,0,0,False,Primary residence,False,1,25,938.0,757,Experian Fair Isaac,LP,UMBS 30YR 2.5,5250.000000000005
5025723,FL,Hillsborough    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,215000,2021-09-11,2021-10-01,2051-09-01,360,889.89,2.875,358334,5213.530000000001,3891.500000000001,1322.0299999999997,,,,False,0,0,False,Primary residence,False,1,173,2595.0,757,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,10750.00000000001
5025755,MI,Macomb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,125000,2021-09-11,2021-10-01,2036-09-01,180,860.49,2.99,193439,3445.0000000000005,2262.5000000000005,1182.5,,,,False,0,0,False,Primary residence,False,1,79,1975.0,757,Experian Fair Isaac,DU,UMBS 30YR 2.5,6250.0000000000055
5025782,MI,Wayne    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,85000,2021-09-13,2021-10-01,2051-09-01,360,368.93,3.25,155507,1350.000000000001,331.5000000000009,1018.5,,,,False,0,0,False,Primary residence,False,1,59,1180.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 3.0,4250.000000000004
5025834,UT,Weber    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,295000,2021-09-13,2021-10-01,2051-09-01,360,1239.06,2.99,372569,6744.610000000002,5339.500000000002,1405.1100000000001,,,,False,0,0,False,Primary residence,False,1,110,1834.0,757,Equifax Beacon 5.0,LP,UMBS 30YR 2.5,14750.000000000013
5025848,NV,Lyon    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-14,2021-10-01,2051-09-01,360,945.05,2.99,380068,4072.5,4072.5,0,,,,False,0,0,False,Primary residence,False,1,53,1855.0,757,FICO Risk Score Classic,DU,UMBS 30YR 2.5,11250.00000000001
5026079,NC,Wake    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,235000,2021-09-15,2021-11-01,2036-10-01,180,1563.7,2.5,559524,13281.400000000032,12032.000000000033,1249.4,,,,False,0,0,False,Primary residence,False,1,119,2579.0,757,Equifax Beacon 5.0,DU,UMBS 30YR 2.0,11750.000000000011
5026143,OK,Oklahoma    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,225000,2021-09-17,2021-11-01,2051-10-01,360,931.28,2.875,381356,4276.139999999992,1867.4999999999927,2408.64,,,,False,0,0,False,Primary residence,False,1,114,1520.0,757,FICO Risk Score Classic,DU,UMBS 15YR 2.5,11250.00000000001
