loan_id,state_code,county,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,loan_type,loan_purpose,lien_position,reverse_mortgage,open_end_line_of_credit,loan_amount,closing_date,first_payment_date,maturity_date,loan_term,principal_interest_pmt,interest_rate,umbs_code,property_value,total_loan_costs,origition_charges,other_loan_costs,lender_credits,prepayment_pelty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,occupancy_type,manufactured_home,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,base_margin,umbs_price,trade_margin,target_profit,trade_premium,points_and_fees,total_loan_revenue,gross_profit,profit_margin,winning_bid,winner,actual_trade_premium,acctual_loan_revenue,actual_profit_margin
5030685,CA,Orange    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,455000,2021-09-03,2021-10-01,2041-09-01,240,2433.5400000000004,2.625,UMBS 30YR 2.0,880078,25563.750000000062,23296.000000000062,2267.75,,,,False,0,0,False,Primary residence,False,1,111,4348.0,760,Experian Fair Isaac,LP,1.05,99.88,-0.0012000000000000899,22750.000000000022,-546.0000000000409,23296.000000000062,22750.000000000022,22750.000000000022,0.05000000000000005,-0.0012000000000000454,umbs_price,-546.0000000000207,,
5030744,GA,Harris    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-03,2021-10-01,2051-09-01,360,1113.05,2.99,UMBS 30YR 2.5,342422,6643.500000000001,4796.5,1847.000000000001,,,,False,0,0,False,Primary residence,False,1,246,7585.0,760,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.04221249999999998,storgan_manley,11186.312499999995,15982.812499999995,0.06031249999999998
5030780,OH,Hamilton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,285000,2021-09-04,2021-10-01,2051-09-01,360,1236.99,3.25,UMBS 15YR 3.0,356250,2532.45,0.0,2532.45,,,,False,0,0,False,Primary residence,False,1,148,1357.0,760,Equifax Beacon 5.0,LP,1.05,105.0,0.050000000000000044,14250.000000000013,14250.000000000013,0.0,14250.000000000013,14250.000000000013,0.050000000000000044,0.0584375,pj_logan,16654.6875,16654.6875,0.0584375
5030867,HI,Hawaii    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,255000,2021-09-07,2021-10-01,2051-09-01,360,1055.45,2.875,UMBS 15YR 2.5,473187,4824.969999999993,2116.4999999999927,2708.4700000000003,,,,False,0,0,False,Primary residence,False,1,97,2264.0,760,FICO Risk Score Classic,DU,1.05,104.17,0.04170000000000007,12750.000000000011,10633.500000000018,2116.4999999999927,12750.000000000011,12750.000000000011,0.050000000000000044,0.05201250000000002,storgan_manley,13263.187500000004,15379.687499999996,0.060312499999999984
5030911,GA,Richmond    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,95000,2021-09-07,2021-10-01,2029-09-01,96,1101.04,2.75,UMBS 30YR 2.5,186275,2878.3500000000013,1719.500000000001,1158.8500000000004,,,,False,0,0,False,Primary residence,False,1,114,1520.0,760,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,4750.000000000005,3030.5000000000036,1719.500000000001,4750.000000000005,4750.000000000005,0.050000000000000044,0.03439999999999998,bank_of_americans,3267.999999999998,4987.499999999999,0.05249999999999999
5030930,CA,Tulare    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,165000,2021-09-07,2021-10-01,2051-09-01,360,682.9399999999999,2.875,UMBS 30YR 2.5,300000,4075.0000000000014,2986.500000000001,1088.5000000000005,,,,False,0,0,False,Primary residence,False,1,28,1097.0,760,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,8250.000000000007,5263.500000000006,2986.500000000001,8250.000000000007,8250.000000000007,0.050000000000000044,0.04221249999999998,storgan_manley,6965.062499999996,9951.562499999996,0.06031249999999998
5031003,MS,Hinds    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,245000,2021-09-07,2021-10-01,2051-09-01,360,997.91,2.75,UMBS 15YR 2.5,408334,4226.9999999999945,2033.4999999999945,2193.5,,,,False,0,0,False,Primary residence,False,1,205,2563.0,760,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,12250.000000000011,10216.500000000016,2033.4999999999945,12250.000000000011,12250.000000000011,0.050000000000000044,0.04513750000000002,storgan_manley,11058.687500000004,13092.187499999998,0.05343749999999999
5031015,MA,Essex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,535000,2021-09-10,2021-10-01,2036-09-01,180,3467.5200000000004,2.125,UMBS 30YR 1.5,713334,40962.50000000001,40392.50000000001,570,,,,False,0,0,False,Primary residence,False,1,136,5214.0,760,Experian Fair Isaac,DU,1.05,97.45,-0.025499999999999967,26750.000000000025,-13642.499999999982,40392.50000000001,26750.000000000025,26750.000000000025,0.050000000000000044,-0.02549999999999997,umbs_price,-13642.499999999984,,
5031164,NH,Merrimack    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,125000,2021-09-10,2021-10-01,2051-09-01,360,517.38,2.875,UMBS 15YR 2.5,156250,2901.4999999999964,1037.4999999999964,1864,,,,False,0,0,False,Primary residence,False,1,46,1074.0,760,FICO Risk Score Classic,DU,1.05,104.17,0.04170000000000007,6250.0000000000055,5212.500000000009,1037.4999999999964,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.057637500000000015,golden_sachs,7204.687500000002,8242.187499999998,0.06593749999999998
5031235,NY,Onondaga    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,195000,2021-09-11,2021-10-01,2051-09-01,360,794.26,2.75,UMBS 30YR 2.5,242417,5376.000000000002,3529.500000000002,1846.5,,,,False,0,0,False,Primary residence,False,1,151,2895.0,760,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,9750.00000000001,6220.500000000007,3529.500000000002,9750.00000000001,9750.00000000001,0.050000000000000044,0.036587499999999974,pj_logan,7134.5624999999945,10664.062499999996,0.05468749999999998
5031266,VA,Alexandria city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,315000,2021-09-13,2021-10-01,2051-09-01,360,1283.02,2.75,UMBS 30YR 2.5,422706,7066.100000000002,5701.500000000002,1364.6,,,,False,0,0,False,Primary residence,False,1,170,4675.0,760,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.04221249999999998,storgan_manley,13296.937499999993,18998.437499999993,0.06031249999999998
5031338,MO,Johnson    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,215000,2021-09-16,2021-11-01,2051-10-01,360,875.72,2.75,UMBS 15YR 2.5,230935,3517.8999999999946,1784.4999999999945,1733.4,,,,False,0,0,False,Primary residence,False,1,207,2760.0,760,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,10750.00000000001,8965.500000000015,1784.4999999999945,10750.00000000001,10750.00000000001,0.050000000000000044,0.051075000000000016,golden_sachs,10981.125000000004,12765.624999999998,0.05937499999999999
5031418,TX,Collin    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,415000,2021-09-16,2021-11-01,2051-10-01,360,1690.33,2.75,UMBS 15YR 2.5,461112,7295.69999999999,3444.499999999989,3851.2000000000007,,,,False,0,0,False,Primary residence,False,1,96,2960.0,760,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,20750.00000000002,17305.50000000003,3444.499999999989,20750.00000000002,20750.00000000002,0.050000000000000044,0.041700000000000015,umbs_price,17305.500000000007,,
5031573,MI,Macomb    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,205000,2021-09-17,2021-11-01,2051-10-01,360,883.09,3.19,UMBS 30YR 2.5,275353,5520.230000000001,3710.500000000001,1809.73,,,,False,0,0,False,Primary residence,False,1,48,1400.0,760,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03471249999999998,storgan_manley,7116.062499999995,10826.562499999996,0.052812499999999984
5031675,MI,Oakland    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,75000,2021-08-30,2021-10-01,2041-09-01,240,410.28999999999996,2.875,UMBS 30YR 2.5,130754,2824.75,1357.5,1467.25,,,,False,0,0,False,Primary residence,False,1,68,1474.0,761,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,3750.000000000003,2392.500000000003,1357.5,3750.000000000003,3750.000000000003,0.050000000000000044,0.036587499999999974,pj_logan,2744.062499999998,4101.562499999998,0.05468749999999998
5031721,VA,Isle of Wight  ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,205000,2021-08-30,2021-10-01,2051-09-01,360,883.09,3.19,UMBS 30YR 2.5,227778,6164.740000000001,3710.500000000001,2454.24,,,,False,0,0,False,Primary residence,False,1,48,1840.0,761,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.04908749999999998,pj_logan,10062.937499999996,13773.437499999996,0.06718749999999998
5031800,CT,Fairfield    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,335000,2021-08-31,2021-10-01,2051-09-01,360,1364.49,2.75,UMBS 30YR 2.5,352632,7296.940000000002,6063.500000000002,1233.44,,,,False,0,0,False,Primary residence,False,1,178,6824.0,761,FICO Risk Score Classic,LP,1.05,103.19,0.03190000000000004,16750.000000000015,10686.500000000013,6063.500000000002,16750.000000000015,16750.000000000015,0.050000000000000044,0.04221249999999998,storgan_manley,14141.187499999993,20204.687499999993,0.06031249999999998
5031810,CA,El Dorado   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,305000,2021-09-01,2021-10-01,2051-09-01,360,1262.4,2.875,UMBS 30YR 2.5,447083,6720.0,5520.5,1199.5,,,,False,0,0,False,Primary residence,False,1,70,2450.0,761,Equifax Beacon 5.0,LP,1.05,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.03439999999999998,bank_of_americans,10491.999999999995,16012.499999999995,0.052499999999999984
5031821,TX,Navarro    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-09-02,2021-10-01,2036-09-01,180,906.15,2.625,UMBS 30YR 2.0,191871,8135.500000000018,6912.000000000018,1223.5,,,,False,0,0,False,Primary residence,False,1,97,1860.0,761,Equifax Beacon 5.0,DU,1.05,99.88,-0.0012000000000000899,6750.000000000006,-162.00000000001214,6912.000000000018,6750.000000000006,6750.000000000006,0.050000000000000044,0.010049999999999955,pj_logan,1356.7499999999939,8268.750000000013,0.061250000000000096
5031896,MN,Washington    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,105000,2021-09-04,2021-10-01,2036-09-01,180,742.12,3.375,UMBS 30YR 3.0,472548,1341.5000000000018,409.5000000000018,932,,,,False,0,0,False,Primary residence,False,1,88,1320.0,761,Equifax Beacon 5.0,DU,1.05,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.046099999999999995,umbs_price,4840.499999999999,,
5031970,FL,Pasco    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-07,2021-10-01,2036-09-01,180,710.93,2.75,UMBS 30YR 2.5,238312,3073.0000000000005,1900.5000000000005,1172.5,,,,False,0,0,False,Primary residence,False,1,59,2016.0,761,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.03189999999999998,umbs_price,3349.4999999999977,,
5032065,IL,Cook    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-09,2021-10-01,2036-09-01,180,1717.56,2.125,UMBS 15YR 1.5,378572,11564.75999999999,10785.499999999989,779.26,,,,False,0,0,False,Primary residence,False,1,125,2396.0,761,Experian Fair Isaac,DU,1.05,100.93,0.009300000000000086,13250.000000000011,2464.5000000000227,10785.499999999989,13250.000000000011,13250.000000000011,0.050000000000000044,0.019612500000000067,storgan_manley,5197.312500000018,15982.812500000007,0.060312500000000026
5032116,NY,Bronx    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,445000,2021-09-10,2021-10-01,2051-09-01,360,1869.09,2.99,UMBS 30YR 2.5,741667,10545.0,8054.5,2490.5,,,,False,0,0,False,Primary residence,False,2,154,5390.0,761,FICO Risk Score Classic,LP,1.05,103.19,0.03190000000000004,22250.00000000002,14195.500000000018,8054.5,22250.00000000002,22250.00000000002,0.05000000000000004,0.03189999999999998,umbs_price,14195.499999999989,,
5032143,MI,Washtenaw    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,355000,2021-09-10,2021-10-01,2051-09-01,360,1529.26,3.19,UMBS 15YR 2.5,444417,3775.999999999989,2946.499999999989,829.5000000000002,,,,False,0,0,False,Primary residence,False,1,172,4157.0,761,FICO Risk Score Classic,DU,1.05,104.17,0.04170000000000007,17750.000000000015,14803.500000000025,2946.499999999989,17750.000000000015,17750.000000000015,0.050000000000000044,0.041700000000000015,umbs_price,14803.500000000005,,
5032159,FL,Palm Beach   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,275000,2021-09-13,2021-10-01,2051-09-01,360,1231.29,3.5,UMBS 30YR 3.0,396883,3832.5000000000036,1072.5000000000036,2760,,,,False,0,0,False,Primary residence,False,1,67,2736.0,761,Experian Fair Isaac,LP,1.05,104.61,0.04610000000000003,13750.000000000013,12677.50000000001,1072.5000000000036,13750.000000000013,13750.000000000013,0.050000000000000044,0.046099999999999995,umbs_price,12677.499999999998,,
5032218,VA,Fairfax    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,235000,2021-09-13,2021-10-01,2051-09-01,360,987.05,2.99,UMBS 30YR 2.5,384050,6072.060000000001,4253.500000000002,1818.5599999999995,,,,False,0,0,False,Primary residence,False,1,42,1400.0,761,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,11750.000000000011,7496.500000000009,4253.500000000002,11750.000000000011,11750.000000000011,0.050000000000000044,0.037212499999999975,storgan_manley,8744.937499999995,12998.437499999996,0.05531249999999999
5032236,KS,Atchison    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,275000,2021-09-14,2021-10-01,2051-09-01,360,1193.59,3.25,UMBS 30YR 3.0,289474,2520.0000000000036,1072.5000000000036,1447.5,,,,False,0,0,False,Primary residence,False,1,130,4225.0,761,FICO Risk Score Classic,LP,1.05,104.61,0.04610000000000003,13750.000000000013,12677.50000000001,1072.5000000000036,13750.000000000013,13750.000000000013,0.050000000000000044,0.046099999999999995,umbs_price,12677.499999999998,,
5032264,CA,San Joaquin   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,325000,2021-09-14,2021-10-01,2051-09-01,360,1432.79,3.375,UMBS 15YR 3.0,541667,1563.36,0.0,1563.36,,,,False,0,0,False,Investment property,False,1,301,11037.0,761,Equifax Beacon 5.0,DU,1.05,105.0,0.050000000000000044,16250.000000000015,16250.000000000015,0.0,16250.000000000015,16250.000000000015,0.050000000000000044,0.0503125,golden_sachs,16351.562500000002,16351.562500000002,0.0503125
5032282,NC,Brunswick    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,245000,2021-09-15,2021-11-01,2041-10-01,240,1280.86,2.375,UMBS 15YR 2.0,272223,8022.540000000014,4826.500000000013,3196.040000000001,,,,False,0,0,False,Primary residence,False,1,62,2429.0,761,Experian Fair Isaac,DU,1.05,103.03,0.030299999999999994,12250.000000000011,7423.499999999998,4826.500000000013,12250.000000000011,12250.000000000011,0.050000000000000044,0.046237500000000015,golden_sachs,11328.187500000004,16154.687500000016,0.06593750000000007
5032585,TX,Wichita    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Home purchase,1,False,False,245000,2021-09-16,2021-11-01,2051-10-01,360,1046.8,3.125,UMBS 30YR 2.5,257895,7211.820000000001,4434.500000000001,2777.3199999999997,,,,False,0,0,False,Primary residence,False,1,71,2604.0,761,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,12250.000000000011,7815.50000000001,4434.500000000001,12250.000000000011,12250.000000000011,0.050000000000000044,0.04127499999999998,golden_sachs,10112.374999999995,14546.874999999996,0.05937499999999998
5032643,HI,Honolulu    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-07-23,2021-09-01,2051-08-01,360,753.52,2.75,UMBS 30YR 2.5,346962,4669.350000000002,3348.500000000002,1320.8500000000004,,,,False,0,0,False,Primary residence,False,1,39,1430.0,762,FICO Risk Score Classic,DU,1.05,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.03189999999999998,umbs_price,5901.499999999995,,
5032647,OH,Montgomery    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,185000,2021-08-17,2021-10-01,2051-09-01,360,765.72,2.875,UMBS 30YR 2.5,245001,5056.100000000002,3348.500000000002,1707.6,,,,False,0,0,False,Primary residence,False,1,64,1707.0,762,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,9250.00000000001,5901.500000000007,3348.500000000002,9250.00000000001,9250.00000000001,0.05000000000000005,0.04127499999999998,golden_sachs,7635.874999999996,10984.374999999998,0.05937499999999999
5032654,NJ,Essex    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,355000,2021-08-24,2021-10-01,2036-09-01,180,2321.2000000000003,2.25,UMBS 30YR 2.0,867547,19788.000000000047,18176.000000000047,1612,,,,False,0,0,False,Primary residence,False,1,265,7288.0,762,Equifax Beacon 5.0,LP,1.05,99.88,-0.0012000000000000899,17750.000000000015,-426.0000000000319,18176.000000000047,17750.000000000015,17750.000000000015,0.050000000000000044,0.0028624999999999545,golden_sachs,1016.1874999999839,19192.187500000033,0.05406250000000009
5032686,MA,Hampden    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,205000,2021-08-27,2021-10-01,2051-09-01,360,861.04,2.99,UMBS 30YR 2.5,293109,4852.500000000001,3710.500000000001,1142,,,,False,0,0,False,Primary residence,False,1,70,2800.0,762,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,10250.00000000001,6539.500000000008,3710.500000000001,10250.00000000001,10250.00000000001,0.050000000000000044,0.03189999999999998,umbs_price,6539.499999999995,,
5032830,CA,San Joaquin   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,545000,2021-08-28,2021-10-01,2051-09-01,360,2202.7000000000003,2.69,UMBS 30YR 2.0,838462,27904.000000000073,27904.000000000073,0,,,,False,0,0,False,Primary residence,False,1,127,4340.0,762,Experian Fair Isaac,DU,1.05,99.88,-0.0012000000000000899,27250.000000000025,-654.000000000049,27904.000000000073,27250.000000000025,27250.000000000025,0.050000000000000044,0.008174999999999955,golden_sachs,4455.374999999975,32359.375000000047,0.05937500000000009
5032925,PA,Lancaster    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,355000,2021-08-30,2021-10-01,2036-09-01,180,2509.05,3.375,UMBS 30YR 3.0,482337,3749.0000000000036,1384.5000000000036,2364.5,,,,False,0,0,False,Primary residence,False,1,116,3770.0,762,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,17750.000000000015,16365.500000000011,1384.5000000000036,17750.000000000015,17750.000000000015,0.050000000000000044,0.046099999999999995,umbs_price,16365.499999999998,,
5033009,MD,Baltimore city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,135000,2021-09-01,2021-10-01,2041-09-01,240,746.18,2.99,UMBS 15YR 2.5,153357,2622.4999999999973,1120.4999999999973,1502,,,,False,0,0,False,Primary residence,False,1,52,1300.0,762,Experian Fair Isaac,DU,1.05,104.17,0.04170000000000007,6750.000000000006,5629.500000000009,1120.4999999999973,6750.000000000006,6750.000000000006,0.050000000000000044,0.051075000000000016,golden_sachs,6895.125000000002,8015.624999999999,0.05937499999999999
5033091,KS,Pottawatomie    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,265000,2021-09-01,2021-10-01,2048-09-01,324,1174.14,2.875,UMBS 30YR 2.5,358254,5841.5,4796.5,1045,,,,False,0,0,False,Primary residence,False,1,89,3115.0,762,FICO Risk Score Classic,LP,1.05,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.037212499999999975,storgan_manley,9861.312499999993,14657.812499999993,0.05531249999999997
5033096,FL,Brevard    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,295000,2021-09-02,2021-10-01,2041-09-01,240,1595.74,2.75,UMBS 30YR 2.5,420348,7157.200000000002,5339.500000000002,1817.6999999999998,,,,False,0,0,False,Second residence,False,1,205,6663.0,762,Experian Fair Isaac,LP,1.05,103.19,0.03190000000000004,14750.000000000013,9410.500000000011,5339.500000000002,14750.000000000013,14750.000000000013,0.050000000000000044,0.036587499999999974,pj_logan,10793.312499999993,16132.812499999995,0.05468749999999998
5033143,VA,Winchester city   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Other,1,False,False,245000,2021-09-02,2021-10-01,2051-09-01,360,1055.4,3.19,UMBS 15YR 2.5,350000,3496.8899999999944,2033.4999999999945,1463.3899999999999,,,,False,0,0,False,Primary residence,False,1,59,1377.0,762,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,12250.000000000011,10216.500000000016,2033.4999999999945,12250.000000000011,12250.000000000011,0.050000000000000044,0.041700000000000015,umbs_price,10216.500000000004,,
5033170,CA,San Diego   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,405000,2021-09-02,2021-10-01,2036-09-01,180,2648.13,2.25,UMBS 15YR 2.0,831793,9713.00000000002,7978.50000000002,1734.5,,,,False,0,0,False,Investment property,False,1,231,4043.0,762,FICO Risk Score Classic,DU,1.05,103.03,0.030299999999999994,20250.00000000002,12271.499999999998,7978.50000000002,20250.00000000002,20250.00000000002,0.050000000000000044,0.03936250000000001,golden_sachs,15941.812500000004,23920.312500000022,0.05906250000000005
5033216,ID,Boundary    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,325000,2021-09-03,2021-10-01,2051-09-01,360,1432.79,3.375,UMBS 30YR 3.0,433334,4088.0000000000055,1267.5000000000055,2820.5,,,,False,0,0,False,Primary residence,False,1,93,3255.0,762,Experian Fair Isaac,DU,1.05,104.61,0.04610000000000003,16250.000000000015,14982.50000000001,1267.5000000000055,16250.000000000015,16250.000000000015,0.050000000000000044,0.046099999999999995,umbs_price,14982.499999999998,,
5033224,CA,Contra Costa   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Refinancing,1,False,False,345000,2021-09-03,2021-10-01,2051-09-01,360,1449.07,2.99,UMBS 30YR 2.5,624661,6244.500000000002,6244.500000000002,0,,,,False,0,0,False,Primary residence,False,1,184,7207.0,762,Experian Fair Isaac,DU,1.05,103.19,0.03190000000000004,17250.000000000015,11005.500000000013,6244.500000000002,17250.000000000015,17250.000000000015,0.050000000000000044,0.03189999999999998,umbs_price,11005.499999999993,,
5033363,NC,Mecklenburg    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,105000,2021-09-04,2021-10-01,2051-09-01,360,462.9,3.375,UMBS 15YR 3.0,176323,1019.9699999999998,0.0,1019.9699999999998,,,,False,0,0,False,Primary residence,False,1,28,700.0,762,FICO Risk Score Classic,DU,1.05,105.0,0.050000000000000044,5250.000000000005,5250.000000000005,0.0,5250.000000000005,5250.000000000005,0.050000000000000044,0.05,umbs_price,5250.0,,
5033367,FL,Sarasota    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,365000,2021-09-04,2021-10-01,2051-09-01,360,1559.51,3.125,UMBS 30YR 2.5,456250,9141.3,6606.5,2534.8,,,,False,0,0,False,Primary residence,False,1,225,4500.0,762,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,18250.000000000015,11643.500000000015,6606.5,18250.000000000015,18250.000000000015,0.05000000000000004,0.03189999999999998,umbs_price,11643.49999999999,,
5033477,CA,Alameda    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,545000,2021-09-04,2021-10-01,2036-09-01,180,3563.5400000000004,2.25,UMBS 15YR 2.0,1804636,12946.00000000003,10736.50000000003,2209.499999999999,,,,False,0,0,False,Primary residence,False,1,182,5460.0,762,Equifax Beacon 5.0,LP,1.05,103.03,0.030299999999999994,27250.000000000025,16513.499999999996,10736.50000000003,27250.000000000025,27250.000000000025,0.050000000000000044,0.03030000000000001,umbs_price,16513.500000000007,,
5033589,LA,Tangipahoa Parish   ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,95000,2021-09-06,2021-10-01,2031-09-01,120,904.34,2.75,UMBS 15YR 2.5,152391,2668.519999999998,788.4999999999977,1880.0200000000004,,,,False,0,0,False,Primary residence,False,1,101,1936.0,762,Equifax Beacon 5.0,DU,1.05,104.17,0.04170000000000007,4750.000000000005,3961.500000000007,788.4999999999977,4750.000000000005,4750.000000000005,0.050000000000000044,0.041700000000000015,umbs_price,3961.5000000000014,,
5033639,GA,Fulton    ,True,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Conventional,Cash-out refinance,1,False,False,125000,2021-09-06,2021-10-01,2041-09-01,240,690.9,2.99,UMBS 30YR 2.5,240016,3994.5000000000005,2262.5000000000005,1732,,,,False,0,0,False,Primary residence,False,1,62,930.0,762,Equifax Beacon 5.0,DU,1.05,103.19,0.03190000000000004,6250.0000000000055,3987.500000000005,2262.5000000000005,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.03189999999999998,umbs_price,3987.4999999999973,,
