loan_id,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan
5034122,103.1075,103.07625,103.07625,103.1075,103.07625
5034125,97.755,97.78625,97.78625,97.8175,97.72375
5034127,99.88,99.91125,99.78625,99.8175,99.78625
5034131,104.20375,104.26625,104.14125,104.1725,104.0475
5034134,100.6275,100.59625,100.59625,100.6275,100.59625
5034135,102.565,102.59625,102.59625,102.69,102.34625
5034138,102.9225,102.95375,102.89125,102.95375,102.89125
5034143,101.90875,101.90875,101.90875,101.90875,101.7525
5034144,98.8175,98.78625,98.72375,98.755,98.78625
5034149,101.065,101.09625,101.03375,101.065,101.03375
5034154,103.57625,103.57625,103.51375,103.545,103.545
5034158,0.0,0.0,0.0,0.0,0.0
5034160,105.0,105.03125,104.90625,104.9375,104.90625
5034165,103.6275,103.59625,103.53375,103.565,103.65875
5034168,102.19,102.22125,102.15875,102.19,102.15875
5034173,102.565,102.47125,102.53375,102.565,102.40875
5034178,102.065,101.97125,101.97125,102.0025,102.03375
5034181,101.2525,101.34625,101.28375,101.315,101.09625
5034182,98.755,98.66125,98.66125,98.6925,98.72375
5034183,106.3575,106.32625,106.32625,106.3575,106.26375
5034186,102.32625,102.26375,102.26375,102.26375,102.295
5034190,104.38875,104.38875,104.32625,104.32625,104.295
5034193,102.6275,102.59625,102.59625,102.6275,102.47125
5034196,101.40875,101.40875,101.34625,101.34625,101.3775
5034199,102.7525,102.84625,102.72125,102.7525,102.65875
5034203,102.90875,102.90875,102.84625,102.84625,102.94
5034206,102.545,102.45125,102.45125,102.4825,102.38875
5034209,104.985,104.89125,104.89125,104.9225,105.01625
5034213,100.7525,100.84625,100.78375,100.815,100.72125
5034217,102.65875,102.72125,102.65875,102.72125,102.5025
5034222,99.28625,99.34875,99.22375,99.22375,99.3175
5034226,102.565,102.47125,102.47125,102.5025,102.40875
5034228,101.3775,101.47125,101.34625,101.44,101.15875
5034233,104.32625,104.38875,104.32625,104.3575,104.2325
5034236,101.59625,101.65875,101.53375,101.59625,101.5025
5034237,104.0625,104.03125,103.96875,104.0625,103.96875
5034239,104.28375,104.28375,104.22125,104.2525,104.315
5034244,104.28375,104.28375,104.22125,104.2525,104.315
5034245,102.6275,102.59625,102.53375,102.565,102.47125
5034250,102.735,102.76625,102.70375,102.7975,102.51625
5034252,102.12375,102.18625,102.06125,102.0925,102.0925
5034254,101.1725,101.26625,101.20375,101.235,101.14125
5034259,104.1275,104.09625,104.03375,104.065,104.03375
5034264,105.5475,105.51625,105.45375,105.485,105.45375
5034265,102.5025,102.47125,102.40875,102.44,102.47125
5034268,100.16125,100.22375,100.09875,100.09875,100.0675
5034269,102.26375,102.26375,102.26375,102.295,102.2325
5034270,100.7525,100.84625,100.78375,100.815,100.72125
5034272,100.69,100.72125,100.72125,100.7525,100.65875
5034274,103.34625,103.28375,103.28375,103.28375,103.2525
5034279,105.40625,105.40625,105.34375,105.40625,105.375
5034281,103.28,103.24875,103.18625,103.24875,103.12375
5034285,102.72125,102.65875,102.65875,102.69,102.69
5034289,103.13875,103.20125,103.13875,103.20125,103.1075
5034293,96.45,96.48125,96.41875,96.48125,96.35625
5034295,102.68625,102.74875,102.68625,102.7175,102.7175
5034296,98.88,98.91125,98.84875,98.91125,98.78625
5034301,98.88,98.91125,98.84875,98.91125,98.78625
5034303,102.1275,102.09625,102.09625,102.1275,102.09625
5034306,103.1875,103.28125,103.15625,103.25,102.96875
5034307,98.66125,98.72375,98.66125,98.755,98.4425
5034311,101.53375,101.53375,101.47125,101.53375,101.44
5034312,101.59625,101.65875,101.53375,101.59625,101.5025
5034314,102.1275,102.09625,102.03375,102.065,102.09625
5034315,103.6075,103.57625,103.57625,103.6075,103.45125
5034319,103.565,103.59625,103.53375,103.53375,103.59625
5034324,102.065,101.97125,101.97125,102.0025,102.03375
5034329,103.5025,103.53375,103.40875,103.47125,103.34625
5034330,103.235,103.26625,103.14125,103.235,103.01625
5034333,104.62375,104.62375,104.56125,104.5925,104.53
5034334,102.6275,102.59625,102.59625,102.6275,102.47125
5034337,101.7325,101.70125,101.70125,101.795,101.63875
5034342,97.66875,97.66875,97.60625,97.60625,97.575
5034345,103.0025,103.03375,102.90875,102.97125,102.97125
5034349,101.93,101.96125,101.83625,101.8675,101.83625
5034351,104.80125,104.80125,104.73875,104.77,104.77
5034356,100.97375,100.97375,100.91125,100.9425,101.005
5034358,103.735,103.76625,103.64125,103.735,103.64125
5034363,103.8575,103.88875,103.82625,103.8575,103.82625
5034365,102.6275,102.59625,102.53375,102.565,102.47125
5034370,102.565,102.47125,102.47125,102.5025,102.40875
5034372,104.6075,104.57625,104.51375,104.545,104.63875
5034374,102.2525,102.22125,102.15875,102.2525,102.15875
5034378,104.0025,103.97125,103.97125,104.065,103.78375
5034382,104.5,104.53125,104.46875,104.53125,104.28125
5034386,102.795,102.82625,102.70125,102.795,102.57625
5034391,102.2325,102.32625,102.26375,102.295,102.07625
5034394,0.0,0.0,0.0,0.0,0.0
5034398,96.325,96.23125,96.23125,96.2625,96.29375
5034403,102.78375,102.78375,102.78375,102.815,102.7525
5034405,102.19,102.22125,102.15875,102.22125,102.09625
5034410,105.17,105.20125,105.07625,105.1075,105.07625
5034413,100.40875,100.40875,100.34625,100.34625,100.3775
5034418,102.69,102.72125,102.65875,102.69,102.53375
5034422,100.8175,100.78625,100.72375,100.755,100.72375
5034426,95.98125,95.91875,95.91875,95.91875,95.95
5034428,103.59625,103.59625,103.53375,103.59625,103.565
5034431,102.19,102.22125,102.15875,102.19,102.15875
5034433,105.375,105.28125,105.28125,105.3125,105.40625
5034435,100.34625,100.40875,100.40875,100.44,100.315
5034436,104.4825,104.51375,104.38875,104.45125,104.32625
5034438,101.19,101.22125,101.15875,101.19,101.03375
5034442,103.4225,103.45375,103.39125,103.45375,103.26625
5034444,103.295,103.32625,103.20125,103.295,103.07625
5034445,98.54375,98.54375,98.48125,98.5125,98.575
5034448,105.36375,105.36375,105.36375,105.395,105.3325
5034451,100.8775,100.97125,100.84625,100.94,100.78375
5034454,102.22125,102.22125,102.15875,102.19,102.19
5034455,102.155,102.18625,102.06125,102.155,102.06125
5034458,105.5475,105.51625,105.45375,105.485,105.45375
5034463,102.1725,102.26625,102.20375,102.235,102.14125
5034465,102.65875,102.72125,102.65875,102.72125,102.5025
5034466,100.815,100.84625,100.78375,100.8775,100.72125
5034471,104.78375,104.78375,104.72125,104.7525,104.69
5034474,103.6725,103.76625,103.64125,103.6725,103.70375
5034479,103.53,103.56125,103.43625,103.4675,103.56125
5034484,99.3175,99.28625,99.22375,99.3175,99.22375
5034489,98.005,98.09875,97.97375,98.03625,97.84875
5034492,103.9225,103.89125,103.89125,103.89125,103.76625
5034495,102.28375,102.34625,102.22125,102.2525,102.2525
5034500,100.69,100.72125,100.72125,100.7525,100.65875
5034501,102.2325,102.32625,102.26375,102.295,102.07625
5034502,103.545,103.45125,103.51375,103.545,103.38875
5034506,103.3325,103.42625,103.36375,103.395,103.30125
5034507,102.01625,102.07875,102.07875,102.11,101.985
5034509,0.0,0.0,0.0,0.0,0.0
5034513,103.17,103.20125,103.13875,103.17,103.20125
5034514,101.47375,101.47375,101.41125,101.4425,101.38
5034515,104.065,103.97125,103.97125,104.0025,103.97125
5034516,99.805,99.89875,99.77375,99.83625,99.64875
5034519,97.88,97.91125,97.91125,97.9425,97.72375
5034522,104.1275,104.09625,104.03375,104.065,104.03375
5034527,105.9375,105.90625,105.84375,105.875,105.84375
5034531,102.70375,102.70375,102.70375,102.735,102.6725
5034535,101.155,101.18625,101.12375,101.2175,100.93625
5034539,106.20375,106.20375,106.14125,106.1725,106.11
5034544,102.74875,102.74875,102.68625,102.68625,102.78
5034545,102.11,102.14125,102.07875,102.11,102.07875
5034549,98.66125,98.72375,98.66125,98.66125,98.505
5034553,96.825,96.73125,96.73125,96.7625,96.66875
5034558,100.255,100.28625,100.22375,100.22375,100.28625
5034563,101.47125,101.53375,101.47125,101.47125,101.44
5034567,104.4825,104.51375,104.38875,104.45125,104.32625
5034572,97.95,97.98125,97.85625,97.8875,97.98125
5034577,104.1275,104.09625,104.03375,104.065,104.03375
5034580,105.1075,105.07625,105.01375,105.045,105.01375
5034583,103.93625,103.93625,103.87375,103.93625,103.78
5034587,103.40875,103.40875,103.34625,103.44,103.19
5034589,104.78125,104.84375,104.71875,104.71875,104.8125
5034591,98.325,98.23125,98.23125,98.2625,98.23125
5034594,0.0,0.0,0.0,0.0,0.0
5034599,101.1275,101.22125,101.15875,101.19,101.09625
5034602,102.565,102.47125,102.47125,102.5025,102.40875
5034605,99.38,99.41125,99.34875,99.38,99.28625
5034610,105.17,105.20125,105.07625,105.1075,105.07625
5034614,103.6275,103.59625,103.53375,103.565,103.65875
5034615,106.0,106.03125,105.90625,105.9375,105.90625
5034619,100.38,100.41125,100.28625,100.3175,100.41125
5034621,103.43625,103.43625,103.37375,103.43625,103.405
5034625,98.325,98.23125,98.23125,98.2625,98.23125
5034627,104.67,104.70125,104.57625,104.6075,104.70125
5034628,102.315,102.34625,102.22125,102.315,102.22125
5034633,106.7975,106.76625,106.76625,106.7975,106.70375
5034635,99.6925,99.72375,99.59875,99.66125,99.66125
5034637,103.65625,103.59375,103.59375,103.59375,103.5
5034641,102.2525,102.22125,102.15875,102.2525,102.15875
5034646,0.0,0.0,0.0,0.0,0.0
5034648,98.2625,98.23125,98.23125,98.325,98.04375
5034653,103.5475,103.51625,103.51625,103.5475,103.39125
5034654,99.04375,99.04375,98.98125,99.0125,98.95
5034657,103.40875,103.40875,103.34625,103.44,103.19
5034661,105.11,105.14125,105.01625,105.0475,105.14125
5034662,101.1275,101.22125,101.15875,101.19,101.09625
5034667,103.9675,103.93625,103.87375,103.905,103.87375
5034668,104.1275,104.09625,104.03375,104.065,104.03375
5034669,106.09375,106.09375,106.03125,106.0625,106.125
5034674,102.38875,102.38875,102.38875,102.38875,102.3575
5034677,101.40875,101.40875,101.40875,101.40875,101.3775
5034679,101.34625,101.28375,101.28375,101.28375,101.315
5034680,104.26375,104.26375,104.26375,104.295,104.1075
5034684,104.19,104.22125,104.09625,104.1275,104.09625
5034689,104.67,104.70125,104.57625,104.6075,104.70125
5034693,102.9375,102.90625,102.96875,103.0,102.78125
5034697,102.32625,102.38875,102.38875,102.42,102.295
5034700,104.985,105.01625,104.95375,104.95375,105.01625
5034702,103.6275,103.59625,103.53375,103.565,103.65875
5034706,105.1075,105.07625,105.01375,105.045,105.01375
5034710,99.38,99.41125,99.34875,99.38,99.22375
5034715,102.70375,102.57875,102.64125,102.64125,102.6725
5034720,98.755,98.84875,98.72375,98.78625,98.59875
5034725,103.07625,103.13875,103.01375,103.07625,102.8575
5034726,104.065,103.97125,103.97125,104.0025,103.97125
5034727,101.065,101.09625,101.09625,101.09625,101.03375
5034731,99.64875,99.64875,99.58625,99.58625,99.4925
5034736,105.76375,105.76375,105.70125,105.7325,105.67
5034737,104.4225,104.45375,104.32875,104.39125,104.39125
5034739,99.63,99.59875,99.53625,99.59875,99.59875
5034740,106.20375,106.20375,106.14125,106.1725,106.11
5034744,104.1725,104.14125,104.07875,104.1725,103.95375
5034748,103.69,103.72125,103.59625,103.6275,103.72125
5034753,102.76625,102.82875,102.82875,102.86,102.735
5034754,102.28375,102.34625,102.22125,102.2525,102.2525
5034759,104.03125,103.96875,103.96875,104.0,103.875
5034762,104.26375,104.26375,104.26375,104.295,104.1075
5034765,101.47125,101.53375,101.47125,101.47125,101.44
5034769,103.0025,102.97125,102.90875,102.94,103.03375
5034774,99.4425,99.53625,99.41125,99.4425,99.34875
5034777,103.065,102.97125,102.97125,103.0025,102.97125
5034780,104.4225,104.45375,104.32875,104.39125,104.39125
5034781,103.69,103.72125,103.59625,103.6275,103.72125
5034784,102.6725,102.76625,102.70375,102.735,102.51625
5034785,100.8175,100.78625,100.72375,100.755,100.72375
5034789,103.40875,103.40875,103.34625,103.34625,103.315
5034791,100.8175,100.78625,100.72375,100.755,100.72375
5034795,101.78375,101.78375,101.78375,101.815,101.7525
5034796,102.19,102.22125,102.15875,102.22125,102.09625
5034798,102.7975,102.89125,102.76625,102.86,102.57875
5034803,104.64125,104.57875,104.57875,104.61,104.485
5034806,0.0,0.0,0.0,0.0,0.0
5034807,103.9375,103.90625,103.90625,103.9375,103.96875
5034812,103.45375,103.45375,103.39125,103.45375,103.235
5034817,103.5475,103.51625,103.51625,103.5475,103.51625
5034819,104.26375,104.26375,104.26375,104.295,104.1075
5034820,104.14125,104.14125,104.07875,104.11,103.985
5034822,95.6375,95.73125,95.60625,95.7,95.41875
5034824,102.61,102.64125,102.57875,102.61,102.45375
5034829,104.19,104.22125,104.09625,104.1275,104.09625
5034832,105.8575,105.82625,105.82625,105.8575,105.88875
5034836,102.78375,102.78375,102.78375,102.815,102.7525
5034840,101.34625,101.40875,101.40875,101.44,101.315
5034845,103.76375,103.76375,103.76375,103.795,103.7325
5034848,104.28375,104.28375,104.22125,104.2525,104.315
5034850,102.1275,102.09625,102.09625,102.1275,102.09625
5034855,102.5925,102.68625,102.56125,102.5925,102.49875
5034860,102.815,102.84625,102.72125,102.815,102.59625
5034865,103.34625,103.40875,103.34625,103.3775,103.2525
5034867,102.065,101.97125,101.97125,102.0025,101.90875
5034869,105.76375,105.76375,105.70125,105.7325,105.67
5034870,101.1275,101.09625,101.09625,101.1275,100.97125
5034872,106.2975,106.26625,106.26625,106.2975,106.32875
5034877,97.88,97.91125,97.91125,97.9425,97.72375
5034878,102.1075,102.07625,102.07625,102.1075,101.95125
5034881,100.1925,100.22375,100.09875,100.16125,100.03625
5034885,101.815,101.84625,101.72125,101.815,101.59625
5034888,103.9375,103.90625,103.84375,103.875,103.90625
5034893,105.51625,105.51625,105.45375,105.51625,105.36
5034897,103.88875,103.88875,103.82625,103.82625,103.92
5034898,103.5475,103.51625,103.51625,103.5475,103.51625
5034899,102.65625,102.71875,102.71875,102.75,102.5
5034902,102.565,102.47125,102.47125,102.5025,102.40875
5034906,103.9675,103.93625,103.87375,103.905,103.87375
5034907,102.72125,102.72125,102.65875,102.69,102.565
5034909,105.5475,105.51625,105.45375,105.485,105.45375
5034910,105.11,105.14125,105.01625,105.0475,105.14125
5034915,107.3475,107.31625,107.25375,107.285,107.25375
5034918,104.75,104.71875,104.65625,104.71875,104.71875
5034922,103.40875,103.40875,103.34625,103.44,103.19
5034923,102.5625,102.65625,102.59375,102.625,102.53125
5034925,95.5125,95.60625,95.54375,95.575,95.35625
5034927,98.97375,99.03625,98.91125,98.9425,98.9425
5034931,104.065,103.97125,103.97125,104.0025,103.97125
5034934,0.0,0.0,0.0,0.0,0.0
5034937,102.69,102.72125,102.65875,102.69,102.53375
5034939,100.38,100.41125,100.28625,100.3175,100.41125
5034942,103.34625,103.40875,103.34625,103.3775,103.2525
5034944,102.97125,103.03375,102.90875,102.90875,103.0025
5034946,99.7525,99.84625,99.78375,99.815,99.72125
5034951,102.235,102.26625,102.20375,102.2975,102.14125
5034956,103.735,103.76625,103.64125,103.735,103.64125
5034959,104.125,104.15625,104.03125,104.125,104.03125
5034963,103.6725,103.76625,103.64125,103.6725,103.70375
5034968,100.88,100.91125,100.78625,100.8175,100.78625
5034973,103.69,103.72125,103.59625,103.6275,103.72125
5034977,103.545,103.57625,103.57625,103.57625,103.38875
5034981,102.69,102.72125,102.65875,102.72125,102.47125
5034982,104.28375,104.28375,104.22125,104.2525,104.315
5034985,105.11,105.14125,105.01625,105.0475,105.14125
5034986,100.13,100.09875,100.03625,100.09875,99.97375
5034988,99.91125,99.84875,99.84875,99.88,99.755
5034990,102.7975,102.89125,102.76625,102.86,102.57875
5034995,102.5925,102.68625,102.56125,102.5925,102.49875
5034999,101.2525,101.34625,101.28375,101.315,101.09625
5035000,102.84625,102.78375,102.78375,102.78375,102.8775
5035001,101.0025,100.97125,100.97125,101.0025,100.97125
5035005,98.0675,98.16125,98.03625,98.13,97.84875
5035006,99.255,99.28625,99.28625,99.38,99.03625
5035009,95.325,95.23125,95.29375,95.325,95.16875
5035014,100.47375,100.47375,100.41125,100.4425,100.38
5035019,103.4225,103.39125,103.39125,103.39125,103.39125
5035024,105.76375,105.76375,105.70125,105.7325,105.67
5035028,106.8475,106.81625,106.75375,106.785,106.87875
5035030,101.3775,101.47125,101.34625,101.44,101.15875
5035033,104.5,104.53125,104.46875,104.5,104.34375
5035038,103.2325,103.20125,103.13875,103.2325,103.13875
5035040,105.375,105.40625,105.34375,105.34375,105.40625
5035043,102.69,102.72125,102.65875,102.69,102.53375
5035045,103.9375,103.90625,103.90625,103.9375,103.90625
5035048,103.985,103.89125,103.89125,103.9225,103.82875
5035053,104.19,104.22125,104.09625,104.1275,104.09625
5035056,105.8125,105.78125,105.71875,105.75,105.84375
5035060,102.065,102.09625,102.09625,102.09625,102.03375
5035063,105.70375,105.70375,105.64125,105.6725,105.735
5035064,101.53375,101.53375,101.47125,101.53375,101.44
5035069,102.69,102.72125,102.65875,102.69,102.53375
5035074,98.8175,98.78625,98.72375,98.755,98.78625
5035076,103.985,103.89125,103.89125,103.9225,103.82875
5035077,103.565,103.59625,103.53375,103.53375,103.59625
5035082,101.1275,101.09625,101.09625,101.1275,100.97125
5035085,97.28625,97.34875,97.22375,97.28625,97.1925
5035090,103.40875,103.40875,103.34625,103.34625,103.315
5035095,102.295,102.32625,102.26375,102.3575,102.07625
5035097,105.0475,105.01625,104.95375,104.985,105.07875
5035099,103.95375,103.95375,103.95375,103.985,103.7975
5035103,103.40875,103.40875,103.34625,103.34625,103.315
5035104,0.0,0.0,0.0,0.0,0.0
5035106,105.1875,105.09375,105.09375,105.15625,105.03125
5035109,103.69,103.72125,103.59625,103.6275,103.72125
5035112,104.19,104.22125,104.09625,104.1275,104.09625
5035117,102.1275,102.09625,102.03375,102.065,102.09625
5035122,104.145,104.17625,104.11375,104.145,104.17625
5035124,103.69,103.72125,103.59625,103.6275,103.72125
5035126,103.53,103.56125,103.43625,103.4675,103.56125
5035130,103.47125,103.53375,103.40875,103.40875,103.3775
5035133,97.505,97.53625,97.47375,97.5675,97.28625
5035138,98.325,98.35625,98.29375,98.29375,98.23125
5035141,103.13875,103.07625,103.07625,103.1075,103.1075
5035142,101.8675,101.83625,101.77375,101.805,101.77375
5035147,100.0675,100.09875,100.03625,100.0675,99.91125
5035149,102.565,102.47125,102.47125,102.5025,102.40875
5035153,104.6075,104.57625,104.51375,104.545,104.51375
5035156,105.11,105.14125,105.01625,105.0475,105.14125
5035158,101.40875,101.40875,101.40875,101.40875,101.3775
5035160,102.0925,102.18625,102.06125,102.0925,102.12375
5035162,105.23875,105.17625,105.17625,105.2075,105.0825
5035163,102.03,102.06125,101.99875,102.06125,101.93625
5035167,101.2525,101.34625,101.28375,101.315,101.09625
5035169,104.1725,104.26625,104.14125,104.1725,104.07875
5035170,104.28375,104.28375,104.22125,104.2525,104.315
5035174,102.5925,102.56125,102.49875,102.5925,102.37375
5035179,101.6275,101.72125,101.59625,101.6275,101.65875
5035180,101.40875,101.40875,101.40875,101.40875,101.3775
5035185,102.69,102.72125,102.65875,102.69,102.59625
5035189,104.4375,104.40625,104.40625,104.4375,104.28125
5035190,106.59375,106.59375,106.53125,106.5625,106.5
5035192,103.6275,103.59625,103.53375,103.565,103.65875
5035196,95.85625,95.91875,95.79375,95.85625,95.7625
5035198,103.985,104.01625,104.01625,104.01625,103.82875
5035200,105.1075,105.07625,105.01375,105.045,105.01375
5035201,100.13,100.09875,100.03625,100.09875,99.97375
5035203,0.0,0.0,0.0,0.0,0.0
5035205,98.88,98.91125,98.84875,98.88,98.84875
5035208,103.70375,103.70375,103.70375,103.735,103.6725
5035210,105.045,105.07625,105.01375,105.01375,104.95125
5035214,99.88,99.91125,99.78625,99.8175,99.78625
5035218,101.47375,101.47375,101.41125,101.4425,101.38
5035219,105.26375,105.26375,105.20125,105.2325,105.295
5035220,104.78375,104.78375,104.72125,104.7525,104.69
5035225,100.0925,100.18625,100.12375,100.155,99.93625
5035226,104.78375,104.78375,104.72125,104.7525,104.69
5035227,102.38875,102.38875,102.38875,102.38875,102.3575
5035229,106.0,106.03125,105.90625,105.9375,105.90625
5035231,103.82625,103.76375,103.76375,103.76375,103.8575
5035233,103.6275,103.59625,103.53375,103.565,103.65875
5035234,98.03625,97.97375,98.03625,98.03625,98.005
5035235,105.26375,105.26375,105.20125,105.2325,105.295
5035240,103.28375,103.28375,103.28375,103.315,103.1275
5035243,103.61,103.64125,103.57875,103.61,103.57875
5035246,103.39125,103.45375,103.39125,103.485,103.1725
5035250,104.62375,104.62375,104.56125,104.5925,104.53
5035255,103.70375,103.76625,103.64125,103.6725,103.6725
5035260,102.69,102.72125,102.65875,102.69,102.59625
5035261,103.32625,103.38875,103.32625,103.3575,103.3575
5035264,104.19,104.22125,104.09625,104.1275,104.09625
5035265,103.295,103.32625,103.20125,103.295,103.20125
5035266,102.84625,102.90875,102.84625,102.8775,102.8775
5035267,98.16125,98.22375,98.16125,98.16125,98.13
5035270,102.315,102.34625,102.22125,102.315,102.22125
5035275,99.97375,99.97375,99.97375,100.005,99.8175
5035280,98.72375,98.72375,98.66125,98.72375,98.505
5035283,104.78375,104.78375,104.72125,104.7525,104.69
5035286,102.2525,102.34625,102.22125,102.2525,102.28375
5035290,99.53625,99.59875,99.53625,99.5675,99.5675
5035294,101.47125,101.53375,101.47125,101.565,101.3775
5035298,102.2525,102.34625,102.22125,102.2525,102.28375
5035302,103.69,103.72125,103.59625,103.6275,103.72125
5035306,98.9425,98.91125,98.84875,98.9425,98.84875
5035309,103.485,103.57875,103.45375,103.51625,103.32875
5035312,103.7325,103.70125,103.63875,103.7325,103.51375
5035314,105.3325,105.42625,105.30125,105.3325,105.23875
5035317,103.36,103.32875,103.32875,103.39125,103.20375
5035322,103.4825,103.45125,103.45125,103.45125,103.32625
5035323,104.065,104.09625,104.03375,104.03375,103.97125
5035327,103.405,103.43625,103.37375,103.37375,103.31125
5035328,102.6275,102.59625,102.59625,102.6275,102.47125
5035331,98.45,98.48125,98.35625,98.3875,98.35625
5035334,102.03375,102.03375,101.97125,102.03375,101.815
5035338,106.20375,106.20375,106.14125,106.1725,106.11
5035341,104.19,104.22125,104.09625,104.1275,104.09625
5035346,98.63,98.59875,98.59875,98.66125,98.47375
5035347,105.61,105.64125,105.51625,105.5475,105.51625
5035352,0.0,0.0,0.0,0.0,0.0
5035357,104.1275,104.09625,104.03375,104.065,104.03375
5035358,103.69,103.72125,103.59625,103.6275,103.72125
5035359,103.44,103.40875,103.34625,103.40875,103.28375
5035362,100.255,100.16125,100.16125,100.1925,100.28625
5035365,103.59625,103.59625,103.53375,103.59625,103.565
5035369,0.0,0.0,0.0,0.0,0.0
5035373,104.065,104.09625,103.97125,104.0025,104.09625
5035375,104.19,104.22125,104.09625,104.1275,104.09625
5035379,103.17,103.20125,103.13875,103.17,103.20125
5035384,100.88,100.91125,100.78625,100.8175,100.78625
5035386,98.91125,98.91125,98.84875,98.88,98.88
5035391,104.26375,104.26375,104.26375,104.295,104.1075
5035396,103.2325,103.32625,103.20125,103.2325,103.26375
5035397,103.34625,103.28375,103.28375,103.28375,103.2525
5035401,101.47375,101.47375,101.41125,101.4425,101.38
5035405,102.6275,102.59625,102.59625,102.6275,102.47125
5035407,103.61,103.64125,103.57875,103.61,103.57875
5035410,105.0475,105.01625,104.95375,104.985,105.07875
5035411,102.28375,102.28375,102.28375,102.315,102.1275
5035414,103.70125,103.70125,103.63875,103.67,103.545
5035419,101.315,101.34625,101.28375,101.3775,101.09625
5035423,102.1275,102.09625,102.09625,102.1275,102.15875
5035427,97.41125,97.47375,97.41125,97.41125,97.38
5035428,106.20375,106.20375,106.14125,106.1725,106.11
5035429,97.5675,97.66125,97.53625,97.63,97.47375
5035430,0.0,0.0,0.0,0.0,0.0
5035435,102.97125,103.03375,102.90875,102.90875,103.0025
5035439,103.39125,103.45375,103.39125,103.39125,103.235
5035441,103.6275,103.59625,103.53375,103.565,103.65875
5035446,105.2525,105.22125,105.22125,105.2525,105.28375
5035450,96.5125,96.60625,96.48125,96.5125,96.54375
5035454,101.565,101.59625,101.53375,101.565,101.59625
5035456,98.755,98.84875,98.72375,98.78625,98.59875
5035457,105.61,105.64125,105.51625,105.5475,105.51625
5035462,102.97125,103.03375,102.90875,102.90875,103.0025
5035464,100.88,100.91125,100.78625,100.8175,100.78625
5035465,104.32625,104.38875,104.32625,104.3575,104.2325
5035466,102.9225,102.95375,102.89125,102.95375,102.89125
5035469,104.065,104.09625,103.97125,104.0025,104.09625
5035473,99.4425,99.53625,99.41125,99.4425,99.34875
5035474,98.16125,98.22375,98.16125,98.16125,98.13
5035479,103.34625,103.40875,103.34625,103.3775,103.2525
5035482,105.5,105.53125,105.40625,105.4375,105.53125
5035486,103.1275,103.09625,103.03375,103.065,103.03375
5035490,103.69,103.72125,103.59625,103.6275,103.72125
5035493,102.69,102.72125,102.65875,102.69,102.53375
5035497,97.505,97.53625,97.47375,97.5675,97.41125
5035502,106.59375,106.59375,106.53125,106.5625,106.5
5035504,104.59375,104.59375,104.59375,104.625,104.5625
5035508,101.6275,101.72125,101.59625,101.6275,101.65875
5035512,99.04375,99.04375,98.98125,99.0125,98.95
5035517,105.0475,105.01625,104.95375,104.985,105.07875
5035519,102.6275,102.72125,102.59625,102.6275,102.65875
5035522,102.065,101.97125,102.03375,102.065,102.03375
5035524,104.9225,104.95375,104.82875,104.89125,104.76625
5035528,102.94,102.97125,102.84625,102.8775,102.97125
5035532,103.88875,103.88875,103.82625,103.82625,103.92
5035537,103.735,103.76625,103.64125,103.735,103.64125
5035540,98.8175,98.78625,98.78625,98.8175,98.78625
5035543,103.405,103.31125,103.31125,103.3425,103.43625
5035548,103.485,103.39125,103.39125,103.4225,103.45375
5035553,101.59625,101.65875,101.53375,101.59625,101.5025
5035555,102.1075,102.07625,102.13875,102.17,101.95125
5035560,0.0,0.0,0.0,0.0,0.0
5035564,103.12375,103.12375,103.12375,103.155,102.9675
5035567,104.78375,104.78375,104.72125,104.7525,104.69
5035572,105.76375,105.76375,105.70125,105.7325,105.67
5035574,101.53375,101.53375,101.47125,101.53375,101.44
5035579,103.485,103.39125,103.39125,103.4225,103.45375
5035580,99.7525,99.84625,99.78375,99.815,99.72125
5035584,103.405,103.43625,103.37375,103.37375,103.43625
5035589,104.19,104.22125,104.09625,104.1275,104.09625
5035594,101.78375,101.78375,101.72125,101.72125,101.7525
5035595,105.0475,105.01625,104.95375,104.985,105.07875
5035598,103.76375,103.76375,103.76375,103.795,103.7325
5035599,102.90875,102.90875,102.84625,102.94,102.815
5035603,102.0025,101.97125,101.97125,101.97125,101.97125
5035606,104.03,104.06125,103.93625,103.9675,103.93625
5035609,97.1375,97.16875,97.10625,97.1375,97.10625
5035613,105.63875,105.63875,105.57625,105.6075,105.67
5035617,104.59375,104.65625,104.53125,104.5625,104.4375
5035618,103.07625,103.13875,103.01375,103.07625,102.8575
5035621,99.005,99.03625,98.91125,99.005,98.91125
5035625,0.0,0.0,0.0,0.0,0.0
5035629,105.61,105.64125,105.51625,105.5475,105.51625
5035630,100.09875,100.09875,100.03625,100.03625,100.005
5035633,103.565,103.59625,103.53375,103.53375,103.59625
5035637,101.315,101.34625,101.40875,101.44,101.28375
5035640,102.315,102.34625,102.22125,102.315,102.22125
5035641,101.0475,101.01625,101.01625,101.0475,101.01625
5035643,101.53375,101.53375,101.47125,101.53375,101.44
5035644,103.69,103.72125,103.59625,103.6275,103.72125
5035649,102.69,102.72125,102.65875,102.69,102.59625
5035653,103.9225,103.89125,103.89125,103.89125,103.76625
5035658,104.12375,104.12375,104.06125,104.0925,104.155
5035661,102.7525,102.84625,102.72125,102.7525,102.65875
5035662,102.03,102.06125,101.99875,102.03,101.87375
