loan_id,loan_amount,first_payment_date,principal_interest_payment,interest_rate,loan_term,next_payment_due_date,payment_periods_made,current_balance
5034544,325000,2021-10-01,1722.19,0.025,240,2021-10-01,0,325000.0
5034545,285000,2021-10-01,1240.34,0.0325,360,2021-10-01,0,285000.0
5034549,465000,2021-11-01,1883.58,0.0269,360,2021-11-01,0,465000.0
5034553,465000,2021-10-01,2990.18,0.0199,180,2021-10-01,0,465000.0
5034558,105000,2021-10-01,693.97,0.02375,180,2021-10-01,0,105000.0
5034563,365000,2021-10-01,1536.89,0.029900000000000003,360,2021-10-01,0,365000.0
5034567,595000,2021-11-01,2429.04,0.0275,360,2021-11-01,0,595000.0
5034572,145000,2021-10-01,941.46,0.02125,180,2021-10-01,0,145000.0
5034577,185000,2021-11-01,1255.46,0.0275,180,2021-11-01,0,185000.0
5034580,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5034583,475000,2021-10-01,1846.11,0.02375,360,2021-10-01,0,475000.0
5034587,75000,2021-11-01,513.44,0.02875,180,2021-11-01,0,75000.0
5034589,375000,2021-10-01,1657.87,0.03375,360,2021-10-01,0,375000.0
5034591,475000,2021-10-01,3029.41,0.01875,180,2021-10-01,0,475000.0
5034594,365000,2021-11-01,1912.0,0.02375,240,2021-11-01,0,365000.0
5034599,195000,2021-11-01,821.08,0.029900000000000003,360,2021-11-01,0,195000.0
5034602,95000,2021-10-01,394.15,0.02875,360,2021-10-01,0,95000.0
5034605,285000,2021-10-01,1144.71,0.02625,360,2021-10-01,0,285000.0
5034610,675000,2021-11-01,2800.53,0.02875,360,2021-11-01,0,675000.0
5034614,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5034615,245000,2021-10-01,1066.26,0.0325,360,2021-10-01,0,245000.0
5034619,225000,2021-10-01,1206.04,0.02625,240,2021-10-01,0,225000.0
5034621,105000,2021-10-01,977.95,0.0225,120,2021-10-01,0,105000.0
5034625,125000,2021-10-01,469.88,0.02125,360,2021-10-01,0,125000.0
5034627,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5034628,385000,2021-10-01,1597.34,0.02875,360,2021-10-01,0,385000.0
5034633,265000,2021-10-01,1171.56,0.03375,360,2021-10-01,0,265000.0
5034635,255000,2021-10-01,1700.32,0.025,180,2021-10-01,0,255000.0
5034637,235000,2021-11-01,1022.74,0.0325,360,2021-11-01,0,235000.0
5034641,315000,2021-10-01,2156.45,0.02875,180,2021-10-01,0,315000.0
5034646,315000,2021-11-01,1370.9,0.0325,360,2021-11-01,0,315000.0
5034648,295000,2021-10-01,1915.38,0.02125,180,2021-10-01,0,295000.0
5034653,125000,2021-10-01,552.63,0.03375,360,2021-10-01,0,125000.0
5034654,205000,2021-10-01,756.7,0.0199,360,2021-10-01,0,205000.0
5034657,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5034661,205000,2021-10-01,920.55,0.035,360,2021-10-01,0,205000.0
5034662,115000,2021-10-01,945.23,0.02875,144,2021-11-01,1,114330.29083333333
5034667,155000,2021-10-01,1042.67,0.02625,180,2021-10-01,0,155000.0
5034668,305000,2021-10-01,1284.25,0.029900000000000003,360,2021-10-01,0,305000.0
5034669,155000,2021-10-01,685.25,0.03375,360,2021-11-01,1,154750.6875
5034674,655000,2021-11-01,2717.55,0.02875,360,2021-11-01,0,655000.0
5034677,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0
5034679,505000,2021-10-01,3427.04,0.0275,180,2021-10-01,0,505000.0
5034680,215000,2021-10-01,892.02,0.02875,360,2021-10-01,0,215000.0
5034684,315000,2021-10-01,2156.45,0.02875,180,2021-11-01,1,313598.2375
5034689,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5034693,95000,2021-10-01,420.0,0.03375,360,2021-10-01,0,95000.0
5034697,415000,2021-10-01,1721.81,0.02875,360,2021-10-01,0,415000.0
5034700,475000,2021-10-01,2099.96,0.03375,360,2021-10-01,0,475000.0
5034702,125000,2021-10-01,870.77,0.03125,180,2021-10-01,0,125000.0
5034706,515000,2021-10-01,2102.45,0.0275,360,2021-10-01,0,515000.0
5034710,135000,2021-10-01,884.37,0.0225,180,2021-10-01,0,135000.0
5034715,535000,2021-10-01,2365.22,0.03375,360,2021-10-01,0,535000.0
5034720,395000,2021-10-01,1535.18,0.02375,360,2021-10-01,0,395000.0
5034725,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0
5034726,365000,2021-10-01,1514.36,0.02875,360,2021-10-01,0,365000.0
5034727,235000,2021-10-01,1594.77,0.0275,180,2021-10-01,0,235000.0
5034731,225000,2021-11-01,1446.86,0.0199,180,2021-11-01,0,225000.0
5034736,225000,2021-10-01,1382.01,0.0275,204,2021-10-01,0,225000.0
5034737,295000,2021-10-01,1283.86,0.0325,360,2021-10-01,0,295000.0
5034739,215000,2021-10-01,1433.6,0.025,180,2021-11-01,1,214014.31666666665
5034740,175000,2021-10-01,785.83,0.035,360,2021-11-01,1,174724.58666666667
5034744,265000,2021-10-01,1171.56,0.03375,360,2021-10-01,0,265000.0
5034748,515000,2021-10-01,2206.14,0.03125,360,2021-10-01,0,515000.0
5034753,135000,2021-10-01,774.31,0.03375,240,2021-10-01,0,135000.0
5034754,65000,2021-10-01,448.57,0.029900000000000003,180,2021-10-01,0,65000.0
5034759,195000,2021-10-01,875.64,0.035,360,2021-10-01,0,195000.0
5034762,165000,2021-10-01,914.27,0.029900000000000003,240,2021-10-01,0,165000.0
5034765,305000,2021-11-01,1317.36,0.0319,360,2021-11-01,0,305000.0
5034769,225000,2021-10-01,947.4,0.029900000000000003,360,2021-11-01,1,224613.225
5034774,355000,2021-10-01,1881.16,0.025,240,2021-10-01,0,355000.0
5034777,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5034780,175000,2021-10-01,798.09,0.03625,360,2021-10-01,0,175000.0
5034781,305000,2021-10-01,1265.43,0.02875,360,2021-10-01,0,305000.0
5034784,175000,2021-10-01,761.62,0.0325,360,2021-10-01,0,175000.0
5034785,115000,2021-11-01,773.6,0.02625,180,2021-11-01,0,115000.0
5034789,315000,2021-10-01,1285.96,0.0275,360,2021-10-01,0,315000.0
5034791,195000,2021-10-01,1009.73,0.0225,240,2021-10-01,0,195000.0
5034795,355000,2021-10-01,1449.26,0.0275,360,2021-10-01,0,355000.0
5034796,375000,2021-10-01,1530.91,0.0275,360,2021-10-01,0,375000.0
5034798,235000,2021-10-01,1022.74,0.0325,360,2021-10-01,0,235000.0
5034803,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5034806,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0
5034807,375000,2021-10-01,1632.03,0.0325,360,2021-10-01,0,375000.0
5034812,205000,2021-10-01,892.18,0.0325,360,2021-11-01,1,204663.02833333335
5034817,455000,2021-10-01,2011.54,0.03375,360,2021-10-01,0,455000.0
5034819,185000,2021-10-01,1014.47,0.02875,240,2021-10-01,0,185000.0
5034820,455000,2021-10-01,1980.19,0.0325,360,2021-10-01,0,455000.0
5034822,175000,2021-10-01,1377.88,0.02125,144,2021-10-01,0,175000.0
5034824,75000,2021-10-01,425.4,0.0325,240,2021-10-01,0,75000.0
5034829,405000,2021-11-01,1680.32,0.02875,360,2021-11-01,0,405000.0
5034832,205000,2021-10-01,1124.15,0.02875,240,2021-10-01,0,205000.0
5034836,235000,2021-10-01,975.0,0.02875,360,2021-10-01,0,235000.0
5034840,545000,2021-10-01,2294.81,0.029900000000000003,360,2021-10-01,0,545000.0
5034845,515000,2021-10-01,2224.39,0.0319,360,2021-10-01,0,515000.0
5034848,325000,2021-10-01,1368.47,0.029900000000000003,360,2021-10-01,0,325000.0
5034850,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-10-01,0,255000.0
5034855,245000,2021-11-01,1604.96,0.0225,180,2021-11-01,0,245000.0
5034860,445000,2021-10-01,2412.65,0.0275,240,2021-10-01,0,445000.0
5034865,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5034867,395000,2021-10-01,1612.56,0.0275,360,2021-10-01,0,395000.0
5034869,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5034870,365000,2021-10-01,1536.89,0.029900000000000003,360,2021-10-01,0,365000.0
5034872,125000,2021-10-01,885.95,0.03375,180,2021-10-01,0,125000.0
5034877,135000,2021-11-01,542.23,0.02625,360,2021-11-01,0,135000.0
5034878,105000,2021-10-01,449.8,0.03125,360,2021-10-01,0,105000.0
5034881,305000,2021-10-01,2015.81,0.02375,180,2021-10-01,0,305000.0
5034885,115000,2021-10-01,484.23,0.029900000000000003,360,2021-10-01,0,115000.0
5034888,135000,2021-10-01,596.83,0.03375,360,2021-11-01,1,134782.8575
5034893,125000,2021-10-01,544.01,0.0325,360,2021-10-01,0,125000.0
5034897,205000,2021-10-01,863.19,0.029900000000000003,360,2021-10-01,0,205000.0
5034898,275000,2021-10-01,1215.77,0.03375,360,2021-10-01,0,275000.0
5034899,195000,2021-10-01,889.31,0.03625,360,2021-10-01,0,195000.0
5034902,315000,2021-10-01,1317.89,0.0294,360,2021-10-01,0,315000.0
5034906,145000,2021-10-01,966.85,0.025,180,2021-10-01,0,145000.0
5034907,185000,2021-10-01,778.98,0.029900000000000003,360,2021-10-01,0,185000.0
5034909,345000,2021-11-01,1501.47,0.0325,360,2021-11-01,0,345000.0
5034910,235000,2021-11-01,1038.93,0.03375,360,2021-11-01,0,235000.0
5034915,135000,2021-11-01,634.83,0.03875,360,2021-11-01,0,135000.0
5034918,725000,2021-10-01,3231.35,0.0344,360,2021-10-01,0,725000.0
5034922,185000,2021-10-01,1003.01,0.0275,240,2021-10-01,0,185000.0
5034923,195000,2021-10-01,862.09,0.03375,360,2021-10-01,0,195000.0
5034925,415000,2021-11-01,1518.41,0.01925,360,2021-11-01,0,415000.0
5034927,135000,2021-10-01,900.17,0.025,180,2021-11-01,1,134381.08
5034931,155000,2021-11-01,1061.11,0.02875,180,2021-11-01,0,155000.0
5034934,245000,2021-10-01,1000.2,0.0275,360,2021-10-01,0,245000.0
5034937,565000,2021-11-01,2306.57,0.0275,360,2021-11-01,0,565000.0
5034939,75000,2021-10-01,504.52,0.02625,180,2021-10-01,0,75000.0
5034942,105000,2021-10-01,428.66,0.0275,360,2021-10-01,0,105000.0
5034944,505000,2021-10-01,2112.8,0.0294,360,2021-11-01,1,504124.45
5034946,425000,2021-10-01,1789.53,0.029900000000000003,360,2021-10-01,0,425000.0
5034951,575000,2021-10-01,2542.06,0.03375,360,2021-10-01,0,575000.0
5034956,205000,2021-10-01,892.18,0.0325,360,2021-10-01,0,205000.0
5034959,515000,2021-10-01,2953.82,0.03375,240,2021-10-01,0,515000.0
5034963,565000,2021-10-01,2458.92,0.0325,360,2021-10-01,0,565000.0
5034968,205000,2021-10-01,1073.87,0.02375,240,2021-10-01,0,205000.0
5034973,155000,2021-11-01,858.86,0.029900000000000003,240,2021-11-01,0,155000.0
5034977,175000,2021-10-01,726.07,0.02875,360,2021-10-01,0,175000.0
5034981,865000,2021-10-01,3642.22,0.029900000000000003,360,2021-10-01,0,865000.0
5034982,245000,2021-11-01,1016.49,0.02875,360,2021-11-01,0,245000.0
5034985,215000,2021-11-01,935.7,0.0325,360,2021-11-01,0,215000.0
5034986,255000,2021-10-01,1685.35,0.02375,180,2021-10-01,0,255000.0
5034988,375000,2021-11-01,2478.46,0.02375,180,2021-12-01,1,373263.7275
5034990,575000,2021-10-01,2542.06,0.03375,360,2021-10-01,0,575000.0
5034995,445000,2021-10-01,1802.57,0.0269,360,2021-10-01,0,445000.0
5034999,95000,2021-10-01,491.52,0.029900000000000003,264,2021-10-01,0,95000.0
5035000,215000,2021-10-01,892.02,0.02875,360,2021-10-01,0,215000.0
5035001,395000,2021-10-01,1612.56,0.0275,360,2021-10-01,0,395000.0
5035005,165000,2021-11-01,1109.94,0.02625,180,2021-11-01,0,165000.0
5035006,215000,2021-10-01,1433.6,0.025,180,2021-10-01,0,215000.0
5035009,105000,2021-11-01,972.04,0.02125,120,2021-11-01,0,105000.0
5035014,405000,2021-10-01,1626.69,0.02625,360,2021-10-01,0,405000.0
5035019,405000,2021-10-01,1790.49,0.03375,360,2021-10-01,0,405000.0
5035024,175000,2021-10-01,1187.59,0.0275,180,2021-10-01,0,175000.0
5035028,155000,2021-10-01,751.21,0.04125,360,2021-10-01,0,155000.0
5035030,275000,2021-10-01,2416.67,0.0275,132,2021-10-01,0,275000.0
5035033,105000,2021-11-01,471.5,0.035,360,2021-11-01,0,105000.0
5035038,385000,2021-10-01,1621.1,0.029900000000000003,360,2021-10-01,0,385000.0
5035040,175000,2021-10-01,761.62,0.0325,360,2021-11-01,1,174712.33833333335
5035043,235000,2021-10-01,1006.69,0.03125,360,2021-10-01,0,235000.0
5035045,245000,2021-10-01,1066.26,0.0325,360,2021-10-01,0,245000.0
5035048,225000,2021-10-01,1096.47,0.0325,300,2021-10-01,0,225000.0
5035053,425000,2021-10-01,1778.1,0.0294,360,2021-10-01,0,425000.0
5035056,225000,2021-11-01,994.72,0.03375,360,2021-11-01,0,225000.0
5035060,105000,2021-10-01,575.78,0.02875,240,2021-10-01,0,105000.0
5035063,145000,2021-10-01,651.12,0.035,360,2021-10-01,0,145000.0
5035064,365000,2021-11-01,1536.89,0.029900000000000003,360,2021-11-01,0,365000.0
5035069,145000,2021-10-01,803.45,0.029900000000000003,240,2021-10-01,0,145000.0
5035074,115000,2021-11-01,1084.11,0.025,120,2021-11-01,0,115000.0
5035076,155000,2021-10-01,674.57,0.0325,360,2021-10-01,0,155000.0
5035077,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5035082,325000,2021-10-01,1368.47,0.029900000000000003,360,2021-10-01,0,325000.0
5035085,465000,2021-11-01,1883.58,0.0269,360,2021-11-01,0,465000.0
5035090,155000,2021-10-01,643.09,0.02875,360,2021-10-01,0,155000.0
5035095,335000,2021-10-01,1367.61,0.0275,360,2021-10-01,0,335000.0
5035097,865000,2021-11-01,3764.54,0.0325,360,2021-11-01,0,865000.0
5035099,625000,2021-11-01,2763.11,0.03375,360,2021-11-01,0,625000.0
5035103,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5035104,125000,2021-10-01,518.62,0.02875,360,2021-10-01,0,125000.0
5035106,215000,2021-11-01,950.51,0.03375,360,2021-11-01,0,215000.0
5035109,255000,2021-09-01,1057.98,0.02875,360,2021-09-01,0,255000.0
5035112,85000,2021-11-01,347.01,0.0275,360,2021-11-01,0,85000.0
5035117,145000,2021-10-01,601.6,0.02875,360,2021-10-01,0,145000.0
5035122,145000,2021-10-01,691.42,0.039900000000000005,360,2021-10-01,0,145000.0
5035124,455000,2021-11-01,1857.5,0.0275,360,2021-11-01,0,455000.0
5035126,525000,2021-11-01,2074.39,0.025,360,2021-11-01,0,525000.0
5035130,215000,2021-10-01,1165.66,0.0275,240,2021-10-01,0,215000.0
5035133,525000,2021-10-01,2108.67,0.02625,360,2021-10-01,0,525000.0
5035138,215000,2021-10-01,1966.28,0.01875,120,2021-10-01,0,215000.0
5035141,355000,2021-10-01,1472.87,0.02875,360,2021-10-01,0,355000.0
5035142,165000,2021-10-01,1509.01,0.01875,120,2021-10-01,0,165000.0
5035147,325000,2021-11-01,1305.37,0.02625,360,2021-11-01,0,325000.0
5035149,275000,2021-10-01,1866.21,0.0275,180,2021-10-01,0,275000.0
5035153,655000,2021-10-01,2717.55,0.02875,360,2021-10-01,0,655000.0
5035156,355000,2021-10-01,1544.99,0.0325,360,2021-10-01,0,355000.0
5035158,245000,2021-10-01,1677.24,0.02875,180,2021-10-01,0,245000.0
5035160,155000,2021-11-01,821.35,0.025,240,2021-11-01,0,155000.0
5035162,265000,2021-10-01,1227.26,0.0375,360,2021-10-01,0,265000.0
5035163,115000,2021-10-01,766.81,0.025,180,2021-10-01,0,115000.0
5035167,285000,2021-10-01,1163.49,0.0275,360,2021-10-01,0,285000.0
5035169,185000,2021-11-01,805.14,0.0325,360,2021-11-01,0,185000.0
5035170,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5035174,215000,2021-10-01,1113.29,0.0225,240,2021-10-01,0,215000.0
5035179,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5035180,205000,2021-10-01,836.9,0.0275,360,2021-10-01,0,205000.0
5035185,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
5035189,185000,2021-10-01,805.14,0.0325,360,2021-10-01,0,185000.0
5035190,155000,2021-11-01,685.25,0.03375,360,2021-11-01,0,155000.0
5035192,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5035196,225000,2021-11-01,1422.14,0.0175,180,2021-11-01,0,225000.0
5035198,135000,2021-10-01,587.53,0.0325,360,2021-10-01,0,135000.0
5035200,295000,2021-11-01,1223.94,0.02875,360,2021-11-01,0,295000.0
5035201,255000,2021-10-01,1715.36,0.02625,180,2021-10-01,0,255000.0
5035203,505000,2021-10-01,2126.38,0.029900000000000003,360,2021-10-01,0,505000.0
5035205,465000,2021-10-01,1867.68,0.02625,360,2021-10-01,0,465000.0
5035208,245000,2021-10-01,1083.14,0.03375,360,2021-10-01,0,245000.0
5035210,245000,2021-10-01,1031.61,0.029900000000000003,360,2021-10-01,0,245000.0
5035214,115000,2021-10-01,661.7,0.025,216,2021-10-01,0,115000.0
5035218,335000,2021-10-01,1356.99,0.0269,360,2021-10-01,0,335000.0
5035219,265000,2021-10-01,1108.7,0.0294,360,2021-10-01,0,265000.0
5035220,545000,2021-10-01,2261.17,0.02875,360,2021-10-01,0,545000.0
5035225,305000,2021-10-01,2015.81,0.02375,180,2021-10-01,0,305000.0
5035226,685000,2021-10-01,2934.38,0.03125,360,2021-10-01,0,685000.0
5035227,115000,2021-11-01,1348.38,0.029900000000000003,96,2021-11-01,0,115000.0
5035229,245000,2021-09-01,1389.63,0.0325,240,2021-09-01,0,245000.0
5035231,295000,2021-10-01,1617.67,0.02875,240,2021-10-01,0,295000.0
5035233,695000,2021-10-01,3001.85,0.0319,360,2021-11-01,1,693845.6916666667
5035234,95000,2021-11-01,639.06,0.02625,180,2021-11-01,0,95000.0
5035235,705000,2021-10-01,3045.04,0.0319,360,2021-10-01,0,705000.0
5035240,415000,2021-11-01,1747.42,0.029900000000000003,360,2021-11-01,0,415000.0
5035243,175000,2021-10-01,773.67,0.03375,360,2021-10-01,0,175000.0
5035246,75000,2021-10-01,336.79,0.035,360,2021-10-01,0,75000.0
5035250,215000,2021-10-01,1433.6,0.025,180,2021-11-01,1,214014.31666666665
5035255,105000,2021-10-01,471.5,0.035,360,2021-10-01,0,105000.0
5035260,125000,2021-11-01,848.28,0.0275,180,2021-11-01,0,125000.0
5035261,435000,2021-10-01,1804.79,0.02875,360,2021-10-01,0,435000.0
5035264,655000,2021-11-01,2717.55,0.02875,360,2021-11-01,0,655000.0
5035265,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0
5035266,265000,2021-10-01,1081.84,0.0275,360,2021-11-01,1,264525.45166666666
5035267,395000,2021-10-01,1600.03,0.0269,360,2021-10-01,0,395000.0
5035270,245000,2021-11-01,1016.49,0.02875,360,2021-12-01,1,244570.48916666667
5035275,325000,2021-10-01,1722.19,0.025,240,2021-10-01,0,325000.0
5035280,65000,2021-11-01,437.25,0.02625,180,2021-11-01,0,65000.0
5035283,735000,2021-10-01,3049.46,0.02875,360,2021-10-01,0,735000.0
5035286,225000,2021-10-01,1219.88,0.0275,240,2021-10-01,0,225000.0
5035290,355000,2021-10-01,1438.0,0.0269,360,2021-11-01,1,354357.7916666667
5035294,205000,2021-10-01,850.53,0.02875,360,2021-10-01,0,205000.0
5035298,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5035302,305000,2021-10-01,1245.14,0.0275,360,2021-10-01,0,305000.0
5035306,535000,2021-10-01,3808.89,0.02625,168,2021-10-01,0,535000.0
5035309,255000,2021-10-01,1109.78,0.0325,360,2021-10-01,0,255000.0
5035312,655000,2021-10-01,3021.59,0.0275,300,2021-10-01,0,655000.0
5035314,215000,2021-10-01,1011.01,0.03875,360,2021-11-01,1,214683.26083333333
5035317,1505000,2021-10-01,6863.58,0.03625,360,2021-11-01,1,1502682.7741666667
5035322,535000,2021-10-01,2219.68,0.02875,360,2021-10-01,0,535000.0
5035323,405000,2021-11-01,1705.32,0.029900000000000003,360,2021-11-01,0,405000.0
5035327,235000,2021-10-01,1231.02,0.02375,240,2021-10-01,0,235000.0
5035328,745000,2021-10-01,3191.4,0.03125,360,2021-10-01,0,745000.0
5035331,285000,2021-10-01,1850.45,0.02125,180,2021-11-01,1,283654.2375
5035334,455000,2021-10-01,1887.77,0.02875,360,2021-10-01,0,455000.0
5035338,755000,2021-10-01,3285.81,0.0325,360,2021-10-01,0,755000.0
5035341,115000,2021-10-01,477.13,0.02875,360,2021-11-01,1,114798.39083333332
5035346,365000,2021-10-01,1478.51,0.0269,360,2021-10-01,0,365000.0
5035347,265000,2021-10-01,1519.93,0.03375,240,2021-10-01,0,265000.0
5035352,125000,2021-10-01,544.01,0.0325,360,2021-10-01,0,125000.0
5035357,275000,2021-11-01,1140.96,0.02875,360,2021-11-01,0,275000.0
5035358,165000,2021-10-01,732.82,0.02875,324,2021-10-01,0,165000.0
5035359,215000,2021-10-01,892.02,0.02875,360,2021-10-01,0,215000.0
5035362,145000,2021-10-01,975.4,0.02625,180,2021-10-01,0,145000.0
5035365,215000,2021-10-01,905.29,0.029900000000000003,360,2021-10-01,0,215000.0
5035369,335000,2021-10-01,2656.74,0.0225,144,2021-10-01,0,335000.0
5035373,255000,2021-10-01,1073.72,0.029900000000000003,360,2021-11-01,1,254561.655
5035375,665000,2021-10-01,2800.09,0.029900000000000003,360,2021-10-01,0,665000.0
5035379,445000,2021-11-01,1816.68,0.0275,360,2021-11-01,0,445000.0
5035384,195000,2021-10-01,783.22,0.02625,360,2021-10-01,0,195000.0
5035386,345000,2021-06-01,1363.17,0.025,360,2021-06-01,0,345000.0
5035391,275000,2021-11-01,1508.0,0.02875,240,2021-11-01,0,275000.0
5035396,195000,2021-11-01,796.08,0.0275,360,2021-11-01,0,195000.0
5035397,375000,2021-10-01,1555.85,0.02875,360,2021-10-01,0,375000.0
5035401,475000,2021-10-01,3167.25,0.025,180,2021-11-01,1,472822.3333333333
5035405,305000,2021-10-01,1245.14,0.0275,360,2021-10-01,0,305000.0
5035407,455000,2021-10-01,2043.16,0.035,360,2021-10-01,0,455000.0
5035410,365000,2021-11-01,1613.66,0.03375,360,2021-11-01,0,365000.0
5035411,275000,2021-10-01,1157.93,0.029900000000000003,360,2021-10-01,0,275000.0
5035414,115000,2021-10-01,1097.23,0.0275,120,2021-10-01,0,115000.0
5035419,265000,2021-10-01,1468.36,0.029900000000000003,240,2021-10-01,0,265000.0
5035423,115000,2021-11-01,484.23,0.029900000000000003,360,2021-11-01,0,115000.0
5035427,265000,2021-10-01,1735.98,0.0225,180,2021-10-01,0,265000.0
5035428,365000,2021-10-01,1639.02,0.035,360,2021-11-01,1,364425.5633333333
5035429,475000,2021-10-01,1907.85,0.02625,360,2021-10-01,0,475000.0
5035430,265000,2021-10-01,1436.75,0.0275,240,2021-10-01,0,265000.0
5035435,95000,2021-10-01,650.36,0.02875,180,2021-10-01,0,95000.0
5035439,105000,2021-10-01,464.21,0.03375,360,2021-10-01,0,105000.0
5035441,165000,2021-10-01,673.6,0.0275,360,2021-10-01,0,165000.0
5035446,175000,2021-10-01,969.67,0.029900000000000003,240,2021-10-01,0,175000.0
5035450,375000,2021-11-01,2411.44,0.0199,180,2021-11-01,0,375000.0
5035454,145000,2021-11-01,591.95,0.0275,360,2021-11-01,0,145000.0
5035456,95000,2021-11-01,639.06,0.02625,180,2021-11-01,0,95000.0
5035457,525000,2021-10-01,2284.84,0.0325,360,2021-10-01,0,525000.0
5035462,405000,2021-10-01,1694.42,0.0294,360,2021-10-01,0,405000.0
5035464,325000,2021-10-01,2596.04,0.02375,144,2021-10-01,0,325000.0
5035465,265000,2021-09-01,1099.47,0.02875,360,2021-10-01,1,264535.42583333334
5035466,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0
5035469,465000,2021-10-01,1929.26,0.02875,360,2021-10-01,0,465000.0
5035473,435000,2021-10-01,2900.54,0.025,180,2021-10-01,0,435000.0
5035474,1505000,2021-10-01,5829.87,0.0235,360,2021-10-01,0,1505000.0
5035479,285000,2021-10-01,1163.49,0.0275,360,2021-10-01,0,285000.0
5035482,125000,2021-10-01,878.34,0.0325,180,2021-10-01,0,125000.0
5035486,105000,2021-10-01,712.56,0.0275,180,2021-10-01,0,105000.0
5035490,735000,2021-10-01,3148.56,0.03125,360,2021-11-01,1,733765.5025
5035493,425000,2021-10-01,1820.6,0.03125,360,2021-10-01,0,425000.0
5035497,435000,2021-10-01,1762.06,0.0269,360,2021-10-01,0,435000.0
5035502,485000,2021-10-01,2110.76,0.0325,360,2021-10-01,0,485000.0
5035504,685000,2021-10-01,2981.17,0.0325,360,2021-10-01,0,685000.0
5035508,235000,2021-11-01,1394.93,0.02875,216,2021-11-01,0,235000.0
5035512,475000,2021-10-01,3054.48,0.0199,180,2021-10-01,0,475000.0
5035517,545000,2021-11-01,2371.88,0.0325,360,2021-11-01,0,545000.0
5035519,425000,2021-11-01,1763.3,0.02875,360,2021-11-01,0,425000.0
5035522,345000,2021-10-01,1452.68,0.029900000000000003,360,2021-10-01,0,345000.0
5035524,285000,2021-10-01,1240.34,0.0325,360,2021-10-01,0,285000.0
5035528,405000,2021-10-01,2195.78,0.0275,240,2021-10-01,0,405000.0
5035532,245000,2021-10-01,1016.49,0.02875,360,2021-10-01,0,245000.0
5035537,125000,2021-10-01,570.07,0.03625,360,2021-10-01,0,125000.0
5035540,375000,2021-10-01,1519.02,0.0269,360,2021-10-01,0,375000.0
5035543,125000,2021-11-01,826.16,0.02375,180,2021-11-01,0,125000.0
5035548,125000,2021-10-01,570.07,0.03625,360,2021-10-01,0,125000.0
5035553,115000,2021-10-01,787.28,0.02875,180,2021-10-01,0,115000.0
5035555,305000,2021-11-01,1284.25,0.029900000000000003,360,2021-11-01,0,305000.0
5035560,535000,2021-10-01,2310.78,0.0319,360,2021-10-01,0,535000.0
5035564,105000,2021-10-01,1196.17,0.0225,96,2021-10-01,0,105000.0
5035567,665000,2021-10-01,2714.81,0.0275,360,2021-10-01,0,665000.0
5035572,155000,2021-11-01,652.66,0.029900000000000003,360,2021-11-01,0,155000.0
5035574,195000,2021-10-01,821.08,0.029900000000000003,360,2021-10-01,0,195000.0
5035579,185000,2021-10-01,1299.94,0.0325,180,2021-10-01,0,185000.0
5035580,165000,2021-10-01,694.76,0.029900000000000003,360,2021-10-01,0,165000.0
5035584,625000,2021-10-01,2531.69,0.0269,360,2021-10-01,0,625000.0
5035589,245000,2021-11-01,1031.61,0.029900000000000003,360,2021-11-01,0,245000.0
5035594,275000,2021-10-01,1140.96,0.02875,360,2021-10-01,0,275000.0
5035595,225000,2021-11-01,1002.83,0.0344,360,2021-11-01,0,225000.0
5035598,165000,2021-10-01,684.58,0.02875,360,2021-10-01,0,165000.0
5035599,285000,2021-10-01,1182.45,0.02875,360,2021-10-01,0,285000.0
5035603,155000,2021-10-01,652.66,0.029900000000000003,360,2021-10-01,0,155000.0
5035606,335000,2021-10-01,1775.18,0.025,240,2021-10-01,0,335000.0
5035609,495000,2021-10-01,3213.94,0.02125,180,2021-10-01,0,495000.0
5035613,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0
