loan_id,closing_date,file_in_audit,file_audit_complete,file_sent_to_custodian,file_at_custodian
5033819,2021-09-13,2021-09-20 17:47:27.420,2021-09-21 07:00:51.589,,
5024065,2021-09-13,2021-09-20 18:33:17.728,,,
5033856,2021-09-13,2021-09-20 18:46:40.638,2021-09-21 18:46:40.638,,
5032750,2021-09-13,2021-09-20 19:03:07.659,2021-09-21 19:03:07.659,,
5035261,2021-09-13,2021-09-20 19:09:04.741,2021-09-20 19:09:04.741,2021-09-21 19:09:04.741,
5023496,2021-09-13,2021-09-20 19:11:45.714,2021-09-21 21:02:24.224,,
5029744,2021-09-13,2021-09-20 19:14:37.068,2021-09-20 19:14:37.068,,
5024102,2021-09-13,2021-09-20 19:47:44.634,2021-09-20 19:47:44.634,2021-09-21 19:47:44.634,
5027127,2021-09-13,2021-09-20 19:57:14.142,,,
5025793,2021-09-13,2021-09-20 19:57:20.496,2021-09-21 19:57:20.496,,
5034479,2021-09-13,2021-09-20 20:34:52.312,2021-09-21 20:34:52.312,,
5021603,2021-09-13,2021-09-20 20:56:14.849,,,
5024272,2021-09-13,2021-09-20 21:34:32.353,2021-09-20 21:59:53.139,2021-09-21 21:59:53.139,
5023507,2021-09-13,2021-09-20 21:52:01.876,,,
5024081,2021-09-13,2021-09-20 22:58:15.897,2021-09-21 22:58:15.897,,
5024651,2021-09-13,2021-09-20 23:03:40.236,,,
5025177,2021-09-13,2021-09-20 23:40:20.231,,,
5021709,2021-09-13,2021-09-20 23:54:38.240,,,
5025576,2021-09-13,2021-09-21 06:57:31.574,,,
5022308,2021-09-13,2021-09-21 13:17:19.780,,,
5021887,2021-09-13,2021-09-21 13:28:09.271,,,
5028162,2021-09-13,,,,
5028372,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5034522,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5028502,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5031175,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5022422,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5034535,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5024550,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5028341,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5034495,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5036849,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5034888,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5037092,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5023185,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5031284,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5028880,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5033931,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5022235,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5024334,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 00:00:00.000,
5028629,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 03:22:00.287,
5027696,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 05:47:19.883,
5023955,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 07:35:06.288,
5035317,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 07:38:16.321,
5030286,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 08:30:34.480,
5034067,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 11:31:25.655,
5021722,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 13:08:11.288,
5026600,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 14:49:37.408,
5027225,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 17:12:16.385,
5032944,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 17:48:19.842,
5022138,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 18:45:44.786,
5025585,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:00:00.000,2021-09-20 19:30:43.567,
5035428,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 00:37:58.458,2021-09-21 17:00:21.313,
5034502,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 01:17:54.818,2021-09-20 04:28:45.662,
5025598,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 02:28:11.539,2021-09-20 02:28:11.539,
5026570,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 02:32:38.225,2021-09-20 23:15:04.552,
5032236,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 02:55:00.868,2021-09-20 05:29:06.153,
5031541,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 03:34:44.781,2021-09-20 03:34:44.781,
5032020,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 04:48:42.909,2021-09-20 04:48:42.909,
5025965,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 05:49:17.261,2021-09-21 11:29:52.695,
5030969,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 07:12:50.863,2021-09-20 07:12:50.863,
5026665,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 07:52:42.504,2021-09-21 19:00:59.843,
5034812,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 08:11:30.732,2021-09-21 16:55:42.132,
5022157,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 10:28:18.767,2021-09-20 10:28:18.767,
5022372,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 10:46:58.125,2021-09-21 10:46:58.125,
5036526,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 11:58:43.638,2021-09-21 11:58:43.638,
5035341,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 12:34:10.043,2021-09-20 12:34:10.043,
5021467,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 16:08:14.938,2021-09-20 16:08:14.938,
5037002,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 17:50:59.352,2021-09-20 17:50:59.352,
5034492,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 20:45:35.068,2021-09-21 09:55:46.131,
5026868,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 20:47:17.162,2021-09-20 20:47:17.162,
5022121,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 22:04:58.664,2021-09-20 22:04:58.664,
5028692,2021-09-14,2021-09-16 00:00:00.000,2021-09-20 23:27:52.958,2021-09-21 10:37:57.847,
5022663,2021-09-14,2021-09-16 00:00:00.000,2021-09-21 02:30:19.970,,
5032678,2021-09-14,2021-09-16 00:00:00.000,2021-09-21 03:45:25.820,,
5033670,2021-09-14,2021-09-16 00:00:00.000,,,
5027110,2021-09-14,2021-09-16 00:04:59.339,2021-09-20 00:04:59.339,2021-09-20 03:56:09.713,
5031740,2021-09-14,2021-09-16 01:03:56.492,2021-09-20 01:03:56.492,2021-09-20 05:05:18.029,
5028529,2021-09-14,2021-09-16 01:41:53.045,2021-09-20 01:41:53.045,2021-09-20 02:49:22.591,
5027787,2021-09-14,2021-09-16 01:44:31.415,,,
5028651,2021-09-14,2021-09-16 02:12:30.878,,,
5032724,2021-09-14,2021-09-16 02:35:39.036,2021-09-20 20:10:21.118,2021-09-21 20:23:23.758,
5022408,2021-09-14,2021-09-16 02:39:07.341,2021-09-20 02:39:07.341,2021-09-20 10:20:14.468,
5036887,2021-09-14,2021-09-16 02:49:29.558,2021-09-20 11:00:47.996,2021-09-20 11:00:47.996,
5035974,2021-09-14,2021-09-16 04:43:37.952,2021-09-20 04:43:37.952,2021-09-21 04:34:18.659,
5024305,2021-09-14,2021-09-16 04:44:11.076,2021-09-20 04:44:11.076,2021-09-20 18:42:04.323,
5032257,2021-09-14,2021-09-16 05:38:31.027,2021-09-20 09:34:59.029,2021-09-20 09:34:59.029,
5026107,2021-09-14,2021-09-16 06:17:42.676,2021-09-20 12:03:10.562,2021-09-21 12:03:10.562,
5027945,2021-09-14,2021-09-16 06:20:15.965,2021-09-20 05:05:21.995,2021-09-20 05:05:21.995,
5029276,2021-09-14,2021-09-16 07:04:33.858,2021-09-20 19:11:54.307,,
5036904,2021-09-14,2021-09-16 07:19:54.264,2021-09-20 07:19:54.264,2021-09-20 21:49:19.742,
5028418,2021-09-14,2021-09-16 09:06:49.498,2021-09-20 09:06:49.498,2021-09-20 15:23:25.777,
5033888,2021-09-14,2021-09-16 09:47:30.844,2021-09-20 07:45:32.967,2021-09-21 10:50:40.356,
5030960,2021-09-14,2021-09-16 10:29:43.174,2021-09-20 18:59:43.838,2021-09-21 18:59:43.838,
5031364,2021-09-14,2021-09-16 10:35:30.110,2021-09-20 10:35:30.110,2021-09-21 03:33:26.361,
5023090,2021-09-14,2021-09-16 11:04:38.267,2021-09-20 00:04:01.738,2021-09-20 00:04:01.738,
5025987,2021-09-14,2021-09-16 11:19:53.296,2021-09-20 11:19:53.296,2021-09-20 11:19:53.296,
5033376,2021-09-14,2021-09-16 11:45:39.686,2021-09-20 11:45:39.686,2021-09-20 18:26:53.017,
5029123,2021-09-14,2021-09-16 13:02:45.154,2021-09-20 13:02:45.154,2021-09-20 18:01:58.715,
5027818,2021-09-14,2021-09-16 14:44:45.491,2021-09-20 14:44:45.491,2021-09-20 14:44:45.491,
5037072,2021-09-14,2021-09-16 14:48:22.552,2021-09-20 14:48:22.552,2021-09-20 14:48:22.552,
5029154,2021-09-14,2021-09-16 15:04:34.722,2021-09-21 18:30:41.778,,
5037571,2021-09-14,2021-09-16 16:44:06.894,2021-09-20 16:44:06.894,2021-09-20 16:44:06.894,
5033426,2021-09-14,2021-09-16 18:18:49.532,2021-09-20 18:18:49.532,2021-09-20 16:14:56.698,
5030293,2021-09-14,2021-09-16 18:31:15.121,2021-09-20 18:31:15.121,2021-09-20 11:13:36.750,
5028437,2021-09-14,2021-09-16 18:56:51.895,2021-09-20 08:45:04.669,,
5026727,2021-09-14,2021-09-16 19:02:03.439,2021-09-20 19:02:03.439,2021-09-20 19:02:03.439,
5028598,2021-09-14,2021-09-16 19:05:19.951,2021-09-20 19:05:19.951,2021-09-20 19:05:19.951,
5029921,2021-09-14,2021-09-16 20:18:02.496,2021-09-20 20:18:02.496,2021-09-20 20:18:02.496,
5021891,2021-09-14,2021-09-16 20:33:50.785,2021-09-20 23:03:59.648,2021-09-21 08:53:08.739,
5031244,2021-09-14,2021-09-16 20:38:41.756,2021-09-20 20:38:41.756,2021-09-21 22:49:42.876,
5032083,2021-09-14,2021-09-16 20:39:20.124,2021-09-20 20:39:20.124,2021-09-20 22:33:34.902,
5033559,2021-09-14,2021-09-16 20:43:43.122,2021-09-21 00:00:28.451,,
5023010,2021-09-14,2021-09-16 20:46:44.351,2021-09-21 02:11:03.276,,
5026099,2021-09-14,2021-09-16 21:11:48.028,2021-09-20 20:44:27.892,,
5036707,2021-09-14,2021-09-16 21:12:40.610,2021-09-20 21:12:40.610,2021-09-20 22:36:03.745,
5034173,2021-09-14,2021-09-16 21:18:31.022,2021-09-20 21:18:31.022,2021-09-20 23:28:11.449,
5032844,2021-09-14,2021-09-16 21:56:35.210,2021-09-20 21:56:35.210,2021-09-21 11:58:08.849,
5037119,2021-09-14,2021-09-16 21:56:54.001,2021-09-20 16:29:44.297,2021-09-20 16:29:44.297,
5029402,2021-09-14,2021-09-16 22:15:50.292,2021-09-20 22:15:50.292,2021-09-20 05:53:06.651,
5025795,2021-09-14,2021-09-16 22:34:08.698,2021-09-20 22:34:08.698,2021-09-20 22:34:08.698,
5028452,2021-09-14,2021-09-16 22:48:01.515,2021-09-20 22:48:01.515,2021-09-20 22:48:01.515,
5025642,2021-09-14,2021-09-16 23:26:37.128,2021-09-21 23:47:12.345,,
5027432,2021-09-14,2021-09-16 23:38:34.923,2021-09-21 20:57:58.137,,
5023974,2021-09-14,2021-09-17 00:17:19.236,2021-09-21 05:43:21.073,,
5021636,2021-09-14,2021-09-17 00:22:16.977,2021-09-21 04:20:55.178,,
5029357,2021-09-14,2021-09-17 00:24:59.110,2021-09-20 13:11:04.999,2021-09-21 13:11:04.999,
5025978,2021-09-14,2021-09-17 01:10:43.953,2021-09-20 01:10:43.953,2021-09-20 16:09:02.988,
5034454,2021-09-14,2021-09-17 01:29:51.253,2021-09-20 01:29:51.253,2021-09-21 06:48:33.813,
5026008,2021-09-14,2021-09-17 02:15:40.980,2021-09-20 02:15:40.980,2021-09-20 02:15:40.980,
5031184,2021-09-14,2021-09-17 02:24:57.459,2021-09-20 02:24:57.459,2021-09-20 02:24:57.459,
5032794,2021-09-14,2021-09-17 02:49:28.909,2021-09-20 21:05:50.772,2021-09-20 21:05:50.772,
5027275,2021-09-14,2021-09-17 02:50:36.146,2021-09-20 02:50:36.146,2021-09-20 02:50:36.146,
5028202,2021-09-14,2021-09-17 03:35:25.909,2021-09-20 03:35:25.909,2021-09-20 03:35:25.909,
5025251,2021-09-14,2021-09-17 03:42:29.150,2021-09-20 03:42:29.150,2021-09-21 02:42:22.937,
5023757,2021-09-14,2021-09-17 03:43:54.487,2021-09-20 04:20:35.962,2021-09-20 20:05:12.901,
5028650,2021-09-14,2021-09-17 03:55:06.557,2021-09-20 03:55:06.557,2021-09-20 03:55:06.557,
5028603,2021-09-14,2021-09-17 04:02:39.632,2021-09-20 08:50:12.206,2021-09-21 08:50:12.206,
5035490,2021-09-14,2021-09-17 04:09:05.440,2021-09-20 04:09:05.440,2021-09-20 04:09:05.440,
5035401,2021-09-14,2021-09-17 04:25:43.098,2021-09-20 04:25:43.098,2021-09-20 22:05:56.265,
5026095,2021-09-14,2021-09-17 04:27:10.755,2021-09-20 13:46:24.950,2021-09-21 13:48:58.160,
5028779,2021-09-14,2021-09-17 05:31:35.418,2021-09-21 02:11:48.112,,
5024984,2021-09-14,2021-09-17 05:31:41.091,,,
5028610,2021-09-14,2021-09-17 05:35:08.162,2021-09-20 14:27:20.535,2021-09-20 20:05:05.678,
5035847,2021-09-14,2021-09-17 07:14:14.297,2021-09-20 07:14:14.297,2021-09-20 07:14:14.297,
5023928,2021-09-14,2021-09-17 07:19:10.680,2021-09-20 09:10:47.503,2021-09-20 19:16:22.534,
5022924,2021-09-14,2021-09-17 07:25:31.792,2021-09-20 07:25:31.792,2021-09-20 07:25:31.792,
5027095,2021-09-14,2021-09-17 07:54:51.144,,,
5035040,2021-09-14,2021-09-17 08:03:57.294,2021-09-20 08:03:57.294,2021-09-20 08:03:57.294,
5025445,2021-09-14,2021-09-17 08:13:21.128,2021-09-20 08:13:21.128,2021-09-21 09:05:48.382,
5032053,2021-09-14,2021-09-17 08:34:20.649,2021-09-20 08:34:20.649,2021-09-20 08:48:08.443,
5031230,2021-09-14,2021-09-17 08:58:53.285,2021-09-20 09:30:34.696,,
5036916,2021-09-14,2021-09-17 09:08:03.965,2021-09-20 09:08:03.965,2021-09-20 09:08:03.965,
5024673,2021-09-14,2021-09-17 09:25:52.259,2021-09-20 09:25:52.259,2021-09-20 17:52:57.242,
5029334,2021-09-14,2021-09-17 09:57:16.397,2021-09-21 05:28:28.872,,
5025000,2021-09-14,2021-09-17 09:59:49.800,2021-09-20 09:59:49.800,2021-09-21 19:13:06.862,
5033519,2021-09-14,2021-09-17 10:24:54.408,2021-09-20 10:24:54.408,2021-09-20 10:24:54.408,
5030132,2021-09-14,2021-09-17 10:43:10.431,2021-09-20 10:43:10.431,2021-09-21 00:18:43.299,
5035629,2021-09-14,2021-09-17 10:57:25.873,2021-09-20 10:57:25.873,2021-09-20 10:57:25.873,
5022474,2021-09-14,2021-09-17 11:56:31.717,2021-09-20 11:56:31.717,2021-09-20 11:56:31.717,
5033779,2021-09-14,2021-09-17 12:55:01.484,2021-09-20 12:55:01.484,2021-09-20 12:55:01.484,
5034669,2021-09-14,2021-09-17 13:04:58.920,2021-09-20 13:04:58.920,,
5025805,2021-09-14,2021-09-17 13:53:53.930,2021-09-20 13:53:53.930,2021-09-21 12:51:41.244,
5036141,2021-09-14,2021-09-17 14:15:10.206,2021-09-20 14:15:10.206,2021-09-21 19:41:11.737,
5022040,2021-09-14,2021-09-17 14:32:10.713,2021-09-20 14:32:10.713,2021-09-20 14:32:10.713,
5028496,2021-09-14,2021-09-17 14:33:51.782,2021-09-20 10:04:26.371,,
5034944,2021-09-14,2021-09-17 14:39:38.408,,,
5036416,2021-09-14,2021-09-17 15:02:57.743,2021-09-20 15:02:57.743,,
5033720,2021-09-14,2021-09-17 15:58:21.964,2021-09-21 22:37:41.330,,
5031749,2021-09-14,2021-09-17 16:07:56.250,2021-09-20 20:13:13.025,2021-09-20 20:13:13.025,
5030245,2021-09-14,2021-09-17 16:58:59.788,,,
5034740,2021-09-14,2021-09-17 17:22:42.939,2021-09-20 17:22:42.939,2021-09-20 17:22:42.939,
5035950,2021-09-14,2021-09-17 17:26:15.400,2021-09-20 09:53:03.274,2021-09-21 09:53:03.274,
5032464,2021-09-14,2021-09-17 17:51:19.297,,,
5034527,2021-09-14,2021-09-17 18:15:56.473,2021-09-20 18:15:56.473,2021-09-20 18:15:56.473,
5031192,2021-09-14,2021-09-17 19:05:39.788,2021-09-20 19:05:39.788,2021-09-20 19:05:39.788,
5034927,2021-09-14,2021-09-17 19:12:11.590,2021-09-20 19:12:11.590,2021-09-20 22:46:52.286,
5022622,2021-09-14,2021-09-17 19:13:43.674,2021-09-20 19:13:43.674,2021-09-20 19:13:43.674,
5024676,2021-09-14,2021-09-17 19:33:59.699,2021-09-20 19:33:59.699,,
5023329,2021-09-14,2021-09-17 19:51:53.990,2021-09-20 19:51:53.990,,
5023404,2021-09-14,2021-09-17 20:16:11.233,2021-09-20 11:52:52.190,2021-09-21 11:52:52.190,
5037440,2021-09-14,2021-09-17 21:04:05.279,2021-09-20 12:42:16.173,2021-09-21 23:02:51.176,
5037043,2021-09-14,2021-09-17 21:05:37.527,2021-09-20 05:46:10.826,2021-09-21 11:26:10.415,
5033582,2021-09-14,2021-09-17 21:07:48.490,,,
5031634,2021-09-14,2021-09-17 21:17:17.066,2021-09-20 13:33:03.114,,
5031927,2021-09-14,2021-09-17 21:46:19.087,2021-09-20 21:46:19.087,2021-09-21 03:00:23.533,
5033442,2021-09-14,2021-09-17 22:33:10.165,,,
5036833,2021-09-14,2021-09-17 22:59:40.199,,,
5031667,2021-09-14,2021-09-17 23:45:22.971,2021-09-21 20:33:44.213,,
5031402,2021-09-14,2021-09-17 23:53:54.809,2021-09-20 23:53:54.809,2021-09-21 06:01:34.570,
5036684,2021-09-14,2021-09-17 23:58:20.567,2021-09-21 18:05:43.624,,
5028588,2021-09-14,2021-09-20 00:06:47.180,2021-09-21 08:29:53.853,,
5037173,2021-09-14,2021-09-20 00:37:38.409,2021-09-20 00:37:38.409,,
5033524,2021-09-14,2021-09-20 00:47:30.507,,,
5026672,2021-09-14,2021-09-20 01:16:49.919,2021-09-20 01:16:49.919,2021-09-21 01:16:49.919,
5023418,2021-09-14,2021-09-20 01:17:09.282,,,
5022629,2021-09-14,2021-09-20 01:21:26.810,,,
5027782,2021-09-14,2021-09-20 01:30:42.037,2021-09-21 01:30:42.037,,
5026696,2021-09-14,2021-09-20 01:33:17.116,2021-09-20 08:11:02.897,2021-09-21 08:11:02.897,
5035940,2021-09-14,2021-09-20 01:36:09.047,2021-09-20 01:36:09.047,2021-09-21 04:00:54.878,
5034539,2021-09-14,2021-09-20 01:38:48.172,,,
5035640,2021-09-14,2021-09-20 01:42:02.609,,,
5023144,2021-09-14,2021-09-20 01:45:48.868,,,
5032949,2021-09-14,2021-09-20 01:48:23.285,,,
5026581,2021-09-14,2021-09-20 01:53:21.415,,,
5024358,2021-09-14,2021-09-20 01:57:44.005,,,
5032277,2021-09-14,2021-09-20 02:01:10.239,2021-09-21 15:58:50.404,,
5037149,2021-09-14,2021-09-20 02:16:45.482,,,
5025926,2021-09-14,2021-09-20 02:24:57.236,2021-09-21 06:41:17.189,,
5023615,2021-09-14,2021-09-20 02:27:10.234,2021-09-20 08:57:06.927,2021-09-21 08:57:06.927,
5026007,2021-09-14,2021-09-20 02:29:26.241,2021-09-20 02:29:26.241,2021-09-21 03:04:55.512,
5023623,2021-09-14,2021-09-20 02:31:05.470,,,
5033575,2021-09-14,2021-09-20 02:31:43.621,,,
5034769,2021-09-14,2021-09-20 02:45:53.450,,,
5030568,2021-09-14,2021-09-20 02:53:43.773,,,
5027893,2021-09-14,2021-09-20 02:57:40.529,2021-09-21 10:39:16.340,,
5031424,2021-09-14,2021-09-20 03:04:54.183,2021-09-20 17:28:26.523,,
5024944,2021-09-14,2021-09-20 03:28:12.410,2021-09-21 03:28:12.410,,
5031762,2021-09-14,2021-09-20 03:36:51.340,2021-09-21 03:36:51.340,,
5036718,2021-09-14,2021-09-20 03:48:08.894,,,
5034107,2021-09-14,2021-09-20 03:54:48.548,2021-09-21 14:25:03.748,,
5026839,2021-09-14,2021-09-20 03:55:08.325,2021-09-21 03:55:08.325,,
5023153,2021-09-14,2021-09-20 03:56:58.175,2021-09-21 03:56:58.175,,
5033219,2021-09-14,2021-09-20 03:58:02.316,,,
5025848,2021-09-14,2021-09-20 03:58:09.661,2021-09-20 03:58:09.661,2021-09-21 03:58:09.661,
5029083,2021-09-14,2021-09-20 04:30:59.422,2021-09-20 04:30:59.422,,
5024286,2021-09-14,2021-09-20 04:48:40.340,2021-09-21 04:48:40.340,,
5035777,2021-09-14,2021-09-20 04:53:14.351,2021-09-20 06:58:58.977,2021-09-21 22:42:17.426,
5033324,2021-09-14,2021-09-20 04:56:48.683,,,
5023324,2021-09-14,2021-09-20 05:07:00.722,2021-09-20 05:07:00.722,2021-09-21 05:07:00.722,
5024893,2021-09-14,2021-09-20 05:16:58.712,,,
5028687,2021-09-14,2021-09-20 05:25:53.967,2021-09-21 01:44:47.291,,
5033885,2021-09-14,2021-09-20 05:35:15.408,2021-09-21 23:33:59.722,,
5025640,2021-09-14,2021-09-20 05:36:57.482,2021-09-20 22:09:00.750,2021-09-21 22:09:00.750,
5034739,2021-09-14,2021-09-20 05:41:24.267,,,
5022217,2021-09-14,2021-09-20 05:57:12.002,2021-09-20 20:55:30.564,2021-09-21 20:55:30.564,
5025940,2021-09-14,2021-09-20 05:57:23.725,2021-09-21 08:19:17.889,,
5031576,2021-09-14,2021-09-20 06:08:43.708,2021-09-21 06:08:43.708,,
5028557,2021-09-14,2021-09-20 06:13:50.812,2021-09-20 06:17:56.286,2021-09-21 06:17:56.286,
5023201,2021-09-14,2021-09-20 06:55:29.292,,,
5035314,2021-09-14,2021-09-20 07:02:21.793,,,
5026719,2021-09-14,2021-09-20 07:10:33.075,2021-09-21 07:10:33.075,,
5025901,2021-09-14,2021-09-20 07:26:07.976,2021-09-21 10:39:48.058,,
5037088,2021-09-14,2021-09-20 07:26:14.221,,,
5024763,2021-09-14,2021-09-20 07:28:19.295,2021-09-20 07:28:19.295,,
5028325,2021-09-14,2021-09-20 07:45:02.346,2021-09-21 08:07:09.027,,
5026690,2021-09-14,2021-09-20 08:01:29.544,2021-09-21 20:37:24.811,,
5022709,2021-09-14,2021-09-20 08:10:13.361,,,
5027457,2021-09-14,2021-09-20 08:12:10.556,2021-09-21 15:51:57.012,,
5030417,2021-09-14,2021-09-20 08:24:25.410,2021-09-20 08:24:25.410,2021-09-21 15:10:16.867,
5037398,2021-09-14,2021-09-20 08:25:58.881,2021-09-20 08:25:58.881,2021-09-21 08:25:58.881,
5036146,2021-09-14,2021-09-20 08:34:19.512,,,
5021532,2021-09-14,2021-09-20 09:08:51.480,2021-09-20 12:22:55.421,,
5034662,2021-09-14,2021-09-20 09:12:31.776,2021-09-20 09:12:31.776,2021-09-21 09:12:31.776,
5034519,2021-09-14,2021-09-20 09:15:56.560,2021-09-21 08:31:26.105,,
5021389,2021-09-14,2021-09-20 09:35:03.457,,,
5028850,2021-09-14,2021-09-20 09:36:48.429,,,
5027714,2021-09-14,2021-09-20 10:03:50.478,2021-09-21 10:03:50.478,,
5033947,2021-09-14,2021-09-20 10:06:04.817,2021-09-21 01:01:47.697,,
5035250,2021-09-14,2021-09-20 10:22:58.688,2021-09-20 10:22:58.688,2021-09-21 10:22:58.688,
5030431,2021-09-14,2021-09-20 10:51:56.168,2021-09-20 10:51:56.168,2021-09-21 10:51:56.168,
5028731,2021-09-14,2021-09-20 10:54:24.120,,,
5028193,2021-09-14,2021-09-20 11:06:45.580,,,
5033626,2021-09-14,2021-09-20 11:06:57.046,2021-09-21 11:06:57.046,,
5035767,2021-09-14,2021-09-20 11:17:11.530,2021-09-21 11:17:11.530,,
5037490,2021-09-14,2021-09-20 11:32:35.734,2021-09-21 11:32:35.734,,
5027207,2021-09-14,2021-09-20 11:45:12.981,,,
5030614,2021-09-14,2021-09-20 11:51:57.424,2021-09-21 21:15:23.317,,
5025607,2021-09-14,2021-09-20 11:57:48.120,2021-09-20 11:57:48.120,2021-09-21 11:57:48.120,
5021910,2021-09-14,2021-09-20 12:26:56.726,2021-09-20 12:26:56.726,2021-09-21 12:26:56.726,
5031581,2021-09-14,2021-09-20 12:28:10.761,,,
5035373,2021-09-14,2021-09-20 12:35:01.167,2021-09-20 12:35:01.167,,
5035233,2021-09-14,2021-09-20 12:35:45.229,2021-09-21 12:35:45.229,,
5025849,2021-09-14,2021-09-20 12:43:20.860,,,
5033314,2021-09-14,2021-09-20 12:56:08.581,2021-09-20 12:56:08.581,,
5023980,2021-09-14,2021-09-20 13:14:56.260,,,
5021581,2021-09-14,2021-09-20 13:24:43.002,,,
5037091,2021-09-14,2021-09-20 13:39:10.990,,,
5037481,2021-09-14,2021-09-20 14:07:18.907,,,
5037059,2021-09-14,2021-09-20 14:09:30.815,,,
5024335,2021-09-14,2021-09-20 14:12:12.797,2021-09-21 12:29:08.633,,
5028424,2021-09-14,2021-09-20 14:14:45.236,,,
5028573,2021-09-14,2021-09-20 14:24:33.195,2021-09-20 14:24:33.195,2021-09-21 14:24:33.195,
5031472,2021-09-14,2021-09-20 14:44:52.405,2021-09-21 14:44:52.405,,
5023621,2021-09-14,2021-09-20 15:02:11.162,2021-09-21 11:42:35.018,,
5021394,2021-09-14,2021-09-20 15:03:50.742,2021-09-21 15:03:50.742,,
5027230,2021-09-14,2021-09-20 15:15:09.527,,,
5028352,2021-09-14,2021-09-20 15:17:03.494,,,
5034484,2021-09-14,2021-09-20 15:26:38.249,,,
5034684,2021-09-14,2021-09-20 15:29:08.332,,,
5025660,2021-09-14,2021-09-20 15:41:01.154,2021-09-21 07:42:59.554,,
5023138,2021-09-14,2021-09-20 16:02:20.889,2021-09-21 16:02:20.889,,
5036038,2021-09-14,2021-09-20 16:12:43.639,,,
5036425,2021-09-14,2021-09-20 16:24:12.002,2021-09-20 16:24:12.002,2021-09-21 19:24:39.986,
