loan_id,state_code,county,derived_dwelling_category,property_value,loan_amount,ltv_ratio,ltv_tier
5024533,NY,Suffolk    ,Single Family (1-4 Units):Site-Built,550989.0,315000.0,57.17,Standard Risk (<=80%)
5024738,CO,Douglas    ,Single Family (1-4 Units):Site-Built,574379.0,395000.0,68.77,Standard Risk (<=80%)
5024768,WI,Price    ,Single Family (1-4 Units):Site-Built,181250.0,145000.0,80.0,Standard Risk (<=80%)
5024899,KY,Oldham    ,Single Family (1-4 Units):Site-Built,323369.0,225000.0,69.58,Standard Risk (<=80%)
5024909,CA,San Diego   ,Single Family (1-4 Units):Site-Built,737377.0,625000.0,84.76,High Risk (>80%)
5024937,MD,Harford    ,Single Family (1-4 Units):Site-Built,457895.0,435000.0,95.0,High Risk (>80%)
5024978,FL,Miami-Dade,Single Family (1-4 Units):Site-Built,443578.0,375000.0,84.54,High Risk (>80%)
5025082,FL,Pinellas    ,Single Family (1-4 Units):Site-Built,335052.0,325000.0,97.0,High Risk (>80%)
5025145,TN,Knox    ,Single Family (1-4 Units):Site-Built,218750.0,175000.0,80.0,Standard Risk (<=80%)
5025155,FL,Hillsborough    ,Single Family (1-4 Units):Site-Built,312955.0,215000.0,68.7,Standard Risk (<=80%)
5025177,CA,San Francisco   ,Single Family (1-4 Units):Site-Built,1677232.0,635000.0,37.86,Standard Risk (<=80%)
5025390,KS,Sedgwick    ,Single Family (1-4 Units):Site-Built,158553.0,85000.0,53.61,Standard Risk (<=80%)
5025514,LA,St. James Parish  ,Single Family (1-4 Units):Site-Built,497954.0,365000.0,73.3,Standard Risk (<=80%)
5025640,TN,Rutherford    ,Single Family (1-4 Units):Site-Built,314696.0,215000.0,68.32,Standard Risk (<=80%)
5025660,NY,Westchester    ,Single Family (1-4 Units):Site-Built,681250.0,545000.0,80.0,Standard Risk (<=80%)
5025730,FL,Hillsborough    ,Single Family (1-4 Units):Site-Built,860600.0,505000.0,58.68,Standard Risk (<=80%)
5025805,MI,Manistee    ,Single Family (1-4 Units):Site-Built,335698.0,265000.0,78.94,Standard Risk (<=80%)
5025954,SC,Greenville    ,Single Family (1-4 Units):Site-Built,247369.0,235000.0,95.0,High Risk (>80%)
5026103,VA,Salem city   ,Single Family (1-4 Units):Site-Built,212821.0,165000.0,77.53,Standard Risk (<=80%)
5026125,MD,Prince George   ,Single Family (1-4 Units):Site-Built,543750.0,435000.0,80.0,Standard Risk (<=80%)
5026200,CA,San Diego   ,Single Family (1-4 Units):Site-Built,518310.0,385000.0,74.28,Standard Risk (<=80%)
5026223,ID,Ada    ,Single Family (1-4 Units):Site-Built,760750.0,345000.0,45.35,Standard Risk (<=80%)
5026268,OH,Warren    ,Single Family (1-4 Units):Site-Built,516394.0,315000.0,61.0,Standard Risk (<=80%)
5026312,TN,Rutherford    ,Single Family (1-4 Units):Site-Built,386859.0,345000.0,89.18,High Risk (>80%)
5026317,NC,Mecklenburg    ,Single Family (1-4 Units):Site-Built,216418.0,145000.0,67.0,Standard Risk (<=80%)
5026351,TN,Davidson    ,Single Family (1-4 Units):Site-Built,342593.0,185000.0,54.0,Standard Risk (<=80%)
5026392,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,980000.0,735000.0,75.0,Standard Risk (<=80%)
5026582,MD,Montgomery    ,Single Family (1-4 Units):Site-Built,743932.0,95000.0,12.77,Standard Risk (<=80%)
5026596,MD,Montgomery    ,Single Family (1-4 Units):Site-Built,498362.0,365000.0,73.24,Standard Risk (<=80%)
5026639,CT,New Haven   ,Single Family (1-4 Units):Site-Built,561225.0,275000.0,49.0,Standard Risk (<=80%)
5026723,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,350015.0,235000.0,67.14,Standard Risk (<=80%)
5026752,PA,Clarion    ,Single Family (1-4 Units):Site-Built,301278.0,125000.0,41.49,Standard Risk (<=80%)
5026758,CA,Riverside    ,Single Family (1-4 Units):Site-Built,205264.0,195000.0,95.0,High Risk (>80%)
5026777,NC,Orange    ,Single Family (1-4 Units):Site-Built,239320.0,135000.0,56.41,Standard Risk (<=80%)
5026833,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,268492.0,155000.0,57.73,Standard Risk (<=80%)
5026952,NJ,Union    ,Single Family (1-4 Units):Site-Built,405264.0,385000.0,95.0,High Risk (>80%)
5026968,DE,Kent    ,Single Family (1-4 Units):Site-Built,229977.0,145000.0,63.05,Standard Risk (<=80%)
5027000,IL,Lake    ,Single Family (1-4 Units):Site-Built,117566.0,85000.0,72.3,Standard Risk (<=80%)
5027014,NV,Clark    ,Single Family (1-4 Units):Site-Built,287500.0,115000.0,40.0,Standard Risk (<=80%)
5027029,OH,Franklin    ,Single Family (1-4 Units):Site-Built,381373.0,285000.0,74.73,Standard Risk (<=80%)
5027195,VA,Virginia Beach city  ,Single Family (1-4 Units):Site-Built,221366.0,155000.0,70.02,Standard Risk (<=80%)
5027251,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1011715.0,285000.0,28.17,Standard Risk (<=80%)
5027373,NC,Alexander    ,Single Family (1-4 Units):Site-Built,519786.0,155000.0,29.82,Standard Risk (<=80%)
5027378,TX,Galveston    ,Single Family (1-4 Units):Site-Built,260000.0,195000.0,75.0,Standard Risk (<=80%)
5027462,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,755548.0,395000.0,52.28,Standard Risk (<=80%)
5027524,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,3037098.0,745000.0,24.53,Standard Risk (<=80%)
5027712,MD,Anne Arundel   ,Single Family (1-4 Units):Site-Built,292865.0,165000.0,56.34,Standard Risk (<=80%)
5027782,IA,Union    ,Single Family (1-4 Units):Site-Built,379482.0,145000.0,38.21,Standard Risk (<=80%)
5027818,AZ,Pima    ,Single Family (1-4 Units):Site-Built,449935.0,275000.0,61.12,Standard Risk (<=80%)
5027893,IN,Tippecanoe    ,Single Family (1-4 Units):Site-Built,300000.0,225000.0,75.0,Standard Risk (<=80%)
5027945,LA,Jefferson Parish   ,Single Family (1-4 Units):Site-Built,155638.0,135000.0,86.74,High Risk (>80%)
5028057,MI,Macomb    ,Single Family (1-4 Units):Site-Built,129505.0,115000.0,88.8,High Risk (>80%)
5028090,TN,Bradley    ,Single Family (1-4 Units):Site-Built,368750.0,295000.0,80.0,Standard Risk (<=80%)
5028099,TX,Bexar    ,Single Family (1-4 Units):Site-Built,256250.0,205000.0,80.0,Standard Risk (<=80%)
5028156,TX,Moore    ,Single Family (1-4 Units):Site-Built,202798.0,145000.0,71.5,Standard Risk (<=80%)
5028219,PA,Montgomery    ,Single Family (1-4 Units):Site-Built,984049.0,475000.0,48.27,Standard Risk (<=80%)
5028364,PA,York    ,Single Family (1-4 Units):Site-Built,300000.0,285000.0,95.0,High Risk (>80%)
5028641,NC,Haywood    ,Single Family (1-4 Units):Site-Built,291132.0,195000.0,66.98,Standard Risk (<=80%)
5028657,MI,Emmet    ,Single Family (1-4 Units):Site-Built,351549.0,285000.0,81.07,High Risk (>80%)
5028745,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,250000.0,165000.0,66.0,Standard Risk (<=80%)
5029043,AR,Faulkner    ,Single Family (1-4 Units):Site-Built,443787.0,285000.0,64.22,Standard Risk (<=80%)
5029060,MI,Grand Traverse   ,Single Family (1-4 Units):Site-Built,307901.0,205000.0,66.58,Standard Risk (<=80%)
5029130,NY,Nassau    ,Single Family (1-4 Units):Site-Built,481250.0,385000.0,80.0,Standard Risk (<=80%)
5029208,CA,Alameda    ,Single Family (1-4 Units):Site-Built,756074.0,305000.0,40.34,Standard Risk (<=80%)
5029385,VA,Frederick    ,Single Family (1-4 Units):Site-Built,406667.0,305000.0,75.0,Standard Risk (<=80%)
5029406,PA,Bucks    ,Single Family (1-4 Units):Site-Built,425926.0,115000.0,27.0,Standard Risk (<=80%)
5029446,CA,Orange    ,Single Family (1-4 Units):Site-Built,693173.0,265000.0,38.23,Standard Risk (<=80%)
5029480,KY,Montgomery    ,Single Family (1-4 Units):Site-Built,291045.0,195000.0,67.0,Standard Risk (<=80%)
5029540,NY,Ulster    ,Single Family (1-4 Units):Site-Built,163158.0,155000.0,95.0,High Risk (>80%)
5029569,KY,Fayette    ,Single Family (1-4 Units):Site-Built,205264.0,195000.0,95.0,High Risk (>80%)
5029603,PA,Lehigh    ,Single Family (1-4 Units):Site-Built,239374.0,165000.0,68.93,Standard Risk (<=80%)
5029651,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,420000.0,315000.0,75.0,Standard Risk (<=80%)
5029692,AZ,Yavapai    ,Single Family (1-4 Units):Site-Built,490120.0,315000.0,64.27,Standard Risk (<=80%)
5029708,CA,Marin    ,Single Family (1-4 Units):Site-Built,830588.0,605000.0,72.84,Standard Risk (<=80%)
5029721,NJ,Middlesex    ,Single Family (1-4 Units):Site-Built,691740.0,515000.0,74.45,Standard Risk (<=80%)
5029735,AL,Colbert    ,Single Family (1-4 Units):Site-Built,157516.0,105000.0,66.66,Standard Risk (<=80%)
5029768,NC,Durham    ,Single Family (1-4 Units):Site-Built,375803.0,205000.0,54.55,Standard Risk (<=80%)
5029883,TN,Dickson    ,Single Family (1-4 Units):Site-Built,329342.0,165000.0,50.1,Standard Risk (<=80%)
5029889,FL,Citrus    ,Single Family (1-4 Units):Site-Built,155102.0,135000.0,87.04,High Risk (>80%)
5029929,CA,Nevada    ,Single Family (1-4 Units):Site-Built,702438.0,415000.0,59.08,Standard Risk (<=80%)
5029980,NC,Orange    ,Single Family (1-4 Units):Site-Built,256098.0,105000.0,41.0,Standard Risk (<=80%)
5029994,CA,San Mateo   ,Single Family (1-4 Units):Site-Built,1166594.0,535000.0,45.86,Standard Risk (<=80%)
5030015,CA,Placer    ,Single Family (1-4 Units):Site-Built,622741.0,465000.0,74.67,Standard Risk (<=80%)
5030112,FL,Orange    ,Single Family (1-4 Units):Site-Built,394118.0,335000.0,85.0,High Risk (>80%)
5030114,IL,Will    ,Single Family (1-4 Units):Site-Built,237310.0,115000.0,48.46,Standard Risk (<=80%)
5030129,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,887697.0,215000.0,24.22,Standard Risk (<=80%)
5030145,NY,Putnam    ,Single Family (1-4 Units):Site-Built,357633.0,235000.0,65.71,Standard Risk (<=80%)
5030184,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,669390.0,295000.0,44.07,Standard Risk (<=80%)
5030208,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,737631.0,325000.0,44.06,Standard Risk (<=80%)
5030217,TX,Harris    ,Single Family (1-4 Units):Site-Built,766322.0,385000.0,50.24,Standard Risk (<=80%)
5030356,OH,Lorain    ,Single Family (1-4 Units):Site-Built,118750.0,95000.0,80.0,Standard Risk (<=80%)
5030365,MI,Oakland    ,Single Family (1-4 Units):Site-Built,283531.0,115000.0,40.56,Standard Risk (<=80%)
5030382,AR,Garland    ,Single Family (1-4 Units):Site-Built,198413.0,125000.0,63.0,Standard Risk (<=80%)
5030431,NJ,Burlington    ,Single Family (1-4 Units):Site-Built,269916.0,185000.0,68.54,Standard Risk (<=80%)
5030495,TX,Gillespie    ,Single Family (1-4 Units):Site-Built,300000.0,195000.0,65.0,Standard Risk (<=80%)
5030500,MI,Kent    ,Single Family (1-4 Units):Site-Built,256579.0,195000.0,76.0,Standard Risk (<=80%)
5030524,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,994527.0,745000.0,74.91,Standard Risk (<=80%)
5030566,NC,Rowan    ,Single Family (1-4 Units):Site-Built,241667.0,145000.0,60.0,Standard Risk (<=80%)
5030628,NY,Erie    ,Single Family (1-4 Units):Site-Built,996016.0,275000.0,27.61,Standard Risk (<=80%)
5030644,CA,Yuba    ,Single Family (1-4 Units):Site-Built,256098.0,105000.0,41.0,Standard Risk (<=80%)
5030646,TN,Davidson    ,Single Family (1-4 Units):Site-Built,195114.0,115000.0,58.94,Standard Risk (<=80%)
5030651,AZ,Maricopa    ,Single Family (1-4 Units):Site-Built,799794.0,155000.0,19.38,Standard Risk (<=80%)
5030660,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,801205.0,665000.0,83.0,High Risk (>80%)
5030662,MS,Pearl River   ,Single Family (1-4 Units):Site-Built,173685.0,165000.0,95.0,High Risk (>80%)
5030666,PA,Butler    ,Single Family (1-4 Units):Site-Built,506250.0,405000.0,80.0,Standard Risk (<=80%)
5030682,FL,Miami-Dade,Single Family (1-4 Units):Site-Built,738096.0,465000.0,63.0,Standard Risk (<=80%)
5030857,TX,Collin    ,Single Family (1-4 Units):Site-Built,566374.0,445000.0,78.57,Standard Risk (<=80%)
5030901,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,992958.0,705000.0,71.0,Standard Risk (<=80%)
5030945,TX,Washington    ,Single Family (1-4 Units):Site-Built,681250.0,545000.0,80.0,Standard Risk (<=80%)
5031010,GA,Coweta    ,Single Family (1-4 Units):Site-Built,293329.0,175000.0,59.66,Standard Risk (<=80%)
5031025,GA,Effingham    ,Single Family (1-4 Units):Site-Built,237206.0,165000.0,69.56,Standard Risk (<=80%)
5031040,CA,Placer    ,Single Family (1-4 Units):Site-Built,621351.0,415000.0,66.79,Standard Risk (<=80%)
5031108,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,922593.0,205000.0,22.22,Standard Risk (<=80%)
5031249,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,982143.0,495000.0,50.4,Standard Risk (<=80%)
5031316,TX,Brazos    ,Single Family (1-4 Units):Site-Built,143750.0,115000.0,80.0,Standard Risk (<=80%)
5031324,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,343384.0,205000.0,59.7,Standard Risk (<=80%)
5031327,MA,Suffolk    ,Single Family (1-4 Units):Site-Built,598733.0,255000.0,42.59,Standard Risk (<=80%)
5031333,CT,Fairfield    ,Single Family (1-4 Units):Site-Built,323991.0,215000.0,66.36,Standard Risk (<=80%)
5031381,CA,Alameda    ,Single Family (1-4 Units):Site-Built,1089286.0,305000.0,28.0,Standard Risk (<=80%)
5031387,WY,Lincoln    ,Single Family (1-4 Units):Site-Built,629195.0,375000.0,59.6,Standard Risk (<=80%)
5031412,PA,Montgomery    ,Single Family (1-4 Units):Site-Built,358334.0,215000.0,60.0,Standard Risk (<=80%)
5031421,CO,Jefferson    ,Single Family (1-4 Units):Site-Built,905599.0,495000.0,54.66,Standard Risk (<=80%)
5031529,FL,Brevard    ,Single Family (1-4 Units):Site-Built,395523.0,265000.0,67.0,Standard Risk (<=80%)
5031563,MI,Oakland    ,Single Family (1-4 Units):Site-Built,331704.0,285000.0,85.92,High Risk (>80%)
5031686,IN,Porter    ,Single Family (1-4 Units):Site-Built,177456.0,125000.0,70.44,Standard Risk (<=80%)
5031900,CA,Marin    ,Single Family (1-4 Units):Site-Built,1697265.0,955000.0,56.27,Standard Risk (<=80%)
5031936,MI,Macomb    ,Single Family (1-4 Units):Site-Built,243184.0,165000.0,67.85,Standard Risk (<=80%)
5031942,FL,Charlotte    ,Single Family (1-4 Units):Site-Built,315169.0,155000.0,49.18,Standard Risk (<=80%)
5032020,NJ,Monmouth    ,Single Family (1-4 Units):Site-Built,520981.0,185000.0,35.51,Standard Risk (<=80%)
5032053,GA,DeKalb    ,Single Family (1-4 Units):Site-Built,346636.0,205000.0,59.14,Standard Risk (<=80%)
5032083,UT,Weber    ,Single Family (1-4 Units):Site-Built,244811.0,125000.0,51.06,Standard Risk (<=80%)
5032111,NM,Bernalillo    ,Single Family (1-4 Units):Site-Built,258334.0,155000.0,60.0,Standard Risk (<=80%)
5032171,CA,Alameda    ,Single Family (1-4 Units):Site-Built,1714987.0,895000.0,52.19,Standard Risk (<=80%)
5032242,MD,Carroll    ,Single Family (1-4 Units):Site-Built,526667.0,395000.0,75.0,Standard Risk (<=80%)
5032250,TN,Dickson    ,Single Family (1-4 Units):Site-Built,460252.0,275000.0,59.75,Standard Risk (<=80%)
5032287,NM,Bernalillo    ,Single Family (1-4 Units):Site-Built,182138.0,135000.0,74.12,Standard Risk (<=80%)
5032402,NC,McDowell    ,Single Family (1-4 Units):Site-Built,205087.0,125000.0,60.95,Standard Risk (<=80%)
5032519,UT,Salt Lake   ,Single Family (1-4 Units):Site-Built,656250.0,525000.0,80.0,Standard Risk (<=80%)
5032613,CA,San Diego   ,Single Family (1-4 Units):Site-Built,340044.0,125000.0,36.76,Standard Risk (<=80%)
5032656,GA,Cobb    ,Single Family (1-4 Units):Site-Built,505508.0,335000.0,66.27,Standard Risk (<=80%)
5032681,MN,Mille Lacs   ,Single Family (1-4 Units):Site-Built,206250.0,165000.0,80.0,Standard Risk (<=80%)
5032683,KS,Johnson    ,Single Family (1-4 Units):Site-Built,464685.0,225000.0,48.42,Standard Risk (<=80%)
5032742,CA,San Francisco   ,Single Family (1-4 Units):Site-Built,1279070.0,825000.0,64.5,Standard Risk (<=80%)
5032748,TX,Collin    ,Single Family (1-4 Units):Site-Built,496032.0,325000.0,65.52,Standard Risk (<=80%)
5032826,CA,Orange    ,Single Family (1-4 Units):Site-Built,909091.0,135000.0,14.85,Standard Risk (<=80%)
5032842,CA,Solano    ,Single Family (1-4 Units):Site-Built,755135.0,375000.0,49.66,Standard Risk (<=80%)
5032918,LA,Terrebonne Parish   ,Single Family (1-4 Units):Site-Built,171648.0,85000.0,49.52,Standard Risk (<=80%)
5032953,FL,Leon    ,Single Family (1-4 Units):Site-Built,113334.0,85000.0,75.0,Standard Risk (<=80%)
5032982,NM,Valencia    ,Single Family (1-4 Units):Site-Built,292899.0,205000.0,69.99,Standard Risk (<=80%)
5032994,FL,Marion    ,Single Family (1-4 Units):Site-Built,363925.0,115000.0,31.6,Standard Risk (<=80%)
5033062,WA,Stevens    ,Single Family (1-4 Units):Site-Built,331250.0,265000.0,80.0,Standard Risk (<=80%)
5033076,CA,Alameda    ,Single Family (1-4 Units):Site-Built,942830.0,785000.0,83.26,High Risk (>80%)
5033105,OH,Miami    ,Single Family (1-4 Units):Site-Built,152415.0,95000.0,62.33,Standard Risk (<=80%)
5033188,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,726667.0,545000.0,75.0,Standard Risk (<=80%)
5033192,ME,Cumberland    ,Single Family (1-4 Units):Site-Built,357143.0,175000.0,49.0,Standard Risk (<=80%)
5033247,PA,Philadelphia    ,Single Family (1-4 Units):Site-Built,429488.0,335000.0,78.0,Standard Risk (<=80%)
5033269,OH,Cuyahoga    ,Single Family (1-4 Units):Site-Built,260068.0,155000.0,59.6,Standard Risk (<=80%)
5033288,VA,Loudoun    ,Single Family (1-4 Units):Site-Built,505891.0,365000.0,72.15,Standard Risk (<=80%)
5033292,DE,Kent    ,Single Family (1-4 Units):Site-Built,222191.0,155000.0,69.76,Standard Risk (<=80%)
5033329,GA,Fannin    ,Single Family (1-4 Units):Site-Built,606250.0,485000.0,80.0,Standard Risk (<=80%)
5033348,MI,Oakland    ,Single Family (1-4 Units):Site-Built,494223.0,355000.0,71.83,Standard Risk (<=80%)
5033412,CA,Fresno    ,Single Family (1-4 Units):Site-Built,296158.0,205000.0,69.22,Standard Risk (<=80%)
5033422,FL,Sarasota    ,Single Family (1-4 Units):Site-Built,301609.0,225000.0,74.6,Standard Risk (<=80%)
5033450,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,543385.0,315000.0,57.97,Standard Risk (<=80%)
5033498,VA,Bedford    ,Single Family (1-4 Units):Site-Built,265614.0,185000.0,69.65,Standard Risk (<=80%)
5033507,MA,Worcester    ,Single Family (1-4 Units):Site-Built,187075.0,165000.0,88.2,High Risk (>80%)
5033510,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,600044.0,275000.0,45.83,Standard Risk (<=80%)
5033566,TX,Comal    ,Single Family (1-4 Units):Site-Built,178378.0,115000.0,64.47,Standard Risk (<=80%)
5033655,TX,Collin    ,Single Family (1-4 Units):Site-Built,432996.0,295000.0,68.13,Standard Risk (<=80%)
5033733,MD,Carroll    ,Single Family (1-4 Units):Site-Built,384283.0,355000.0,92.38,High Risk (>80%)
5033802,WA,King    ,Single Family (1-4 Units):Site-Built,905406.0,335000.0,37.0,Standard Risk (<=80%)
5033818,NY,Kings    ,Single Family (1-4 Units):Site-Built,694445.0,625000.0,90.0,High Risk (>80%)
5033819,MI,Oakland    ,Single Family (1-4 Units):Site-Built,383334.0,345000.0,90.0,High Risk (>80%)
5033856,WA,King    ,Single Family (1-4 Units):Site-Built,893443.0,545000.0,61.0,Standard Risk (<=80%)
5034066,CA,Alameda    ,Single Family (1-4 Units):Site-Built,1203023.0,605000.0,50.29,Standard Risk (<=80%)
5034067,NJ,Union    ,Single Family (1-4 Units):Site-Built,629412.0,535000.0,85.0,High Risk (>80%)
5034107,FL,Sarasota    ,Single Family (1-4 Units):Site-Built,448530.0,305000.0,68.0,Standard Risk (<=80%)
5034173,MN,Hennepin    ,Single Family (1-4 Units):Site-Built,494708.0,215000.0,43.46,Standard Risk (<=80%)
5034237,AL,Limestone    ,Single Family (1-4 Units):Site-Built,258931.0,245000.0,94.62,High Risk (>80%)
5034279,MI,Gladwin    ,Single Family (1-4 Units):Site-Built,150000.0,135000.0,90.0,High Risk (>80%)
5034303,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,408412.0,235000.0,57.54,Standard Risk (<=80%)
5034448,TN,Shelby    ,Single Family (1-4 Units):Site-Built,325397.0,205000.0,63.0,Standard Risk (<=80%)
5034458,NY,Erie    ,Single Family (1-4 Units):Site-Built,306250.0,245000.0,80.0,Standard Risk (<=80%)
5034567,VA,Fairfax    ,Single Family (1-4 Units):Site-Built,991667.0,595000.0,60.0,Standard Risk (<=80%)
5034577,IA,Polk    ,Single Family (1-4 Units):Site-Built,268545.0,185000.0,68.89,Standard Risk (<=80%)
5034591,CA,Santa Clara   ,Single Family (1-4 Units):Site-Built,989584.0,475000.0,48.0,Standard Risk (<=80%)
5034602,WV,Raleigh    ,Single Family (1-4 Units):Site-Built,111765.0,95000.0,85.0,High Risk (>80%)
5034614,NC,Dare    ,Single Family (1-4 Units):Site-Built,348215.0,195000.0,56.0,Standard Risk (<=80%)
5034625,GA,Cobb    ,Single Family (1-4 Units):Site-Built,431035.0,125000.0,29.0,Standard Risk (<=80%)
5034627,OH,Lake    ,Single Family (1-4 Units):Site-Built,307531.0,205000.0,66.66,Standard Risk (<=80%)
5034680,CA,Sacramento    ,Single Family (1-4 Units):Site-Built,430000.0,215000.0,50.0,Standard Risk (<=80%)
5034689,NJ,Bergen    ,Single Family (1-4 Units):Site-Built,434344.0,215000.0,49.5,Standard Risk (<=80%)
5034702,MI,Wayne    ,Single Family (1-4 Units):Site-Built,158349.0,125000.0,78.94,Standard Risk (<=80%)
5034726,NJ,Mercer    ,Single Family (1-4 Units):Site-Built,429412.0,365000.0,85.0,High Risk (>80%)
5034748,CA,Riverside    ,Single Family (1-4 Units):Site-Built,643750.0,515000.0,80.0,Standard Risk (<=80%)
5034777,IL,Cook    ,Single Family (1-4 Units):Site-Built,261580.0,205000.0,78.37,Standard Risk (<=80%)
5034781,NY,Putnam    ,Single Family (1-4 Units):Site-Built,381250.0,305000.0,80.0,Standard Risk (<=80%)
5034832,CO,Jefferson    ,Single Family (1-4 Units):Site-Built,347458.0,205000.0,59.0,Standard Risk (<=80%)
5034885,MI,Washtenaw    ,Single Family (1-4 Units):Site-Built,171796.0,115000.0,66.94,Standard Risk (<=80%)
5034956,MA,Worcester    ,Single Family (1-4 Units):Site-Built,322886.0,205000.0,63.49,Standard Risk (<=80%)
5034959,CA,Santa Cruz   ,Single Family (1-4 Units):Site-Built,1371505.0,515000.0,37.55,Standard Risk (<=80%)
5035038,WI,Polk    ,Single Family (1-4 Units):Site-Built,591944.0,385000.0,65.04,Standard Risk (<=80%)
5035045,MI,Grand Traverse   ,Single Family (1-4 Units):Site-Built,252578.0,245000.0,97.0,High Risk (>80%)
5035205,CA,Contra Costa   ,Single Family (1-4 Units):Site-Built,971787.0,465000.0,47.85,Standard Risk (<=80%)
5035243,WA,King    ,Single Family (1-4 Units):Site-Built,573395.0,175000.0,30.52,Standard Risk (<=80%)
5035407,WA,Pierce    ,Single Family (1-4 Units):Site-Built,784483.0,455000.0,58.0,Standard Risk (<=80%)
5035411,WA,Clark    ,Single Family (1-4 Units):Site-Built,443764.0,275000.0,61.97,Standard Risk (<=80%)
5035493,OR,Deschutes    ,Single Family (1-4 Units):Site-Built,720339.0,425000.0,59.0,Standard Risk (<=80%)
5035522,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,1642858.0,345000.0,21.0,Standard Risk (<=80%)
5035579,TX,Upshur    ,Single Family (1-4 Units):Site-Built,231250.0,185000.0,80.0,Standard Risk (<=80%)
5035606,CA,Alameda    ,Single Family (1-4 Units):Site-Built,705264.0,335000.0,47.5,Standard Risk (<=80%)
5035673,CA,Kern    ,Single Family (1-4 Units):Site-Built,194737.0,185000.0,95.0,High Risk (>80%)
5035747,MT,Yellowstone    ,Single Family (1-4 Units):Site-Built,301725.0,175000.0,58.0,Standard Risk (<=80%)
5035761,SC,Richland    ,Single Family (1-4 Units):Site-Built,215841.0,115000.0,53.28,Standard Risk (<=80%)
5035767,CA,Nevada    ,Single Family (1-4 Units):Site-Built,556439.0,245000.0,44.03,Standard Risk (<=80%)
5035777,IN,Elkhart    ,Single Family (1-4 Units):Site-Built,197629.0,125000.0,63.25,Standard Risk (<=80%)
5035788,FL,Sumter    ,Single Family (1-4 Units):Site-Built,281250.0,225000.0,80.0,Standard Risk (<=80%)
5035792,TX,Montgomery    ,Single Family (1-4 Units):Site-Built,396616.0,225000.0,56.73,Standard Risk (<=80%)
5035807,CA,Riverside    ,Single Family (1-4 Units):Site-Built,368750.0,295000.0,80.0,Standard Risk (<=80%)
5035849,TX,Midland    ,Single Family (1-4 Units):Site-Built,320957.0,255000.0,79.45,Standard Risk (<=80%)
5035885,CA,San Bernardino   ,Single Family (1-4 Units):Site-Built,375000.0,165000.0,44.0,Standard Risk (<=80%)
5035901,MA,Middlesex    ,Single Family (1-4 Units):Site-Built,608055.0,305000.0,50.16,Standard Risk (<=80%)
5035918,MD,Prince George   ,Single Family (1-4 Units):Site-Built,341667.0,205000.0,60.0,Standard Risk (<=80%)
5036008,OH,Trumbull    ,Single Family (1-4 Units):Site-Built,254030.0,145000.0,57.08,Standard Risk (<=80%)
5036015,NJ,Mercer    ,Single Family (1-4 Units):Site-Built,303381.0,105000.0,34.61,Standard Risk (<=80%)
5036033,TX,Tarrant    ,Single Family (1-4 Units):Site-Built,264938.0,235000.0,88.7,High Risk (>80%)
5036067,MI,Macomb    ,Single Family (1-4 Units):Site-Built,550512.0,285000.0,51.77,Standard Risk (<=80%)
5036257,PA,Lehigh    ,Single Family (1-4 Units):Site-Built,458334.0,275000.0,60.0,Standard Risk (<=80%)
5036282,PA,Bucks    ,Single Family (1-4 Units):Site-Built,506250.0,405000.0,80.0,Standard Risk (<=80%)
5036483,MA,Worcester    ,Single Family (1-4 Units):Site-Built,874958.0,515000.0,58.86,Standard Risk (<=80%)
5036527,KY,Fayette    ,Single Family (1-4 Units):Site-Built,318966.0,185000.0,58.0,Standard Risk (<=80%)
5036659,NJ,Ocean    ,Single Family (1-4 Units):Site-Built,424278.0,295000.0,69.53,Standard Risk (<=80%)
5036660,CA,Riverside    ,Single Family (1-4 Units):Site-Built,593348.0,355000.0,59.83,Standard Risk (<=80%)
5036700,PA,York    ,Single Family (1-4 Units):Site-Built,108248.0,105000.0,97.0,High Risk (>80%)
5036746,MS,DeSoto    ,Single Family (1-4 Units):Site-Built,240000.0,135000.0,56.25,Standard Risk (<=80%)
5036757,CA,Los Angeles   ,Single Family (1-4 Units):Site-Built,408334.0,245000.0,60.0,Standard Risk (<=80%)
