loan_id,annual_income,recurring_monthly_debt,principal_interest_pmt,median_fico_score,occupancy_type,dti_ratio,fico_tier
5030595,,,1281.06,745.0,Primary residence,,Excellent
5030830,199000.0,8126.0,2491.8100000000004,745.0,Investment property,64.03,Excellent
5030982,125000.0,2709.0,1487.55,745.0,Primary residence,40.29,Excellent
5031112,42000.0,1155.0,829.01,745.0,Primary residence,56.69,Excellent
5031257,130000.0,2059.0,563.43,745.0,Primary residence,24.21,Excellent
5031262,145000.0,5075.0,1310.37,745.0,Primary residence,52.84,Excellent
5031288,138000.0,1725.0,1328.68,745.0,Primary residence,26.55,Excellent
5031320,49000.0,1185.0,475.51,745.0,Primary residence,40.67,Excellent
5032139,69000.0,2473.0,1029.05,745.0,Primary residence,60.91,Excellent
5032203,69000.0,1438.0,475.99,745.0,Primary residence,33.29,Excellent
5032441,138000.0,2645.0,1667.34,745.0,Primary residence,37.5,Excellent
5032677,256000.0,4480.0,1701.8799999999999,745.0,Primary residence,28.98,Excellent
5032893,246000.0,4715.0,1829.56,745.0,Primary residence,31.92,Excellent
5033234,109000.0,3815.0,1714.43,745.0,Primary residence,60.87,Excellent
5033994,381000.0,6668.0,3456.7900000000004,745.0,Primary residence,31.89,Excellent
5034583,68000.0,2607.0,1842.46,745.0,Primary residence,78.52,Excellent
5034621,41000.0,1265.0,976.12,745.0,Primary residence,65.59,Excellent
5034939,57000.0,1093.0,503.42,745.0,Primary residence,33.61,Excellent
5035208,93000.0,3023.0,1080.1,745.0,Primary residence,52.94,Excellent
5035347,95000.0,2850.0,1515.67,745.0,Primary residence,55.15,Excellent
5035457,165000.0,2750.0,2278.67,745.0,Primary residence,36.57,Excellent
5036174,228000.0,8170.0,2148.46,745.0,Primary residence,54.31,Excellent
5036206,341000.0,10230.0,2760.9500000000003,745.0,Primary residence,45.72,Excellent
5036462,73000.0,2251.0,1021.81,745.0,Primary residence,53.8,Excellent
5036526,67000.0,2513.0,945.05,745.0,Primary residence,61.94,Excellent
5036718,82000.0,2802.0,1430.62,745.0,Primary residence,61.94,Excellent
5036887,97000.0,1779.0,1192.39,745.0,Primary residence,36.76,Excellent
5036916,314000.0,7850.0,2778.5,745.0,Primary residence,40.62,Excellent
5037252,76000.0,2724.0,1243.62,745.0,Primary residence,62.65,Excellent
5037264,81000.0,2363.0,1285.11,745.0,Primary residence,54.05,Excellent
5037367,198000.0,1815.0,1975.5,745.0,Primary residence,22.97,Excellent
5024054,98000.0,3675.0,772.14,745.0,Investment property,54.45,Excellent
5024243,117000.0,3998.0,1533.07,745.0,Primary residence,56.73,Excellent
5024282,138000.0,1380.0,759.56,746.0,Primary residence,18.6,Excellent
5024325,49000.0,1797.0,609.03,746.0,Primary residence,58.92,Excellent
5024340,234000.0,8580.0,2669.67,746.0,Primary residence,57.69,Excellent
5024369,24000.0,680.0,346.26,746.0,Primary residence,51.31,Excellent
5024416,93000.0,2713.0,1364.08,746.0,Primary residence,52.61,Excellent
5024418,344000.0,3727.0,3373.3,746.0,Primary residence,24.77,Excellent
5024441,84000.0,3080.0,1550.1,746.0,Primary residence,66.14,Excellent
5024477,44000.0,1577.0,903.04,746.0,Primary residence,67.64,Excellent
5024506,48000.0,1440.0,759.56,746.0,Primary residence,54.99,Excellent
5024516,66000.0,1265.0,619.54,746.0,Primary residence,34.26,Excellent
5024521,55000.0,688.0,517.38,746.0,Primary residence,26.3,Excellent
5024636,94000.0,1567.0,773.4,746.0,Investment property,29.88,Excellent
5024664,112000.0,3080.0,1179.62,746.0,Primary residence,45.64,Excellent
5024679,58000.0,1837.0,722.81,746.0,Primary residence,52.96,Excellent
5024711,40000.0,1200.0,651.03,746.0,Primary residence,55.53,Excellent
5024746,151000.0,2895.0,2125.05,746.0,Primary residence,39.89,Excellent
5024749,119000.0,2480.0,1328.68,746.0,Primary residence,38.41,Excellent
5024785,133000.0,2993.0,1356.4,746.0,Second residence,39.24,Excellent
5024823,294000.0,10045.0,4060.8900000000003,746.0,Primary residence,57.58,Excellent
5024839,164000.0,4784.0,1701.08,746.0,Primary residence,47.45,Excellent
5024876,36000.0,1470.0,807.11,746.0,Primary residence,75.9,Excellent
5024885,85000.0,2267.0,1038.77,746.0,Primary residence,46.67,Excellent
5024992,144000.0,3360.0,1747.99,746.0,Primary residence,42.57,Excellent
5025135,224000.0,5040.0,1544.7,746.0,Investment property,35.28,Excellent
5025150,80000.0,2867.0,2138.1600000000003,746.0,Primary residence,75.08,Excellent
5025269,39000.0,1170.0,499.14,746.0,Primary residence,51.36,Excellent
5025488,143000.0,3099.0,1634.91,746.0,Primary residence,39.73,Excellent
5025513,45000.0,1688.0,759.56,746.0,Primary residence,65.27,Excellent
5025582,142000.0,4142.0,1510.25,746.0,Primary residence,47.77,Excellent
5025583,89000.0,2893.0,1853.26,746.0,Primary residence,63.99,Excellent
5025619,175000.0,5396.0,2667.19,746.0,Primary residence,55.29,Excellent
5025656,51000.0,2040.0,1155.06,746.0,Investment property,75.18,Excellent
5025696,50000.0,1875.0,525.03,746.0,Primary residence,57.6,Excellent
5025727,95000.0,3405.0,2664.2400000000002,746.0,Primary residence,76.66,Excellent
5025728,144000.0,2640.0,2056.9100000000003,746.0,Primary residence,39.14,Excellent
5025796,25000.0,667.0,242.48,746.0,Primary residence,43.66,Excellent
5025833,280000.0,3734.0,2029.48,746.0,Primary residence,24.7,Excellent
5025843,81000.0,2700.0,820.22,746.0,Primary residence,52.15,Excellent
5025873,53000.0,1811.0,735.04,746.0,Primary residence,57.65,Excellent
5026023,103000.0,3777.0,1400.05,746.0,Primary residence,60.32,Excellent
5026028,105000.0,3238.0,1281.06,746.0,Primary residence,51.65,Excellent
5026059,114000.0,4180.0,575.51,746.0,Primary residence,50.06,Excellent
5026112,97000.0,1698.0,499.14,747.0,Primary residence,27.18,Excellent
5026124,147000.0,3920.0,1195.17,747.0,Investment property,41.76,Excellent
5026192,118000.0,3639.0,807.11,747.0,Primary residence,45.21,Excellent
5026235,132000.0,4070.0,1682.02,747.0,Primary residence,52.29,Excellent
5026338,57000.0,1568.0,619.54,747.0,Primary residence,46.05,Excellent
5026395,130000.0,4550.0,1449.07,747.0,Primary residence,55.38,Excellent
5026511,252000.0,8820.0,3218.9700000000003,747.0,Primary residence,57.33,Excellent
5026633,42000.0,1295.0,848.5,747.0,Primary residence,61.24,Excellent
5026731,52000.0,1647.0,571.74,747.0,Primary residence,51.2,Excellent
5026787,60000.0,2050.0,651.13,747.0,Primary residence,54.02,Excellent
5026801,161000.0,5770.0,3078.6400000000003,747.0,Primary residence,65.95,Excellent
5026845,135000.0,1800.0,997.91,747.0,Primary residence,24.87,Excellent
5026899,44000.0,1467.0,846.37,747.0,Primary residence,63.09,Excellent
5026948,60000.0,2000.0,1084.05,747.0,Primary residence,61.68,Excellent
5027005,64000.0,1707.0,567.03,747.0,Primary residence,42.64,Excellent
5027019,216000.0,7560.0,2677.5800000000004,747.0,Primary residence,56.88,Excellent
5027034,59000.0,2262.0,1367.2,747.0,Primary residence,73.81,Excellent
5027052,54000.0,1980.0,873.1,747.0,Primary residence,63.4,Excellent
5027132,116000.0,3287.0,1310.37,747.0,Second residence,47.56,Excellent
5027159,203000.0,3045.0,2010.6299999999999,747.0,Primary residence,29.89,Excellent
5027292,32000.0,1200.0,903.04,747.0,Primary residence,78.86,Excellent
5027295,50000.0,1125.0,771.5,747.0,Primary residence,45.52,Excellent
5027398,73000.0,2677.0,1155.06,747.0,Primary residence,62.99,Excellent
5027424,67000.0,2010.0,777.04,747.0,Primary residence,49.92,Excellent
5027432,83000.0,3113.0,777.04,747.0,Primary residence,56.24,Excellent
5027483,100000.0,2917.0,735.81,747.0,Primary residence,43.83,Excellent
5027514,471000.0,11383.0,5585.83,747.0,Primary residence,43.23,Excellent
5027728,336000.0,10360.0,2424.48,747.0,Investment property,45.66,Excellent
5027745,149000.0,2980.0,683.33,747.0,Second residence,29.5,Excellent
5027755,111000.0,2498.0,1584.22,747.0,Primary residence,44.13,Excellent
5027778,112000.0,3360.0,1659.08,747.0,Primary residence,53.78,Excellent
5027828,228000.0,5700.0,841.16,748.0,Investment property,34.43,Excellent
5027970,77000.0,1091.0,448.63,748.0,Primary residence,23.99,Excellent
5028018,44000.0,844.0,346.26,748.0,Primary residence,32.46,Excellent
5028026,135000.0,4050.0,1893.99,748.0,Primary residence,52.84,Excellent
5028033,60000.0,2100.0,1142.21,748.0,Primary residence,64.84,Excellent
5028034,126000.0,4725.0,1812.11,748.0,Primary residence,62.26,Excellent
5028079,213000.0,4615.0,1565.04,748.0,Primary residence,34.82,Excellent
5028173,81000.0,3308.0,1866.2,748.0,Primary residence,76.65,Excellent
5028291,42000.0,1505.0,1055.45,748.0,Primary residence,73.16,Excellent
5028359,260000.0,9100.0,2131.59,748.0,Primary residence,51.84,Excellent
5028373,59000.0,1426.0,710.93,748.0,Primary residence,43.46,Excellent
5028432,80000.0,1800.0,705.78,748.0,Primary residence,37.59,Excellent
5028447,89000.0,3412.0,1323.8,748.0,Primary residence,63.85,Excellent
5028449,28000.0,747.0,525.03,748.0,Primary residence,54.52,Excellent
5028473,66000.0,990.0,459.78999999999996,748.0,Primary residence,26.36,Excellent
5028522,124000.0,3720.0,2037.09,748.0,Primary residence,55.71,Excellent
5028535,48000.0,1280.0,903.76,748.0,Primary residence,54.59,Excellent
5028546,74000.0,1604.0,724.33,748.0,Primary residence,37.76,Excellent
5028552,94000.0,2194.0,1014.06,748.0,Primary residence,40.95,Excellent
5028556,244000.0,6710.0,997.91,748.0,Primary residence,37.91,Excellent
5028597,47000.0,1606.0,1201.56,748.0,Primary residence,71.68,Excellent
5028598,66000.0,2090.0,694.0,748.0,Primary residence,50.62,Excellent
5028600,156000.0,2730.0,692.6,748.0,Primary residence,26.33,Excellent
5028615,88000.0,3227.0,1247.55,748.0,Primary residence,61.02,Excellent
5028677,101000.0,2778.0,1193.59,748.0,Investment property,47.19,Excellent
5028724,282000.0,3525.0,2277.6000000000004,748.0,Primary residence,24.69,Excellent
5028837,75000.0,2688.0,1794.24,748.0,Primary residence,71.72,Excellent
5028890,87000.0,2030.0,1236.86,748.0,Primary residence,45.06,Excellent
5028908,87000.0,2393.0,1552.1299999999999,748.0,Primary residence,54.42,Excellent
5028948,50000.0,1292.0,1004.0699999999999,748.0,Primary residence,55.11,Excellent
5028972,68000.0,1984.0,1508.67,748.0,Primary residence,61.64,Excellent
5029001,63000.0,2573.0,1367.2,749.0,Primary residence,75.05,Excellent
5029004,126000.0,3570.0,957.18,749.0,Primary residence,43.12,Excellent
5029019,140000.0,2450.0,1096.84,749.0,Investment property,30.4,Excellent
5029042,82000.0,3144.0,889.77,749.0,Primary residence,59.03,Excellent
5029051,121000.0,2521.0,914.05,749.0,Primary residence,34.07,Excellent
5029110,93000.0,2325.0,1144.79,749.0,Primary residence,44.77,Excellent
5029214,127000.0,4445.0,1040.4,749.0,Primary residence,51.83,Excellent
5029235,158000.0,3819.0,1428.16,749.0,Primary residence,39.85,Excellent
5029242,114000.0,1900.0,1080.1,749.0,Primary residence,31.37,Excellent
5029392,276000.0,8510.0,2163.1000000000004,749.0,Primary residence,46.4,Excellent
5029498,142000.0,2959.0,1617.08,749.0,Primary residence,38.67,Excellent
5029519,195000.0,6988.0,2297.15,749.0,Primary residence,57.14,Excellent
5029612,81000.0,2700.0,1221.01,749.0,Primary residence,58.09,Excellent
5029628,177000.0,7228.0,1660.92,749.0,Investment property,60.26,Excellent
5029639,156000.0,6240.0,2379.9300000000003,749.0,Primary residence,66.31,Excellent
5029670,41000.0,1504.0,1241.76,749.0,Primary residence,80.36,Excellent
5029713,149000.0,3477.0,1510.25,749.0,Primary residence,40.17,Excellent
5029773,52000.0,1950.0,861.04,749.0,Primary residence,64.87,Excellent
5029845,152000.0,5194.0,1474.06,749.0,Primary residence,52.64,Excellent
5029869,186000.0,6510.0,455.74,749.0,Investment property,44.94,Excellent
5029873,114000.0,3895.0,2141.65,749.0,Primary residence,63.54,Excellent
5029964,321000.0,7758.0,1711.05,749.0,Investment property,35.4,Excellent
5030109,83000.0,1660.0,1040.4,749.0,Primary residence,39.04,Excellent
5030131,71000.0,1775.0,846.37,749.0,Primary residence,44.3,Excellent
5030191,106000.0,1679.0,758.56,749.0,Primary residence,27.6,Excellent
5030264,274000.0,5252.0,1672.53,749.0,Primary residence,30.33,Excellent
5030285,275000.0,2750.0,2680.7000000000003,749.0,Primary residence,23.7,Excellent
5030290,73000.0,2981.0,1975.45,749.0,Primary residence,81.48,Excellent
5030305,64000.0,1974.0,672.06,749.0,Primary residence,49.61,Excellent
5030357,113000.0,2731.0,1340.28,749.0,Primary residence,43.23,Excellent
5030377,301000.0,3763.0,1487.55,749.0,Primary residence,20.93,Excellent
5030384,92000.0,1074.0,847.93,749.0,Primary residence,25.07,Excellent
5030433,81000.0,2093.0,1340.28,749.0,Primary residence,50.86,Excellent
5030445,105000.0,3413.0,1155.06,749.0,Primary residence,52.21,Excellent
5030448,27000.0,878.0,517.38,750.0,Primary residence,62.02,Excellent
5030597,91000.0,1290.0,840.59,750.0,Primary residence,28.1,Excellent
5030605,99000.0,2310.0,854.96,750.0,Primary residence,38.36,Excellent
5030621,65000.0,1788.0,651.03,750.0,Primary residence,45.03,Excellent
5030657,112000.0,3734.0,1994.27,750.0,Primary residence,61.37,Excellent
5030673,141000.0,3995.0,2171.25,750.0,Primary residence,52.48,Excellent
5030706,117000.0,4680.0,1308.89,750.0,Primary residence,61.42,Excellent
5030787,61000.0,1932.0,399.02,750.0,Primary residence,45.86,Excellent
5030794,322000.0,3220.0,2909.6800000000003,750.0,Primary residence,22.84,Excellent
5030840,499000.0,10812.0,3633.1600000000003,750.0,Second residence,34.74,Excellent
5030876,151000.0,3650.0,1176.16,750.0,Second residence,38.35,Excellent
5030925,46000.0,1342.0,519.7,750.0,Primary residence,48.57,Excellent
5031001,441000.0,12128.0,1997.36,750.0,Investment property,38.44,Excellent
5031106,84000.0,1610.0,1209.64,750.0,Primary residence,40.28,Excellent
5031199,46000.0,1495.0,506.99,750.0,Primary residence,52.23,Excellent
5031233,116000.0,4640.0,4128.02,750.0,Primary residence,90.7,Excellent
5031252,133000.0,3436.0,2335.9,750.0,Primary residence,52.08,Excellent
5031377,81000.0,1890.0,765.72,750.0,Primary residence,39.34,Excellent
5031440,555000.0,8325.0,2200.48,750.0,Primary residence,22.76,Excellent
5031462,44000.0,1137.0,585.95,750.0,Primary residence,46.99,Excellent
5031653,58000.0,1450.0,889.89,750.0,Primary residence,48.41,Excellent
5031671,58000.0,2127.0,525.03,750.0,Primary residence,54.87,Excellent
5031712,474000.0,17775.0,4675.1,750.0,Investment property,56.84,Excellent
5031790,209000.0,3658.0,2842.9100000000003,750.0,Primary residence,37.33,Excellent
5031822,43000.0,1111.0,831.76,750.0,Primary residence,54.22,Excellent
5031858,136000.0,4420.0,1613.8,750.0,Primary residence,53.24,Excellent
5031879,153000.0,5483.0,1071.05,750.0,Primary residence,51.4,Excellent
5031927,65000.0,2005.0,1155.06,750.0,Primary residence,58.34,Excellent
5031973,99000.0,2475.0,1323.06,750.0,Primary residence,46.04,Excellent
5032023,130000.0,3900.0,1613.8,750.0,Primary residence,50.9,Excellent
5032025,196000.0,2450.0,1154.33,750.0,Primary residence,22.07,Excellent
5032045,108000.0,3510.0,1179.62,750.0,Primary residence,52.11,Excellent
5032068,117000.0,4680.0,1345.18,750.0,Primary residence,61.8,Excellent
5032100,112000.0,4107.0,2048.8100000000004,751.0,Primary residence,65.96,Excellent
5032154,113000.0,3390.0,1271.18,751.0,Primary residence,49.5,Excellent
5032390,242000.0,9680.0,3414.69,751.0,Primary residence,64.93,Excellent
5032404,70000.0,2159.0,914.05,751.0,Primary residence,52.68,Excellent
5032424,60000.0,1350.0,1014.06,751.0,Primary residence,47.28,Excellent
5032447,180000.0,5550.0,2121.1000000000004,751.0,Primary residence,51.14,Excellent
5032490,144000.0,3360.0,1595.74,751.0,Primary residence,41.3,Excellent
5032532,106000.0,2562.0,693.04,751.0,Primary residence,36.85,Excellent
5032562,173000.0,4325.0,1150.19,751.0,Primary residence,37.98,Excellent
5032668,93000.0,2480.0,991.93,751.0,Primary residence,44.8,Excellent
5032848,142000.0,5444.0,2775.4,751.0,Primary residence,69.46,Excellent
5032858,92000.0,2684.0,507.81,751.0,Primary residence,41.63,Excellent
5032886,86000.0,1505.0,860.49,751.0,Primary residence,33.01,Excellent
5032950,76000.0,3040.0,1106.78,751.0,Primary residence,65.48,Excellent
5033223,47000.0,1841.0,1221.01,751.0,Primary residence,78.18,Excellent
5033297,60000.0,2900.0,1314.67,751.0,Primary residence,84.29,Excellent
5033303,213000.0,7278.0,1798.12,751.0,Primary residence,51.13,Excellent
5033439,43000.0,1541.0,771.5,751.0,Primary residence,64.53,Excellent
5033515,68000.0,2494.0,1617.08,751.0,Primary residence,72.55,Excellent
5033575,52000.0,1300.0,941.8199999999999,751.0,Primary residence,51.73,Excellent
5033626,74000.0,2344.0,945.05,751.0,Primary residence,53.34,Excellent
5033629,139000.0,4286.0,833.17,751.0,Investment property,44.19,Excellent
5033640,29000.0,943.0,441.02,751.0,Primary residence,57.27,Excellent
5033649,41000.0,1162.0,819.04,751.0,Primary residence,57.98,Excellent
5033708,60000.0,2350.0,693.04,751.0,Primary residence,60.86,Excellent
5033712,145000.0,1813.0,993.65,751.0,Primary residence,23.23,Excellent
5033741,45000.0,1800.0,701.36,751.0,Primary residence,66.7,Excellent
5033764,117000.0,3803.0,1089.53,751.0,Primary residence,50.18,Excellent
5033868,134000.0,4579.0,1486.18,751.0,Primary residence,54.32,Excellent
5033909,58000.0,1402.0,483.03,751.0,Primary residence,39.0,Excellent
5033926,133000.0,2993.0,841.16,751.0,Primary residence,34.59,Excellent
5033963,36000.0,1350.0,651.03,752.0,Primary residence,66.7,Excellent
5033983,95000.0,1663.0,1188.35,752.0,Primary residence,36.02,Excellent
5034002,54000.0,1845.0,506.99,752.0,Primary residence,52.27,Excellent
5034026,42000.0,1400.0,567.03,752.0,Primary residence,56.2,Excellent
5034122,128000.0,2454.0,1121.46,752.0,Primary residence,33.52,Excellent
5034168,63000.0,2520.0,1759.08,752.0,Primary residence,81.51,Excellent
5034178,34000.0,1190.0,357.02,752.0,Primary residence,54.6,Excellent
5034182,86000.0,3512.0,2059.15,752.0,Primary residence,77.74,Excellent
5034206,65000.0,2384.0,903.04,752.0,Primary residence,60.68,Excellent
5034226,278000.0,9730.0,3360.2900000000004,752.0,Primary residence,56.5,Excellent
5034245,282000.0,8460.0,2214.3700000000003,752.0,Primary residence,45.42,Excellent
5034265,150000.0,3500.0,1491.07,752.0,Primary residence,39.93,Excellent
5034285,38000.0,1045.0,483.03,752.0,Primary residence,48.25,Excellent
5034329,269000.0,5605.0,1067.74,752.0,Investment property,29.77,Excellent
5034349,135000.0,4275.0,2600.0400000000004,752.0,Primary residence,61.11,Excellent
5034370,99000.0,3713.0,945.05,752.0,Primary residence,56.46,Excellent
5034431,73000.0,2677.0,1853.26,752.0,Primary residence,74.47,Excellent
5034515,51000.0,1615.0,1221.01,752.0,Primary residence,66.73,Excellent
5034628,113000.0,3579.0,1593.52,752.0,Primary residence,54.93,Excellent
5034710,85000.0,921.0,882.71,752.0,Primary residence,25.46,Excellent
5034736,110000.0,2750.0,1378.85,752.0,Primary residence,45.04,Excellent
5034819,52000.0,1820.0,1012.05,752.0,Investment property,65.36,Excellent
5034836,50000.0,1792.0,972.67,752.0,Primary residence,66.35,Excellent
5034848,106000.0,2032.0,1365.06,752.0,Primary residence,38.46,Excellent
5034860,136000.0,4080.0,2407.13,752.0,Primary residence,57.24,Excellent
5034888,73000.0,2495.0,595.16,752.0,Second residence,50.8,Excellent
5034915,47000.0,1332.0,632.78,752.0,Primary residence,50.16,Excellent
5034937,116000.0,3964.0,2301.2900000000004,752.0,Primary residence,64.81,Excellent
5035033,42000.0,1540.0,470.13,752.0,Investment property,57.43,Excellent
5035112,32000.0,1014.0,346.21999999999997,752.0,Primary residence,51.01,Excellent
5035153,132000.0,3630.0,2711.0600000000004,753.0,Primary residence,57.65,Excellent
5035218,96000.0,1680.0,1353.95,753.0,Primary residence,37.92,Excellent
5035265,29000.0,677.0,567.03,753.0,Primary residence,51.48,Excellent
5035275,261000.0,3480.0,1718.61,753.0,Primary residence,23.9,Excellent
5035328,271000.0,5195.0,3183.11,753.0,Primary residence,37.1,Excellent
5035359,110000.0,3025.0,889.89,753.0,Primary residence,42.71,Excellent
5035528,93000.0,3643.0,2190.76,753.0,Primary residence,75.27,Excellent
5035613,47000.0,1724.0,1113.05,753.0,Primary residence,72.44,Excellent
5035621,201000.0,5528.0,1601.96,753.0,Investment property,42.57,Excellent
5035658,120000.0,3200.0,1863.5,753.0,Primary residence,50.64,Excellent
5035690,132000.0,3960.0,2373.11,753.0,Primary residence,57.57,Excellent
5035694,241000.0,5021.0,2600.0400000000004,753.0,Primary residence,37.95,Excellent
5035702,161000.0,4965.0,1974.85,753.0,Primary residence,51.73,Excellent
5035819,145000.0,1692.0,1280.4,753.0,Primary residence,24.6,Excellent
5035830,79000.0,2436.0,807.11,753.0,Primary residence,49.26,Excellent
5035927,104000.0,3640.0,1454.01,753.0,Primary residence,58.78,Excellent
5036057,151000.0,1385.0,765.72,753.0,Primary residence,17.09,Excellent
5036075,105000.0,3063.0,1584.22,753.0,Primary residence,53.11,Excellent
5036087,252000.0,7770.0,2382.84,753.0,Primary residence,48.35,Excellent
5036147,104000.0,1907.0,1487.55,753.0,Primary residence,39.17,Excellent
5036419,170000.0,5242.0,2243.1200000000003,753.0,Primary residence,52.84,Excellent
5036423,100000.0,2917.0,1103.05,753.0,Primary residence,48.24,Excellent
5036427,120000.0,3600.0,1565.04,753.0,Primary residence,51.65,Excellent
5036447,83000.0,2421.0,976.5699999999999,753.0,Primary residence,49.12,Excellent
5036471,94000.0,3839.0,567.03,753.0,Primary residence,56.25,Excellent
5036631,161000.0,4294.0,1690.33,753.0,Primary residence,44.6,Excellent
5036703,86000.0,2437.0,902.64,753.0,Primary residence,46.6,Excellent
5036749,87000.0,3118.0,973.28,753.0,Primary residence,56.43,Excellent
5036792,86000.0,1505.0,1313.91,753.0,Primary residence,39.33,Excellent
5036926,138000.0,4370.0,2267.23,753.0,Primary residence,57.72,Excellent
5037002,80000.0,2934.0,1449.07,753.0,Primary residence,65.75,Excellent
5037072,273000.0,8645.0,1869.78,753.0,Second residence,46.22,Excellent
5037163,465000.0,3875.0,2598.4900000000002,753.0,Primary residence,16.71,Excellent
5037223,88000.0,3594.0,1471.19,753.0,Primary residence,69.07,Excellent
5037289,177000.0,4573.0,2919.13,753.0,Primary residence,50.79,Excellent
5037294,173000.0,2451.0,1055.45,753.0,Primary residence,24.32,Excellent
5037304,47000.0,1528.0,964.84,754.0,Primary residence,63.65,Excellent
5037320,140000.0,3734.0,2375.78,754.0,Primary residence,52.37,Excellent
5037351,45000.0,1463.0,777.04,754.0,Primary residence,59.73,Excellent
5037358,292000.0,4380.0,1609.73,754.0,Primary residence,24.62,Excellent
5037384,92000.0,2990.0,1320.29,754.0,Primary residence,56.22,Excellent
5037410,243000.0,4253.0,3213.15,754.0,Primary residence,36.87,Excellent
5037447,300000.0,8250.0,2113.98,754.0,Primary residence,41.46,Excellent
5037460,93000.0,2558.0,801.45,754.0,Primary residence,43.35,Excellent
5037493,107000.0,2408.0,1486.68,754.0,Primary residence,43.68,Excellent
5037511,71000.0,1775.0,1221.84,754.0,Primary residence,50.65,Excellent
5037547,120000.0,4000.0,1044.44,754.0,Primary residence,50.44,Excellent
5037587,472000.0,14160.0,4474.7,754.0,Investment property,47.38,Excellent
5024092,59000.0,1377.0,889.77,754.0,Primary residence,46.1,Excellent
5024238,87000.0,3118.0,1316.07,754.0,Primary residence,61.16,Excellent
5024352,166000.0,4012.0,1510.74,754.0,Primary residence,39.92,Excellent
5024605,36000.0,1170.0,602.15,754.0,Primary residence,59.07,Excellent
5024947,31000.0,1085.0,651.03,754.0,Primary residence,67.2,Excellent
5025063,74000.0,1665.0,765.22,754.0,Primary residence,39.41,Excellent
5025274,33000.0,1265.0,534.08,754.0,Primary residence,65.42,Excellent
5025363,48000.0,1000.0,771.91,754.0,Primary residence,44.3,Excellent
5025847,142000.0,3314.0,1572.87,754.0,Primary residence,41.3,Excellent
5025909,117000.0,2925.0,1193.59,754.0,Primary residence,42.24,Excellent
5026095,249000.0,9545.0,1071.05,754.0,Investment property,51.16,Excellent
5026216,106000.0,3887.0,1523.41,754.0,Primary residence,61.25,Excellent
5026650,46000.0,1687.0,945.05,754.0,Primary residence,68.66,Excellent
5027044,199000.0,6965.0,2402.67,754.0,Second residence,56.49,Excellent
5027383,108000.0,3240.0,1193.59,754.0,Primary residence,49.26,Excellent
5027454,87000.0,1740.0,991.93,754.0,Primary residence,37.68,Excellent
5027508,218000.0,4542.0,1510.25,754.0,Primary residence,33.32,Excellent
5027808,96000.0,1680.0,1345.18,755.0,Primary residence,37.81,Excellent
5028103,59000.0,1279.0,632.14,755.0,Primary residence,38.87,Excellent
5028207,215000.0,5734.0,2059.6600000000003,755.0,Investment property,43.5,Excellent
5028801,64000.0,2560.0,1367.2,755.0,Primary residence,73.64,Excellent
5028985,90000.0,2850.0,1394.37,755.0,Primary residence,56.59,Excellent
5029022,132000.0,2310.0,1150.19,755.0,Primary residence,31.46,Excellent
5029094,91000.0,2730.0,631.33,755.0,Primary residence,44.33,Excellent
5029114,20000.0,700.0,542.54,755.0,Primary residence,74.55,Excellent
5029126,82000.0,2529.0,1623.98,755.0,Primary residence,60.78,Excellent
5029206,130000.0,4659.0,1928.89,755.0,Primary residence,60.81,Excellent
5029475,250000.0,7292.0,1502.91,755.0,Primary residence,42.22,Excellent
5029482,102000.0,3825.0,1759.08,755.0,Primary residence,65.7,Excellent
5029504,106000.0,3269.0,815.59,755.0,Primary residence,46.24,Excellent
5029584,83000.0,830.0,308.92,755.0,Primary residence,16.47,Excellent
5030047,100000.0,2417.0,987.78,755.0,Primary residence,40.86,Excellent
5030105,249000.0,4980.0,2148.94,755.0,Primary residence,34.36,Excellent
5030118,78000.0,2405.0,916.45,755.0,Primary residence,51.1,Excellent
5030392,142000.0,3905.0,1256.45,755.0,Primary residence,43.62,Excellent
5030424,108000.0,4320.0,1171.26,755.0,Primary residence,61.01,Excellent
5030428,238000.0,5950.0,1340.28,755.0,Investment property,36.76,Excellent
5030515,78000.0,2600.0,1565.04,755.0,Primary residence,64.08,Excellent
5030607,300000.0,9750.0,6772.12,755.0,Primary residence,66.09,Excellent
5031272,27000.0,855.0,441.02,755.0,Primary residence,57.6,Excellent
5031283,36000.0,630.0,507.81,755.0,Primary residence,37.93,Excellent
5031581,129000.0,4300.0,1555.58,755.0,Primary residence,54.47,Excellent
5031667,28000.0,1144.0,567.03,755.0,Primary residence,73.33,Excellent
5031730,102000.0,1955.0,957.18,755.0,Primary residence,34.26,Excellent
5032077,134000.0,3127.0,1679.73,755.0,Primary residence,43.05,Excellent
5032179,61000.0,1322.0,914.05,756.0,Primary residence,43.99,Excellent
5032196,87000.0,3480.0,947.85,756.0,Investment property,61.07,Excellent
5033151,103000.0,2146.0,1296.43,756.0,Primary residence,40.11,Excellent
5033197,62000.0,517.0,651.03,756.0,Primary residence,22.61,Excellent
5033253,155000.0,3100.0,1823.53,756.0,Primary residence,38.12,Excellent
5033352,126000.0,2835.0,1634.91,756.0,Primary residence,42.57,Excellent
5033389,92000.0,3297.0,1431.34,756.0,Primary residence,61.67,Excellent
5033483,76000.0,2090.0,1785.08,756.0,Primary residence,61.19,Excellent
5033555,136000.0,3967.0,1462.83,756.0,Primary residence,47.91,Excellent
5033677,129000.0,3763.0,1844.64,756.0,Primary residence,52.16,Excellent
