loan_id,loan_amount,interest_rate,loan_term,loan_purpose,closing_date,securitization_price,max_whole_loan_bid,best_whole_loan_buyer,target_profit_usd,best_execution_method,best_execution_price,origination_charges,lender_credits,realized_gross_profit,profit_variance
5031156,215000.0,3.25,360,Cash-out refinance,2021-09-17,104.61,103.64125,Storgan Manley,10750.00000000001,Securitization (UMBS),104.61,838.5000000000018,0.0,9911.5,-838.5
5031175,235000.0,3.375,360,Refinancing,2021-09-14,104.61,104.14125,Storgan Manley,11750.000000000011,Securitization (UMBS),104.61,916.5000000000036,0.0,10833.5,-916.5
5031325,285000.0,2.99,360,Refinancing,2021-09-03,103.19,103.315,Bank of Americans,14250.000000000013,Whole Loan Sale,103.315,5158.500000000002,0.0,9447.75,-4802.25
5031353,1405000.0,2.99,360,Cash-out refinance,2021-08-23,103.19,102.815,Bank of Americans,70250.00000000006,Securitization (UMBS),103.19,25430.5,0.0,44819.5,-25430.5
5031414,315000.0,3.14,360,Refinancing,2021-08-24,103.19,102.815,Bank of Americans,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5031456,405000.0,2.5,240,Refinancing,2021-08-24,99.88,99.3175,Golden Sachs,20250.00000000002,Securitization (UMBS),99.88,20736.000000000055,0.0,-486.0,-20736.0
5031465,255000.0,3.25,360,Cash-out refinance,2021-08-25,104.61,106.20375,Golden Sachs,12750.000000000011,Whole Loan Sale,106.20375,994.5000000000036,0.0,15819.56,3069.56
5031484,285000.0,2.99,240,Cash-out refinance,2021-08-27,104.17,103.045,Golden Sachs,14250.000000000013,Securitization (UMBS),104.17,2365.4999999999927,0.0,11884.5,-2365.5
5031492,125000.0,2.25,180,Refinancing,2021-09-01,103.03,102.405,Golden Sachs,6250.0000000000055,Securitization (UMBS),103.03,2462.5000000000064,0.0,3787.5,-2462.5
5031536,125000.0,2.875,324,Refinancing,2021-09-02,103.19,103.565,Bank of Americans,6250.0000000000055,Whole Loan Sale,103.565,2262.5000000000005,0.0,4456.25,-1793.75
5031554,145000.0,2.99,360,Refinancing,2021-09-02,103.19,102.84625,Storgan Manley,7250.000000000006,Securitization (UMBS),103.19,2624.500000000001,0.0,4625.5,-2624.5
5031555,355000.0,2.75,360,Refinancing,2021-09-02,103.19,102.7525,Golden Sachs,17750.000000000015,Securitization (UMBS),103.19,6425.5,0.0,11324.5,-6425.5
5031623,205000.0,2.875,360,Cash-out refinance,2021-09-03,103.19,103.44,Golden Sachs,10250.00000000001,Whole Loan Sale,103.44,3710.500000000001,0.0,7052.0,-3198.0
5031649,715000.0,1.625,360,Refinancing,2021-09-03,94.98,94.98,Bank of Americans,35750.00000000003,Securitization (UMBS),94.98,71642.99999999997,0.0,-35893.0,-71643.0
5031684,325000.0,2.75,360,Refinancing,2021-09-04,104.17,105.20125,Storgan Manley,16250.000000000015,Whole Loan Sale,105.20125,2697.499999999991,0.0,16904.06,654.06
5031715,185000.0,1.99,180,Refinancing,2021-09-04,100.93,101.18,Golden Sachs,9250.00000000001,Whole Loan Sale,101.18,7529.499999999993,0.0,2183.0,-7067.0
5031843,145000.0,2.99,360,Refinancing,2021-09-04,104.17,104.42,Bank of Americans,7250.000000000006,Whole Loan Sale,104.42,1203.4999999999964,0.0,6409.0,-841.0
5031915,105000.0,2.25,180,Refinancing,2021-09-06,99.88,98.66125,Storgan Manley,5250.000000000005,Securitization (UMBS),99.88,5376.000000000014,0.0,-126.0,-5376.0
5031938,205000.0,2.75,180,Cash-out refinance,2021-09-06,103.19,104.69,PJ Logan,10250.00000000001,Whole Loan Sale,104.69,3710.500000000001,0.0,9614.5,-635.5
5031961,205000.0,2.99,360,Refinancing,2021-09-07,103.19,103.65875,PJ Logan,10250.00000000001,Whole Loan Sale,103.65875,3710.500000000001,0.0,7500.44,-2749.56
5031988,235000.0,2.99,360,Refinancing,2021-09-07,104.17,103.82625,Storgan Manley,11750.000000000011,Securitization (UMBS),104.17,1950.4999999999945,0.0,9799.5,-1950.5
5032093,605000.0,2.875,360,Refinancing,2021-09-07,103.19,101.065,Golden Sachs,30250.000000000025,Securitization (UMBS),103.19,10950.5,0.0,19299.5,-10950.5
5032107,145000.0,2.25,180,Refinancing,2021-09-08,99.88,99.03625,Storgan Manley,7250.000000000006,Securitization (UMBS),99.88,7424.000000000019,0.0,-174.0,-7424.0
5032156,235000.0,3.5,360,Home purchase,2021-09-10,104.61,105.64125,Storgan Manley,11750.000000000011,Whole Loan Sale,105.64125,916.5000000000036,0.0,13256.94,1506.94
5032172,155000.0,2.75,240,Cash-out refinance,2021-09-10,103.19,104.22125,Storgan Manley,7750.000000000007,Whole Loan Sale,104.22125,2805.500000000001,0.0,6542.94,-1207.06
5032326,375000.0,3.375,360,Cash-out refinance,2021-09-11,104.61,105.51625,Golden Sachs,18750.00000000002,Whole Loan Sale,105.51625,1462.5000000000073,0.0,20685.94,1935.94
5032337,155000.0,2.99,240,Refinancing,2021-09-13,103.19,104.78375,Golden Sachs,7750.000000000007,Whole Loan Sale,104.78375,2805.500000000001,0.0,7414.81,-335.19
5032358,325000.0,3.125,360,Refinancing,2021-09-13,103.19,102.34625,Storgan Manley,16250.000000000015,Securitization (UMBS),103.19,5882.500000000002,0.0,10367.5,-5882.5
5032464,475000.0,3.25,360,Cash-out refinance,2021-09-14,104.61,106.20375,Golden Sachs,23750.000000000022,Whole Loan Sale,106.20375,1852.5000000000073,0.0,29467.81,5717.81
5032505,555000.0,2.875,360,Refinancing,2021-09-15,104.17,102.045,Golden Sachs,27750.000000000025,Securitization (UMBS),104.17,4606.499999999985,0.0,23143.5,-4606.5
5032565,505000.0,2.875,360,Other,2021-09-15,104.17,105.20125,Storgan Manley,25250.000000000022,Whole Loan Sale,105.20125,4191.499999999985,0.0,26266.31,1016.31
5032629,485000.0,2.75,360,Cash-out refinance,2021-09-16,103.19,102.22125,Storgan Manley,24250.000000000022,Securitization (UMBS),103.19,8778.500000000002,0.0,15471.5,-8778.5
5032757,305000.0,3.25,360,Cash-out refinance,2021-09-16,105.0,105.9375,Golden Sachs,15250.000000000013,Whole Loan Sale,105.9375,0.0,0.0,18109.38,2859.37
5032863,375000.0,2.99,360,Cash-out refinance,2021-09-16,103.19,102.94,Golden Sachs,18750.00000000002,Securitization (UMBS),103.19,6787.500000000004,0.0,11962.5,-6787.5
5033018,225000.0,2.99,360,Home purchase,2021-09-16,103.19,104.78375,Golden Sachs,11250.00000000001,Whole Loan Sale,104.78375,4072.5,0.0,10763.44,-486.56
5033045,475000.0,2.99,360,Cash-out refinance,2021-09-17,103.19,104.22125,Storgan Manley,23750.000000000022,Whole Loan Sale,104.22125,8597.500000000004,0.0,20050.94,-3699.06
5033155,175000.0,2.625,180,Cash-out refinance,2021-09-17,103.03,103.9675,Golden Sachs,8750.000000000007,Whole Loan Sale,103.9675,3447.500000000008,0.0,6943.13,-1806.88
5033229,335000.0,3.375,360,Refinancing,2021-09-17,105.0,105.90625,Golden Sachs,16750.000000000015,Whole Loan Sale,105.90625,0.0,0.0,19785.94,3035.94
5033239,75000.0,2.75,180,Refinancing,2021-09-17,103.19,103.72125,Storgan Manley,3750.000000000003,Whole Loan Sale,103.72125,1357.5,0.0,2790.94,-959.06
5033249,225000.0,2.875,276,Refinancing,2021-09-15,103.19,102.7525,Golden Sachs,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5033360,95000.0,2.99,240,Refinancing,2021-08-26,103.19,104.22125,Storgan Manley,4750.000000000005,Whole Loan Sale,104.22125,1719.500000000001,0.0,4010.19,-739.81
5033409,515000.0,3.125,360,Cash-out refinance,2021-08-26,103.19,104.22125,Storgan Manley,25750.000000000022,Whole Loan Sale,104.22125,9321.5,0.0,21739.44,-4010.56
5033437,285000.0,2.75,360,Refinancing,2021-08-28,103.19,102.94,Golden Sachs,14250.000000000013,Securitization (UMBS),103.19,5158.500000000002,0.0,9091.5,-5158.5
5033487,295000.0,3.25,360,Refinancing,2021-08-30,104.61,104.64125,Golden Sachs,14750.000000000013,Whole Loan Sale,104.64125,1150.5000000000036,0.0,13691.69,-1058.31
5033503,315000.0,2.25,180,Cash-out refinance,2021-09-01,103.03,103.37375,Storgan Manley,15750.000000000015,Whole Loan Sale,103.37375,6205.500000000016,0.0,10627.31,-5122.69
5033548,625000.0,3.125,360,Home purchase,2021-09-01,103.19,103.44,Bank of Americans,31250.00000000003,Whole Loan Sale,103.44,11312.500000000004,0.0,21500.0,-9750.0
5033791,205000.0,2.75,360,Refinancing,2021-09-02,103.19,102.2525,Golden Sachs,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5033830,525000.0,3.375,360,Cash-out refinance,2021-09-02,105.0,103.9375,Golden Sachs,26250.000000000022,Securitization (UMBS),105.0,0.0,0.0,26250.0,-0.0
5033901,375000.0,2.875,360,Refinancing,2021-09-03,104.17,103.045,Golden Sachs,18750.00000000002,Securitization (UMBS),104.17,3112.499999999991,0.0,15637.5,-3112.5
5034028,325000.0,3.25,360,Refinancing,2021-09-03,104.61,103.61,Golden Sachs,16250.000000000015,Securitization (UMBS),104.61,1267.5000000000055,0.0,14982.5,-1267.5
5034062,185000.0,3.5,360,Cash-out refinance,2021-09-03,105.0,104.84375,Storgan Manley,9250.00000000001,Securitization (UMBS),105.0,0.0,0.0,9250.0,-0.0
5034063,345000.0,2.375,180,Cash-out refinance,2021-09-03,99.88,100.22375,Storgan Manley,17250.000000000015,Whole Loan Sale,100.22375,17664.000000000047,0.0,771.94,-16478.06
5034088,505000.0,2.25,360,Refinancing,2021-09-03,99.88,100.34875,PJ Logan,25250.000000000022,Whole Loan Sale,100.34875,25856.000000000065,0.0,1761.19,-23488.81
5034092,315000.0,3.375,360,Refinancing,2021-09-04,104.61,105.5475,Golden Sachs,15750.000000000015,Whole Loan Sale,105.5475,1228.5000000000055,0.0,17474.63,1724.62
5034209,205000.0,3.25,360,Refinancing,2021-09-04,104.61,105.01625,PJ Logan,10250.00000000001,Whole Loan Sale,105.01625,799.5000000000036,0.0,10283.31,33.31
5034330,135000.0,3.5,180,Refinancing,2021-09-06,104.61,103.26625,Storgan Manley,6750.000000000006,Securitization (UMBS),104.61,526.5000000000027,0.0,6223.5,-526.5
5034356,305000.0,2.375,180,Cash-out refinance,2021-09-06,99.88,101.005,PJ Logan,15250.000000000013,Whole Loan Sale,101.005,15616.00000000004,0.0,3065.25,-12184.75
5034365,205000.0,2.75,360,Cash-out refinance,2021-09-07,103.19,102.6275,Golden Sachs,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5034374,185000.0,2.75,360,Cash-out refinance,2021-09-08,103.19,102.2525,Golden Sachs,9250.00000000001,Securitization (UMBS),103.19,3348.500000000002,0.0,5901.5,-3348.5
5034378,115000.0,2.875,360,Home purchase,2021-09-09,103.19,104.065,Bank of Americans,5750.0000000000055,Whole Loan Sale,104.065,2081.500000000001,0.0,4674.75,-1075.25
5034398,265000.0,1.99,180,Refinancing,2021-09-10,97.45,96.325,Golden Sachs,13250.000000000011,Securitization (UMBS),97.45,20007.5,0.0,-6757.5,-20007.5
5034418,195000.0,2.99,360,Cash-out refinance,2021-09-10,103.19,102.72125,Storgan Manley,9750.00000000001,Securitization (UMBS),103.19,3529.500000000002,0.0,6220.5,-3529.5
5034436,365000.0,2.875,240,Refinancing,2021-09-11,104.17,104.51375,Storgan Manley,18250.000000000015,Whole Loan Sale,104.51375,3029.499999999989,0.0,16475.19,-1774.81
5034455,295000.0,2.5,180,Cash-out refinance,2021-09-11,103.03,102.18625,Storgan Manley,14750.000000000013,Securitization (UMBS),103.03,5811.500000000015,0.0,8938.5,-5811.5
5034471,265000.0,2.875,360,Home purchase,2021-09-13,103.19,104.78375,Golden Sachs,13250.000000000011,Whole Loan Sale,104.78375,4796.5,0.0,12676.94,-573.06
5034484,205000.0,2.375,180,Refinancing,2021-09-14,99.88,99.3175,Golden Sachs,10250.00000000001,Securitization (UMBS),99.88,10496.000000000027,0.0,-246.0,-10496.0
5034502,175000.0,2.99,360,Cash-out refinance,2021-09-14,104.17,103.545,Golden Sachs,8750.000000000007,Securitization (UMBS),104.17,1452.4999999999945,0.0,7297.5,-1452.5
5034527,155000.0,3.5,360,Cash-out refinance,2021-09-14,105.0,105.9375,Golden Sachs,7750.000000000007,Whole Loan Sale,105.9375,0.0,0.0,9203.13,1453.12
5034739,215000.0,2.5,180,Refinancing,2021-09-14,99.88,99.63,Golden Sachs,10750.00000000001,Securitization (UMBS),99.88,11008.00000000003,0.0,-258.0,-11008.0
5034785,115000.0,2.625,180,Refinancing,2021-09-15,99.88,100.8175,Golden Sachs,5750.0000000000055,Whole Loan Sale,100.8175,5888.0000000000155,0.0,940.12,-4809.88
5034909,345000.0,3.25,360,Home purchase,2021-09-15,104.61,105.5475,Golden Sachs,17250.000000000015,Whole Loan Sale,105.5475,1345.5000000000036,0.0,19138.88,1888.87
5034931,155000.0,2.875,180,Cash-out refinance,2021-09-16,103.19,104.065,Golden Sachs,7750.000000000007,Whole Loan Sale,104.065,2805.500000000001,0.0,6300.75,-1449.25
5034973,155000.0,2.99,240,Refinancing,2021-09-16,103.19,103.72125,Storgan Manley,7750.000000000007,Whole Loan Sale,103.72125,2805.500000000001,0.0,5767.94,-1982.06
5034985,215000.0,3.25,360,Cash-out refinance,2021-09-17,104.61,105.14125,Storgan Manley,10750.00000000001,Whole Loan Sale,105.14125,838.5000000000018,0.0,11053.69,303.69
5035074,115000.0,2.5,120,Refinancing,2021-09-17,99.88,98.8175,Golden Sachs,5750.0000000000055,Securitization (UMBS),99.88,5888.0000000000155,0.0,-138.0,-5888.0
5035109,255000.0,2.875,360,Home purchase,2021-07-15,103.19,103.72125,Storgan Manley,12750.000000000011,Whole Loan Sale,103.72125,4615.500000000001,0.0,9489.19,-3260.81
5035142,165000.0,1.875,120,Cash-out refinance,2021-08-26,100.93,101.8675,Golden Sachs,8250.000000000007,Whole Loan Sale,101.8675,6715.499999999993,0.0,3081.38,-5168.62
5035192,215000.0,2.99,360,Home purchase,2021-08-27,103.19,103.65875,PJ Logan,10750.00000000001,Whole Loan Sale,103.65875,3891.500000000001,0.0,7866.31,-2883.69
5035219,265000.0,2.94,360,Cash-out refinance,2021-08-28,104.17,105.295,PJ Logan,13250.000000000011,Whole Loan Sale,105.295,2199.4999999999927,0.0,14031.75,781.75
5035338,755000.0,3.25,360,Refinancing,2021-08-28,104.61,106.20375,Golden Sachs,37750.00000000004,Whole Loan Sale,106.20375,2944.5000000000146,0.0,46838.31,9088.31
5035469,465000.0,2.875,360,Refinancing,2021-08-30,103.19,104.09625,Storgan Manley,23250.000000000022,Whole Loan Sale,104.09625,8416.500000000004,0.0,19047.56,-4202.44
5035540,375000.0,2.69,360,Refinancing,2021-08-30,99.88,98.8175,Golden Sachs,18750.00000000002,Securitization (UMBS),99.88,19200.00000000005,0.0,-450.0,-19200.0
5035644,615000.0,3.19,360,Home purchase,2021-09-01,103.19,103.72125,Storgan Manley,30750.00000000003,Whole Loan Sale,103.72125,11131.500000000004,0.0,22885.69,-7864.31
5035798,165000.0,3.375,360,Cash-out refinance,2021-09-01,104.61,105.5475,Golden Sachs,8250.000000000007,Whole Loan Sale,105.5475,643.5000000000027,0.0,9153.38,903.37
5035821,305000.0,3.125,360,Cash-out refinance,2021-09-01,104.17,105.295,PJ Logan,15250.000000000013,Whole Loan Sale,105.295,2531.499999999991,0.0,16149.75,899.75
5035878,105000.0,2.125,108,Refinancing,2021-09-02,97.45,98.48125,Storgan Manley,5250.000000000005,Whole Loan Sale,98.48125,7927.500000000001,0.0,-1594.69,-6844.69
5035898,545000.0,2.875,360,Home purchase,2021-09-03,103.19,102.72125,Storgan Manley,27250.000000000025,Securitization (UMBS),103.19,9864.500000000004,0.0,17385.5,-9864.5
5035909,115000.0,2.75,180,Cash-out refinance,2021-09-03,103.19,103.44,Golden Sachs,5750.0000000000055,Whole Loan Sale,103.44,2081.500000000001,0.0,3956.0,-1794.0
5035959,85000.0,2.875,240,Home purchase,2021-09-03,104.17,105.20125,Storgan Manley,4250.000000000004,Whole Loan Sale,105.20125,705.4999999999977,0.0,4421.06,171.06
5035991,595000.0,2.625,360,Refinancing,2021-09-03,99.88,99.255,Golden Sachs,29750.000000000025,Securitization (UMBS),99.88,30464.00000000008,0.0,-714.0,-30464.0
5036006,115000.0,2.75,180,Refinancing,2021-09-04,103.19,104.09625,Storgan Manley,5750.0000000000055,Whole Loan Sale,104.09625,2081.500000000001,0.0,4710.69,-1039.31
5036104,495000.0,2.25,360,Cash-out refinance,2021-09-04,99.88,102.0675,Golden Sachs,24750.000000000022,Whole Loan Sale,102.0675,25344.000000000065,0.0,10234.12,-14515.88
5036112,435000.0,2.5,180,Cash-out refinance,2021-09-06,99.88,99.72375,PJ Logan,21750.00000000002,Securitization (UMBS),99.88,22272.00000000006,0.0,-522.0,-22272.0
5036328,125000.0,2.75,360,Refinancing,2021-09-06,103.19,104.1275,Golden Sachs,6250.0000000000055,Whole Loan Sale,104.1275,2262.5000000000005,0.0,5159.37,-1090.63
5036365,95000.0,3.5,360,Cash-out refinance,2021-09-06,105.0,106.03125,Storgan Manley,4750.000000000005,Whole Loan Sale,106.03125,0.0,0.0,5729.69,979.69
5036522,445000.0,2.99,360,Cash-out refinance,2021-09-08,104.17,104.63875,PJ Logan,22250.00000000002,Whole Loan Sale,104.63875,3693.4999999999854,0.0,20642.44,-1607.56
5036593,75000.0,2.75,120,Cash-out refinance,2021-09-08,103.19,103.59625,PJ Logan,3750.000000000003,Whole Loan Sale,103.59625,1357.5,0.0,2697.19,-1052.81
5036607,175000.0,2.99,360,Refinancing,2021-09-08,103.19,103.65875,PJ Logan,8750.000000000007,Whole Loan Sale,103.65875,3167.5,0.0,6402.81,-2347.19
5036643,175000.0,2.5,180,Refinancing,2021-09-09,99.88,101.47375,Golden Sachs,8750.000000000007,Whole Loan Sale,101.47375,8960.000000000024,0.0,2579.06,-6170.94
5036716,365000.0,2.99,360,Cash-out refinance,2021-09-10,103.19,104.78375,Golden Sachs,18250.000000000015,Whole Loan Sale,104.78375,6606.5,0.0,17460.69,-789.31
5036744,145000.0,3.375,360,Cash-out refinance,2021-09-10,104.61,103.6725,Golden Sachs,7250.000000000006,Securitization (UMBS),104.61,565.5000000000018,0.0,6684.5,-565.5
5036786,225000.0,3.99,360,Home purchase,2021-09-11,106.41,105.9725,Golden Sachs,11250.00000000001,Securitization (UMBS),106.41,-3172.500000000002,0.0,14422.5,3172.5
5036818,375000.0,2.99,360,Cash-out refinance,2021-09-11,104.17,103.2325,Golden Sachs,18750.00000000002,Securitization (UMBS),104.17,3112.499999999991,0.0,15637.5,-3112.5
5036875,205000.0,2.875,360,Cash-out refinance,2021-09-11,103.19,101.7525,Golden Sachs,10250.00000000001,Securitization (UMBS),103.19,3710.500000000001,0.0,6539.5,-3710.5
5036962,155000.0,2.875,360,Refinancing,2021-09-11,103.19,102.94,Bank of Americans,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5037046,535000.0,2.625,360,Refinancing,2021-09-13,103.03,102.06125,Storgan Manley,26750.000000000025,Securitization (UMBS),103.03,10539.50000000003,0.0,16210.5,-10539.5
5037069,225000.0,2.875,240,Refinancing,2021-09-13,103.19,102.72125,Storgan Manley,11250.00000000001,Securitization (UMBS),103.19,4072.5,0.0,7177.5,-4072.5
5037102,145000.0,3.375,360,Cash-out refinance,2021-09-13,105.0,104.03125,Storgan Manley,7250.000000000006,Securitization (UMBS),105.0,0.0,0.0,7250.0,-0.0
5037119,165000.0,3.75,360,Cash-out refinance,2021-09-14,105.77,105.17625,Storgan Manley,8250.000000000007,Securitization (UMBS),105.77,-1270.499999999971,0.0,9520.5,1270.5
5037173,225000.0,2.375,360,Refinancing,2021-09-14,99.88,99.3175,Golden Sachs,11250.00000000001,Securitization (UMBS),99.88,11520.00000000003,0.0,-270.0,-11520.0
5037257,295000.0,2.99,360,Cash-out refinance,2021-09-15,103.19,104.22125,Storgan Manley,14750.000000000013,Whole Loan Sale,104.22125,5339.500000000002,0.0,12452.69,-2297.31
5037336,285000.0,2.875,360,Refinancing,2021-09-15,103.19,103.97125,Golden Sachs,14250.000000000013,Whole Loan Sale,103.97125,5158.500000000002,0.0,11318.06,-2931.94
5037362,135000.0,2.75,180,Refinancing,2021-09-15,103.19,102.815,Bank of Americans,6750.000000000006,Securitization (UMBS),103.19,2443.500000000001,0.0,4306.5,-2443.5
5037389,155000.0,3.25,360,Cash-out refinance,2021-09-16,105.0,105.90625,Golden Sachs,7750.000000000007,Whole Loan Sale,105.90625,0.0,0.0,9154.69,1404.69
5037405,95000.0,2.625,180,Cash-out refinance,2021-09-16,103.03,104.06125,Storgan Manley,4750.000000000005,Whole Loan Sale,104.06125,1871.500000000005,0.0,3858.19,-891.81
5037478,155000.0,2.99,360,Refinancing,2021-09-17,103.19,102.94,Bank of Americans,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5037575,365000.0,2.69,240,Cash-out refinance,2021-09-17,99.88,100.28625,Golden Sachs,18250.000000000015,Whole Loan Sale,100.28625,18688.000000000047,0.0,1044.81,-17205.19
5037620,595000.0,2.69,360,Refinancing,2021-08-25,103.03,103.49875,PJ Logan,29750.000000000025,Whole Loan Sale,103.49875,11721.50000000003,0.0,20817.56,-8932.44
5037623,425000.0,3.5,360,Cash-out refinance,2021-08-26,104.61,104.11,Golden Sachs,21250.00000000002,Securitization (UMBS),104.61,1657.5000000000073,0.0,19592.5,-1657.5
5024423,155000.0,2.99,360,Home purchase,2021-08-26,103.19,102.6275,Golden Sachs,7750.000000000007,Securitization (UMBS),103.19,2805.500000000001,0.0,4944.5,-2805.5
5024537,135000.0,2.375,180,Refinancing,2021-08-26,99.88,100.8175,Golden Sachs,6750.000000000006,Whole Loan Sale,100.8175,6912.000000000018,0.0,1103.62,-5646.38
5024626,105000.0,2.75,360,Refinancing,2021-08-28,103.19,104.1275,Golden Sachs,5250.000000000005,Whole Loan Sale,104.1275,1900.5000000000005,0.0,4333.87,-916.13
5025131,505000.0,2.5,360,Refinancing,2021-08-28,99.88,99.8175,Golden Sachs,25250.000000000022,Securitization (UMBS),99.88,25856.000000000065,0.0,-606.0,-25856.0
5025676,105000.0,3.875,360,Cash-out refinance,2021-08-31,106.41,106.94125,Storgan Manley,5250.000000000005,Whole Loan Sale,106.94125,-1480.5,0.0,7288.31,2038.31
5025747,205000.0,2.99,360,Cash-out refinance,2021-08-31,104.17,104.63875,PJ Logan,10250.00000000001,Whole Loan Sale,104.63875,1701.4999999999945,0.0,9509.44,-740.56
5026427,345000.0,2.625,240,Cash-out refinance,2021-09-01,99.88,98.505,Bank of Americans,17250.000000000015,Securitization (UMBS),99.88,17664.000000000047,0.0,-414.0,-17664.0
5026589,335000.0,2.625,180,Cash-out refinance,2021-09-01,99.88,100.28625,Golden Sachs,16750.000000000015,Whole Loan Sale,100.28625,17152.000000000044,0.0,958.94,-15791.06
5026946,285000.0,3.25,360,Refinancing,2021-09-01,105.0,105.46875,PJ Logan,14250.000000000013,Whole Loan Sale,105.46875,0.0,0.0,15585.94,1335.94
5027187,155000.0,2.625,180,Cash-out refinance,2021-09-01,99.88,100.005,Bank of Americans,7750.000000000007,Whole Loan Sale,100.005,7936.000000000021,0.0,7.75,-7742.25
5027875,325000.0,3.25,360,Cash-out refinance,2021-09-01,104.61,104.64125,Golden Sachs,16250.000000000015,Whole Loan Sale,104.64125,1267.5000000000055,0.0,15084.06,-1165.94
5028121,285000.0,2.99,360,Refinancing,2021-09-02,103.19,104.09625,Golden Sachs,14250.000000000013,Whole Loan Sale,104.09625,5158.500000000002,0.0,11674.31,-2575.69
5028930,125000.0,2.875,360,Cash-out refinance,2021-09-02,103.19,104.1275,Golden Sachs,6250.0000000000055,Whole Loan Sale,104.1275,2262.5000000000005,0.0,5159.37,-1090.63
5028946,175000.0,3.375,312,Cash-out refinance,2021-09-02,104.61,105.64125,Storgan Manley,8750.000000000007,Whole Loan Sale,105.64125,682.5000000000018,0.0,9872.19,1122.19
5029185,125000.0,2.625,180,Cash-out refinance,2021-09-03,103.03,103.06125,Golden Sachs,6250.0000000000055,Whole Loan Sale,103.06125,2462.5000000000064,0.0,3826.56,-2423.44
5029684,135000.0,2.875,180,Cash-out refinance,2021-09-03,104.17,105.76375,Golden Sachs,6750.000000000006,Whole Loan Sale,105.76375,1120.4999999999973,0.0,7781.06,1031.06
5029798,165000.0,2.25,180,Refinancing,2021-09-03,99.88,98.9425,Golden Sachs,8250.000000000007,Securitization (UMBS),99.88,8448.000000000022,0.0,-198.0,-8448.0
5029945,545000.0,3.375,360,Cash-out refinance,2021-09-04,104.61,104.36,Golden Sachs,27250.000000000025,Securitization (UMBS),104.61,2125.500000000011,0.0,25124.5,-2125.5
5030069,315000.0,2.99,360,Home purchase,2021-09-04,103.19,103.03375,Storgan Manley,15750.000000000015,Securitization (UMBS),103.19,5701.500000000002,0.0,10048.5,-5701.5
5030237,275000.0,2.75,180,Cash-out refinance,2021-09-06,104.17,104.70125,Storgan Manley,13750.000000000013,Whole Loan Sale,104.70125,2282.4999999999927,0.0,12928.44,-821.56
5030470,205000.0,2.99,360,Cash-out refinance,2021-09-06,103.19,103.44,Bank of Americans,10250.00000000001,Whole Loan Sale,103.44,3710.500000000001,0.0,7052.0,-3198.0
5030476,235000.0,3.25,180,Cash-out refinance,2021-09-07,105.0,104.9375,Golden Sachs,11750.000000000011,Securitization (UMBS),105.0,0.0,0.0,11750.0,-0.0
5030632,235000.0,2.375,180,Cash-out refinance,2021-09-08,99.88,98.755,Golden Sachs,11750.000000000011,Securitization (UMBS),99.88,12032.000000000033,0.0,-282.0,-12032.0
5030639,485000.0,2.99,360,Cash-out refinance,2021-09-08,103.19,102.94,Bank of Americans,24250.000000000022,Securitization (UMBS),103.19,8778.500000000002,0.0,15471.5,-8778.5
5030768,205000.0,3.19,360,Cash-out refinance,2021-09-08,104.17,103.1075,Golden Sachs,10250.00000000001,Securitization (UMBS),104.17,1701.4999999999945,0.0,8548.5,-1701.5
5031405,175000.0,1.99,120,Refinancing,2021-09-09,97.45,97.91875,PJ Logan,8750.000000000007,Whole Loan Sale,97.91875,13212.500000000002,0.0,-3642.19,-12392.19
5031451,525000.0,1.99,180,Cash-out refinance,2021-09-09,97.45,95.48125,Storgan Manley,26250.000000000022,Securitization (UMBS),97.45,39637.50000000001,0.0,-13387.5,-39637.5
5031474,385000.0,2.94,360,Cash-out refinance,2021-09-09,103.19,103.72125,Storgan Manley,19250.00000000002,Whole Loan Sale,103.72125,6968.500000000004,0.0,14326.81,-4923.19
5032249,125000.0,3.99,360,Cash-out refinance,2021-09-10,105.77,0.0,Golden Sachs,6250.0000000000055,Securitization (UMBS),105.77,-962.4999999999773,0.0,7212.5,962.5
5032340,125000.0,3.375,360,Refinancing,2021-09-10,104.61,106.20375,Golden Sachs,6250.0000000000055,Whole Loan Sale,106.20375,487.5000000000018,0.0,7754.69,1504.69
5032397,425000.0,2.99,360,Home purchase,2021-09-10,103.19,104.22125,Storgan Manley,21250.00000000002,Whole Loan Sale,104.22125,7692.500000000002,0.0,17940.31,-3309.69
5032573,105000.0,3.25,360,Refinancing,2021-09-11,105.0,105.90625,Golden Sachs,5250.000000000005,Whole Loan Sale,105.90625,0.0,0.0,6201.56,951.56
5032909,395000.0,2.5,180,Refinancing,2021-09-11,99.88,99.3175,Golden Sachs,19750.00000000002,Securitization (UMBS),99.88,20224.000000000055,0.0,-474.0,-20224.0
